time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.name,.position,.velocity,.effort
2022/11/28/22:01:30.966331,762,1669694490,965348005,,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7', 'panda_finger_joint1', 'panda_finger_joint2']","(-0.09329306000000015, -0.3589060799999999, 0.6304524800000002, -2.6413132, 0.1437060800000003, 2.5713589999999997, 0.41837012000000007, 0.04, 0.04)",(),()
2022/11/28/22:01:31.066671,763,1669694491,65472841,,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7', 'panda_finger_joint1', 'panda_finger_joint2']","(-0.09329306000000015, -0.3589060799999999, 0.6304524800000002, -2.6413132, 0.1437060800000003, 2.5713589999999997, 0.41837012000000007, 0.04, 0.04)",(),()
2022/11/28/22:01:31.166288,764,1669694491,165383338,,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7', 'panda_finger_joint1', 'panda_finger_joint2']","(-0.09329085344579209, -0.35925863999999996, 0.6298730200000002, -2.6413102525737524, 0.14370862594016445, 2.570982, 0.4177906600000001, 0.04, 0.04)",(),()
2022/11/28/22:01:31.266326,765,1669694491,265354633,,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7', 'panda_finger_joint1', 'panda_finger_joint2']","(-0.08807791999999992, -0.3723033600000001, 0.6223400400000001, -2.6341084, 0.14950068000000005, 2.551378, 0.4114165999999999, 0.04, 0.04)",(),()
2022/11/28/22:01:31.366289,766,1669694491,365375757,,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7', 'panda_finger_joint1', 'panda_finger_joint2']","(-0.07938601999999984, -0.3948672, 0.6095919199999997, -2.6205994, 0.15935149999999965, 2.51594, 0.40040686000000036, 0.04, 0.04)",(),()
2022/11/28/22:01:31.466377,767,1669694491,465375661,,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7', 'panda_finger_joint1', 'panda_finger_joint2']","(-0.06605843999999994, -0.43823208000000013, 0.5840956799999999, -2.5872772, 0.1732585400000004, 2.440917, 0.3818641399999998, 0.04, 0.04)",(),()
2022/11/28/22:01:31.566436,768,1669694491,565461874,,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7', 'panda_finger_joint1', 'panda_finger_joint2']","(-0.0573665400000003, -0.47525087999999993, 0.5614967399999999, -2.5485514, 0.18021206000000012, 2.365894, 0.3679570999999999, 0.04, 0.04)",(),()
2022/11/28/22:01:31.666416,769,1669694491,665412187,,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7', 'panda_finger_joint1', 'panda_finger_joint2']","(-0.05388978, -0.4981672799999999, 0.5458513199999997, -2.5167302, 0.18195044000000005, 2.311983, 0.35984466000000026, 0.04, 0.04)",(),()
2022/11/28/22:01:31.766271,770,1669694491,765370607,,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7', 'panda_finger_joint1', 'panda_finger_joint2']","(-0.051571940000000094, -0.51685296, 0.5319442799999998, -2.4822072, 0.18137098000000007, 2.259203, 0.3534706000000005, 0.04, 0.04)",(),()
2022/11/28/22:01:31.866367,771,1669694491,865361928,,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7', 'panda_finger_joint1', 'panda_finger_joint2']","(-0.051150587585664785, -0.53976936, 0.5116631800000002, -2.4197656, 0.17789421999999977, 2.174001, 0.34535815999999997, 0.04, 0.04)",(),()
