time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.name,.position,.velocity,.effort
2022/11/28/21:55:52.066756,1,1669694152,65428495,,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7', 'panda_finger_joint1', 'panda_finger_joint2']","(5.9859779244288817e-05, -0.7855036799999999, 0.0, -1.5711001999999998, -0.0005794599999999761, 1.047148, 0.0, 0.04, 0.04)",(),()
2022/11/28/21:55:52.166327,2,1669694152,165461778,,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7', 'panda_finger_joint1', 'panda_finger_joint2']","(5.9859779244288817e-05, -0.7855036799999999, 0.0, -1.5711001999999998, -0.0005794599999999761, 1.047148, 0.0, 0.04, 0.04)",(),()
2022/11/28/21:55:52.266424,3,1669694152,265471696,,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7', 'panda_finger_joint1', 'panda_finger_joint2']","(5.958212934537027e-05, -0.7858562399999999, 2.3029950234122654e-06, -1.5714004, -0.0005780251534212408, 1.047157151029634, 2.3956978074306336e-06, 0.04, 0.04)",(),()
2022/11/28/21:55:52.366292,4,1669694152,365368604,,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7', 'panda_finger_joint1', 'panda_finger_joint2']","(-0.0005794599999999761, -0.79572792, 0.0034767600000003007, -1.596317, 0.0017383799999999283, 1.0618509999999999, 0.0034767600000003007, 0.04, 0.04)",(),()
2022/11/28/21:55:52.466404,5,1669694152,465418815,,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7', 'panda_finger_joint1', 'panda_finger_joint2']","(-0.0011589199999999522, -0.80983032, 0.008691899999999642, -1.6320408, 0.004635680000000253, 1.083717, 0.009271360000000062, 0.04, 0.04)",(),()
2022/11/28/21:55:52.566412,6,1669694152,565474748,,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7', 'panda_finger_joint1', 'panda_finger_joint2']","(-0.0023178399999999044, -0.83838768, 0.020860560000000472, -1.7064904, 0.012748119999999918, 1.129711, 0.021440020000000004, 0.04, 0.04)",(),()
2022/11/28/21:55:52.666183,7,1669694152,665344238,,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7', 'panda_finger_joint1', 'panda_finger_joint2']","(-0.0034767599999998566, -0.8750539199999999, 0.038823820000000175, -1.809459, 0.024337319999999885, 1.19644, 0.0382443600000002, 0.04, 0.04)",(),()
2022/11/28/21:55:52.766417,8,1669694152,765357017,,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7', 'panda_finger_joint1', 'panda_finger_joint2']","(-0.002924021468488507, -0.91559832, 0.06432006000000001, -1.9367438000000001, 0.04114166000000008, 1.283904, 0.060263839999999735, 0.04, 0.04)",(),()
2022/11/28/21:55:52.866412,9,1669694152,865438461,,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7', 'panda_finger_joint1', 'panda_finger_joint2']","(-0.0017383799999999283, -0.94909152, 0.09503143999999963, -2.0673307999999997, 0.06084329999999971, 1.382301, 0.08402169999999964, 0.04, 0.04)",(),()
2022/11/28/21:55:52.966749,10,1669694152,965498924,,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7', 'panda_finger_joint1', 'panda_finger_joint2']","(0.0017383799999999283, -0.96883488, 0.12574282000000014, -2.1769038, 0.08112440000000021, 1.4739119999999999, 0.10546172000000009, 0.04, 0.04)",(),()
2022/11/28/21:55:53.066383,11,1669694153,65457105,,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7', 'panda_finger_joint1', 'panda_finger_joint2']","(0.005215140000000229, -0.9762386399999999, 0.15413635999999986, -2.2615602, 0.09850819999999993, 1.5527049999999998, 0.1234249799999998, 0.04, 0.04)",(),()
2022/11/28/21:55:53.166486,12,1669694153,165532827,,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7', 'panda_finger_joint1', 'panda_finger_joint2']","(0.008112439999999665, -0.9758927619423701, 0.17557637999999987, -2.3188984, 0.1124152399999998, 1.61114, 0.1367525599999997, 0.04, 0.04)",(),()
2022/11/28/21:55:53.266383,13,1669694153,265502691,,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7', 'panda_finger_joint1', 'panda_finger_joint2']","(0.01100973999999999, -0.9720079199999999, 0.19469855999999996, -2.3630278000000002, 0.1234249799999998, 1.6605269999999999, 0.14776229999999968, 0.04, 0.04)",(),()
2022/11/28/21:55:53.366406,14,1669694153,365371465,,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7', 'panda_finger_joint1', 'panda_finger_joint2']","(0.015065960000000267, -0.9589631999999999, 0.22540994000000047, -2.4260698, 0.14196769999999992, 1.738943, 0.16514609999999985, 0.04, 0.04)",(),()
2022/11/28/21:55:53.466408,15,1669694153,465414047,,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7', 'panda_finger_joint1', 'panda_finger_joint2']","(0.017963260000000147, -0.9434505599999999, 0.24916780000000038, -2.4674974, 0.15471581999999984, 1.7970009999999998, 0.17789421999999977, 0.04, 0.04)",(),()
2022/11/28/21:55:53.566413,16,1669694153,565401077,,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7', 'panda_finger_joint1', 'panda_finger_joint2']","(0.021440020000000004, -0.91771368, 0.27929972000000003, -2.5131278000000004, 0.1709406999999996, 1.870139, 0.19353964, 0.04, 0.04)",(),()
2022/11/28/21:55:53.666394,17,1669694153,665444135,,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7', 'panda_finger_joint1', 'panda_finger_joint2']","(0.02375785999999991, -0.87893208, 0.3152262399999999, -2.5575574, 0.1877450399999998, 1.955341, 0.21150289999999972, 0.04, 0.04)",(),()
2022/11/28/21:55:53.766464,18,1669694153,765456199,,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7', 'panda_finger_joint1', 'panda_finger_joint2']","(0.024191877922323017, -0.83168904, 0.3523116799999997, -2.5932812000000003, 0.20281100000000007, 2.0409200000000003, 0.23004561999999984, 0.04, 0.04)",(),()
2022/11/28/21:55:53.866583,19,1669694153,865512132,,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7', 'panda_finger_joint1', 'panda_finger_joint2']","(0.020860560000000472, -0.76928592, 0.39345333999999976, -2.6227008, 0.21555912, 2.1351699999999996, 0.25148563999999984, 0.04, 0.04)",(),()
2022/11/28/21:55:53.966350,20,1669694153,965439796,,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7', 'panda_finger_joint1', 'panda_finger_joint2']","(0.012168659999999942, -0.6945432, 0.4386512200000001, -2.6434146, 0.22309209999999968, 2.23319, 0.27582295999999973, 0.04, 0.04)",(),()
2022/11/28/21:55:54.066498,21,1669694154,65345048,,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7', 'panda_finger_joint1', 'panda_finger_joint2']","(-0.004056219999999833, -0.60534552, 0.48906424000000026, -2.6548222, 0.22193318000000017, 2.3364879999999997, 0.3059548799999998, 0.04, 0.04)",(),()
2022/11/28/21:55:54.166170,22,1669694154,165346860,,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7', 'panda_finger_joint1', 'panda_finger_joint2']","(-0.02665515999999979, -0.5214362399999999, 0.5354210400000001, -2.6560230000000002, 0.20860560000000028, 2.4235749999999996, 0.3378251800000003, 0.04, 0.04)",(),()
2022/11/28/21:55:54.266244,23,1669694154,265341281,,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7', 'panda_finger_joint1', 'panda_finger_joint2']","(-0.0504130199999997, -0.45374472, 0.5736653999999999, -2.6524206, 0.18890395999999976, 2.487665, 0.36737763999999995, 0.04, 0.04)",(),()
2022/11/28/21:55:54.366454,24,1669694154,365407705,,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7', 'panda_finger_joint1', 'panda_finger_joint2']","(-0.07127357999999973, -0.4050914400000001, 0.6026384, -2.647017, 0.1674639400000002, 2.5310200000000003, 0.3922944199999998, 0.04, 0.04)",(),()
2022/11/28/21:55:54.466541,25,1669694154,465488195,,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7', 'panda_finger_joint1', 'panda_finger_joint2']","(-0.08286277999999969, -0.37970711999999995, 0.6182838200000003, -2.6437148, 0.15413635999999986, 2.552886, 0.4067809200000001, 0.04, 0.04)",(),()
2022/11/28/21:55:54.566537,26,1669694154,565491199,,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7', 'panda_finger_joint1', 'panda_finger_joint2']","(-0.0921341400000002, -0.36207912, 0.6287141000000003, -2.6413132, 0.14428554000000027, 2.567589, 0.4177906600000001, 0.04, 0.04)",(),()
2022/11/28/21:55:54.666553,27,1669694154,665550708,,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7', 'panda_finger_joint1', 'panda_finger_joint2']","(-0.09387252000000013, -0.35820096, 0.6310319400000002, -2.6407128, 0.14196769999999992, 2.570982, 0.41952904, 0.04, 0.04)",(),()
2022/11/28/21:55:54.766244,28,1669694154,765369892,,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7', 'panda_finger_joint1', 'panda_finger_joint2']","(-0.09387252000000013, -0.35820096, 0.6310319400000002, -2.6407128, 0.14196769999999992, 2.570982, 0.41952904, 0.04, 0.04)",(),()
2022/11/28/21:55:54.866233,29,1669694154,865410566,,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7', 'panda_finger_joint1', 'panda_finger_joint2']","(-0.09387252000000013, -0.35820096, 0.6310319400000002, -2.6407128, 0.14196769999999992, 2.570982, 0.41952904, 0.04, 0.04)",(),()
