time,.data
2022/11/28/22:55:28.949513,"(13, 52, 71, -8, 0, -3, -2, -3)"
2022/11/28/22:55:28.949544,"(-12, -33, -11, 69, 0, -1, -2, 8)"
2022/11/28/22:55:28.958827,"(-7, 9, 10, -7, 0, 0, -1, 5)"
2022/11/28/22:55:28.958850,"(7, 17, -3, -3, -1, 0, -3, -14)"
2022/11/28/22:55:28.973523,"(3, -4, -16, -31, -3, 0, 2, 7)"
2022/11/28/22:55:28.973720,"(-36, -34, -3, -16, -2, -1, 0, -11)"
2022/11/28/22:55:28.975331,"(29, -3, -10, -1, -4, -4, -3, -1)"
2022/11/28/22:55:28.975351,"(19, 20, 18, 12, 2, -1, -3, 0)"
2022/11/28/22:55:28.996530,"(-12, -36, -18, 4, 2, 1, -2, 5)"
2022/11/28/22:55:28.996560,"(8, 48, 1, -14, -4, -4, -2, -2)"
2022/11/28/22:55:28.997983,"(28, -37, -16, -3, -4, -1, 0, 0)"
2022/11/28/22:55:28.997997,"(-28, 45, 26, 3, 4, 0, -1, 3)"
2022/11/28/22:55:29.009550,"(-10, -36, -16, -3, -3, -1, -2, -4)"
2022/11/28/22:55:29.009577,"(26, -14, -25, -3, -2, 2, 2, 3)"
2022/11/28/22:55:29.019256,"(37, 18, 2, -10, -1, -2, -1, 2)"
2022/11/28/22:55:29.019272,"(-69, -2, 10, 12, -2, -1, -4, -7)"
2022/11/28/22:55:29.034064,"(4, -7, -10, 4, 0, -3, -2, -8)"
2022/11/28/22:55:29.034103,"(11, 13, 14, -9, 1, 1, 1, 3)"
2022/11/28/22:55:29.036044,"(-8, 18, 18, -3, -2, -2, -2, 1)"
2022/11/28/22:55:29.036062,"(6, -7, -15, 1, -7, -1, 0, 2)"
2022/11/28/22:55:29.056953,"(51, -2, -20, -9, 8, -2, -4, -6)"
2022/11/28/22:55:29.056991,"(-33, -1, -2, -3, -3, -2, 5, -2)"
2022/11/28/22:55:29.058849,"(-4, -11, -1, -1, -1, -2, -1, 0)"
2022/11/28/22:55:29.058905,"(18, -10, -7, 10, 2, -1, 0, 7)"
2022/11/28/22:55:29.069591,"(13, 24, 2, -9, -3, -1, -1, 3)"
2022/11/28/22:55:29.069603,"(18, -6, -12, -3, 4, -1, -1, -5)"
2022/11/28/22:55:29.079048,"(-26, -9, 10, -3, -7, -5, -3, 0)"
2022/11/28/22:55:29.079081,"(-43, -7, -1, 8, -6, 5, 1, -5)"
2022/11/28/22:55:29.093742,"(32, -1, -4, -3, -3, 2, 8, -4)"
2022/11/28/22:55:29.093964,"(0, 1, -4, 8, 9, 0, -12, 1)"
2022/11/28/22:55:29.095610,"(-30, -14, -6, 3, -1, -6, 2, -7)"
2022/11/28/22:55:29.095634,"(20, 4, 0, -14, -8, -4, 1, 3)"
2022/11/28/22:55:29.116333,"(-32, 9, 13, 18, 12, 2, -4, -1)"
2022/11/28/22:55:29.116352,"(2, -2, -6, -11, -2, 4, 9, 1)"
2022/11/28/22:55:29.117994,"(-40, -11, -10, -1, -2, -1, -18, -4)"
2022/11/28/22:55:29.118014,"(37, 0, -7, -17, -12, -8, -4, -9)"
2022/11/28/22:55:29.129730,"(-2, 6, 16, 28, 10, 2, -3, 4)"
2022/11/28/22:55:29.129743,"(-14, -11, -4, 1, -4, -1, 17, 12)"
2022/11/28/22:55:29.139399,"(6, -2, 4, -6, -1, -1, 0, -4)"
2022/11/28/22:55:29.139416,"(22, 6, -11, -5, 2, 3, 3, 8)"
2022/11/28/22:55:29.152903,"(-69, -8, -6, -8, -8, -6, -12, -65)"
2022/11/28/22:55:29.153037,"(22, 3, 3, -12, -7, -3, -4, 18)"
2022/11/28/22:55:29.159781,"(-5, -5, -18, -6, -4, 3, 2, -15)"
2022/11/28/22:55:29.159802,"(0, -3, 12, 26, 15, -4, 0, 0)"
2022/11/28/22:55:29.176020,"(3, 6, -3, -9, -6, 4, 0, 13)"
2022/11/28/22:55:29.176041,"(8, 8, 18, 10, 3, -1, -6, -12)"
2022/11/28/22:55:29.178211,"(5, -4, -6, -5, -2, 2, 3, 4)"
2022/11/28/22:55:29.178225,"(-25, -5, -5, -7, 0, -1, 7, 5)"
2022/11/28/22:55:29.189794,"(-1, -8, -11, -7, -5, -4, -6, 13)"
2022/11/28/22:55:29.189823,"(16, -15, -7, 2, -5, -4, -9, -7)"
2022/11/28/22:55:29.199304,"(-20, 38, 18, 4, 1, 1, 6, 6)"
2022/11/28/22:55:29.199330,"(9, -5, 6, 10, 10, -1, -10, -8)"
2022/11/28/22:55:29.213021,"(-7, 0, 0, -5, -3, -1, 8, 23)"
2022/11/28/22:55:29.213049,"(12, -6, -11, -19, -1, 4, 0, 10)"
2022/11/28/22:55:29.219646,"(14, -8, -4, 14, -2, 1, 13, 32)"
2022/11/28/22:55:29.219660,"(-14, 2, -8, -8, -1, -2, -3, -10)"
2022/11/28/22:55:29.236842,"(0, 4, 10, -5, 1, 0, 12, 5)"
2022/11/28/22:55:29.236893,"(8, 1, -3, 3, 0, -5, -11, -3)"
2022/11/28/22:55:29.238937,"(3, -9, -4, 4, -1, 0, 0, -9)"
2022/11/28/22:55:29.238950,"(-24, 0, -5, -6, -7, 1, -1, 14)"
2022/11/28/22:55:29.249729,"(2, -5, -10, -6, -2, -2, 2, 0)"
2022/11/28/22:55:29.249758,"(-1, 9, 10, -1, -3, -1, -5, -7)"
2022/11/28/22:55:29.258973,"(-17, -6, -11, -10, -3, -4, -12, -14)"
2022/11/28/22:55:29.258998,"(10, 2, 22, 10, -2, 2, -1, -7)"
2022/11/28/22:55:29.272793,"(-19, 2, -17, 6, -2, -1, -5, -13)"
2022/11/28/22:55:29.273506,"(14, 2, 16, -11, -3, -2, 0, 1)"
2022/11/28/22:55:29.279787,"(29, -4, -5, 0, -1, -2, -2, 4)"
2022/11/28/22:55:29.279801,"(-72, -24, -1, -1, -1, -1, -3, 1)"
2022/11/28/22:55:29.295992,"(39, 22, -5, -16, -7, -4, -9, 4)"
2022/11/28/22:55:29.296016,"(-28, 7, 5, 18, 1, 1, 8, -1)"
2022/11/28/22:55:29.297774,"(40, -3, 5, -6, 1, 1, 5, 4)"
2022/11/28/22:55:29.297787,"(-41, -5, -6, -8, 0, 1, 2, 14)"
2022/11/28/22:55:29.309776,"(-9, -4, 2, 3, -1, -1, -11, -1)"
2022/11/28/22:55:29.309805,"(-6, -8, -16, -7, -1, -2, -4, -4)"
2022/11/28/22:55:29.319781,"(0, -6, 0, -4, -1, -3, 0, -3)"
2022/11/28/22:55:29.319811,"(14, 6, 5, 10, -4, -2, 5, -5)"
2022/11/28/22:55:29.333686,"(4, -1, -2, -12, -9, -3, -3, -6)"
2022/11/28/22:55:29.333717,"(-10, -3, 1, 15, 10, 2, 0, -7)"
2022/11/28/22:55:29.339915,"(-39, -7, -1, -5, 0, -3, 0, 6)"
2022/11/28/22:55:29.339951,"(46, 10, -6, -7, -3, -2, -7, -4)"
2022/11/28/22:55:29.356392,"(4, -6, -1, -3, -1, -2, 9, 4)"
2022/11/28/22:55:29.356600,"(19, -3, -8, -10, -7, -3, -10, -7)"
2022/11/28/22:55:29.358511,"(-63, -2, 6, 5, 1, 2, 4, -9)"
2022/11/28/22:55:29.358526,"(-14, 4, -5, -7, 2, 0, 0, 1)"
2022/11/28/22:55:29.378898,"(41, -1, -7, 10, -3, -2, 0, -8)"
2022/11/28/22:55:29.378932,"(-4, 8, 0, -17, 0, 0, 4, -1)"
2022/11/28/22:55:29.380706,"(19, 5, 12, 14, 2, -1, -6, -5)"
2022/11/28/22:55:29.380725,"(19, -4, -4, -8, -2, -1, -4, -4)"
2022/11/28/22:55:29.393000,"(-9, 13, 4, -3, -1, 2, 2, 5)"
2022/11/28/22:55:29.393216,"(-34, -4, -8, 1, -2, -2, 0, 4)"
2022/11/28/22:55:29.399994,"(27, -4, -4, 0, 1, 0, -2, -9)"
2022/11/28/22:55:29.400026,"(22, -3, -2, -3, -2, -1, 0, -3)"
2022/11/28/22:55:29.416453,"(-13, -9, 2, 3, 0, 0, 1, 7)"
2022/11/28/22:55:29.416489,"(-17, -8, -7, -7, 1, -3, -5, -18)"
2022/11/28/22:55:29.418575,"(2, 1, -3, -9, -3, -2, -5, -4)"
2022/11/28/22:55:29.418599,"(12, 0, -1, 5, 1, -2, -3, 1)"
2022/11/28/22:55:29.438884,"(-7, -4, 4, 3, 0, 0, 6, 6)"
2022/11/28/22:55:29.439078,"(-3, -3, -10, -15, -3, 1, 5, 7)"
2022/11/28/22:55:29.440935,"(-6, -3, 2, 6, 1, -1, 3, 3)"
2022/11/28/22:55:29.440959,"(9, 7, 7, 13, 0, -1, 0, -2)"
2022/11/28/22:55:29.452152,"(-11, -2, 2, 0, 2, -3, -7, -6)"
2022/11/28/22:55:29.452170,"(5, -3, 1, 1, -4, 1, 3, -1)"
2022/11/28/22:55:29.461348,"(-36, 3, -14, -8, 4, -2, -9, -4)"
2022/11/28/22:55:29.461366,"(6, -7, -4, -5, -2, 0, 1, 0)"
2022/11/28/22:55:29.476271,"(-3, 1, 3, -5, -3, 0, -1, -9)"
2022/11/28/22:55:29.476284,"(-9, -5, 3, 10, 0, 0, 0, 0)"
2022/11/28/22:55:29.478202,"(21, -2, -7, -2, -2, 1, -1, 7)"
2022/11/28/22:55:29.478224,"(2, 6, -4, -2, -1, -1, -6, -4)"
2022/11/28/22:55:29.498947,"(-3, -3, 2, -4, 1, -1, -1, -2)"
2022/11/28/22:55:29.499179,"(-1, 0, 1, 7, -3, -3, -4, 2)"
2022/11/28/22:55:29.500867,"(-4, -5, -2, -4, -3, -3, 3, 4)"
2022/11/28/22:55:29.500873,"(-15, -2, -7, -5, -4, -4, 3, -8)"
2022/11/28/22:55:29.512771,"(18, -1, 1, -8, -1, -2, 3, 0)"
2022/11/28/22:55:29.512793,"(-13, 1, 1, 4, -2, -1, -2, -3)"
2022/11/28/22:55:29.520238,"(17, 0, -2, 3, 0, 0, 3, 19)"
2022/11/28/22:55:29.520272,"(-19, -9, -2, -3, -2, -1, -2, -21)"
2022/11/28/22:55:29.536428,"(-8, 4, 4, 3, -5, -2, -1, -4)"
2022/11/28/22:55:29.536466,"(29, 12, -2, -3, 1, -1, 0, 8)"
2022/11/28/22:55:29.538235,"(-67, -11, 10, 9, -2, -1, -2, -9)"
2022/11/28/22:55:29.538251,"(15, 5, 3, -8, 0, 1, -4, 3)"
2022/11/28/22:55:29.558577,"(-14, -5, -8, 8, -1, 0, -6, -1)"
2022/11/28/22:55:29.558600,"(1, -5, -10, -10, -3, -2, 13, 4)"
2022/11/28/22:55:29.560484,"(23, -3, 0, 4, -4, 3, 1, -2)"
2022/11/28/22:55:29.560499,"(-1, 4, 5, -3, 1, 0, -3, 1)"
2022/11/28/22:55:29.573335,"(-14, -1, 0, 4, 0, -4, -6, 3)"
2022/11/28/22:55:29.573360,"(1, -9, -4, -6, -3, 0, 3, -10)"
2022/11/28/22:55:29.579751,"(9, -4, -11, -12, 2, -2, -11, -15)"
2022/11/28/22:55:29.579764,"(-18, -2, -9, 9, -3, -4, 0, 5)"
2022/11/28/22:55:29.596205,"(46, -5, 6, -5, -3, -2, -3, -11)"
2022/11/28/22:55:29.596226,"(-45, -10, 1, -2, -2, -1, 0, -5)"
2022/11/28/22:55:29.597671,"(28, 3, -2, -3, -2, 0, 1, 13)"
2022/11/28/22:55:29.597682,"(-1, 8, -12, -5, -1, -1, -10, 3)"
2022/11/28/22:55:29.618538,"(10, 2, 10, 6, 5, 1, 7, 18)"
2022/11/28/22:55:29.618563,"(-10, -1, 5, 9, 1, -1, -7, -17)"
2022/11/28/22:55:29.620591,"(5, 9, 2, -3, 0, 0, 2, -2)"
2022/11/28/22:55:29.620631,"(-2, -19, -3, -4, -4, 0, 5, 6)"
2022/11/28/22:55:29.633116,"(-9, 28, -24, -8, -2, -2, 0, -1)"
2022/11/28/22:55:29.633129,"(7, -1, 20, -2, 0, -2, -3, 3)"
2022/11/28/22:55:29.639676,"(-4, 1, 6, 5, 0, -2, 1, 0)"
2022/11/28/22:55:29.639700,"(8, -3, 1, 9, 0, 1, -3, -14)"
2022/11/28/22:55:29.656653,"(-3, -12, 0, -2, 2, 1, -5, 7)"
2022/11/28/22:55:29.656687,"(7, 5, -2, -4, 0, -1, -5, 1)"
2022/11/28/22:55:29.658866,"(-10, -2, -5, -10, -4, -3, 1, -16)"
2022/11/28/22:55:29.658891,"(-5, -2, -3, -3, -1, -4, -6, 10)"
2022/11/28/22:55:29.678648,"(22, -8, -1, 6, -1, 0, 2, 9)"
2022/11/28/22:55:29.678664,"(18, 1, -4, -4, -2, -2, -6, 13)"
2022/11/28/22:55:29.680925,"(-9, -5, 9, 7, 1, 0, -1, -24)"
2022/11/28/22:55:29.680938,"(-16, -1, -12, 0, -3, 1, 4, 1)"
2022/11/28/22:55:29.692539,"(-30, 22, 26, -6, 1, -1, -2, -5)"
2022/11/28/22:55:29.692564,"(25, 10, 1, 10, -4, -2, -3, -1)"
2022/11/28/22:55:29.701365,"(8, -12, -14, -18, -2, -2, -3, -2)"
2022/11/28/22:55:29.701377,"(-4, -3, 12, 8, 2, 1, 0, 1)"
2022/11/28/22:55:29.716366,"(0, -24, -24, -9, -7, -1, 0, -10)"
2022/11/28/22:55:29.716578,"(-17, 10, 13, 2, -1, 0, 1, -4)"
2022/11/28/22:55:29.718164,"(-12, -8, -10, -3, -1, 0, 1, 4)"
2022/11/28/22:55:29.718179,"(17, 7, 1, -11, -1, -2, 1, 4)"
2022/11/28/22:55:29.738842,"(-6, -10, 4, 3, -5, -2, -3, 2)"
2022/11/28/22:55:29.738863,"(-9, -10, -17, -4, 1, -4, -7, -8)"
2022/11/28/22:55:29.741430,"(6, 8, 8, 8, 0, 0, 5, 6)"
2022/11/28/22:55:29.741441,"(21, 3, 9, 10, 4, 0, -10, -4)"
2022/11/28/22:55:29.751953,"(27, -20, -5, -4, -1, -1, -1, -1)"
2022/11/28/22:55:29.751987,"(-23, 11, -8, -7, 0, 0, -1, -1)"
2022/11/28/22:55:29.761506,"(10, 7, 4, -3, 1, 0, 2, 17)"
2022/11/28/22:55:29.761519,"(-7, -5, -7, -9, -4, -4, 4, -22)"
2022/11/28/22:55:29.775972,"(-13, 6, 8, 16, 1, 0, 0, 7)"
2022/11/28/22:55:29.775996,"(21, -14, -3, -10, 0, 3, 14, -17)"
2022/11/28/22:55:29.777643,"(-16, -2, -3, 6, 0, -3, -8, -7)"
2022/11/28/22:55:29.777657,"(0, -2, 0, -2, 1, 0, 3, 1)"
2022/11/28/22:55:29.798739,"(-12, -17, -7, -4, -1, -2, -2, -13)"
2022/11/28/22:55:29.798772,"(4, 17, 0, -5, -3, 0, 3, 15)"
2022/11/28/22:55:29.800851,"(4, -11, 3, -1, 2, 0, -2, 4)"
2022/11/28/22:55:29.800877,"(-12, 7, -2, 5, -3, -2, -1, -7)"
2022/11/28/22:55:29.812013,"(11, 14, 21, 3, 1, -1, 1, 12)"
2022/11/28/22:55:29.812026,"(-61, -20, -25, 0, 0, -1, 0, -3)"
2022/11/28/22:55:29.821684,"(11, 7, 19, -3, -2, -2, -5, -5)"
2022/11/28/22:55:29.821708,"(10, -9, -10, 0, 0, -1, -5, 7)"
2022/11/28/22:55:29.836710,"(-8, 3, -1, -2, 0, 0, -6, -22)"
2022/11/28/22:55:29.836748,"(25, 1, -9, -6, -6, -2, -3, 9)"
2022/11/28/22:55:29.838737,"(-15, 0, -4, 0, 1, -1, -2, 3)"
2022/11/28/22:55:29.838761,"(3, -3, 4, -2, 0, 0, 3, 0)"
2022/11/28/22:55:29.858941,"(-5, 8, -3, -2, 0, 0, 5, 6)"
2022/11/28/22:55:29.858969,"(4, -15, 3, -4, -3, -2, -6, -13)"
2022/11/28/22:55:29.860723,"(0, 2, -12, 2, -4, -2, -1, 0)"
2022/11/28/22:55:29.860769,"(6, -3, 6, -4, -2, 1, 6, 8)"
2022/11/28/22:55:29.872052,"(6, 10, 4, 12, 8, 3, -3, 12)"
2022/11/28/22:55:29.872082,"(10, -8, -1, 2, 1, -4, -14, -13)"
2022/11/28/22:55:29.882143,"(-9, 7, -2, -6, -2, -1, 8, 9)"
2022/11/28/22:55:29.882161,"(-20, 4, 4, 1, -1, -1, 0, -6)"
2022/11/28/22:55:29.896126,"(-6, -5, -9, -11, -6, -3, 2, -20)"
2022/11/28/22:55:29.896152,"(6, -2, 4, 10, 4, 0, 0, 15)"
2022/11/28/22:55:29.898009,"(1, 0, 0, 4, 1, -1, -2, -6)"
2022/11/28/22:55:29.898027,"(7, -2, -6, -11, -3, 0, -2, 2)"
2022/11/28/22:55:29.918876,"(18, -6, -11, -8, 2, 0, 2, 12)"
2022/11/28/22:55:29.918909,"(-47, 0, 11, 0, 3, -1, -2, -2)"
2022/11/28/22:55:29.920883,"(-1, -4, -8, 16, -4, 0, 1, -5)"
2022/11/28/22:55:29.920907,"(-1, 1, 12, 4, 2, 0, -3, 1)"
2022/11/28/22:55:29.932064,"(5, -1, 2, -3, -5, 1, -1, -7)"
2022/11/28/22:55:29.932086,"(20, 4, -6, -4, -2, -3, -7, -2)"
2022/11/28/22:55:29.941750,"(-1, -7, -4, -4, 5, -1, 1, -2)"
2022/11/28/22:55:29.941771,"(3, 2, -7, -12, -3, -3, -2, 6)"
2022/11/28/22:55:29.956713,"(-14, 1, -6, 13, 1, 1, -3, -3)"
2022/11/28/22:55:29.956748,"(3, -11, 1, -11, -1, -2, -7, -8)"
2022/11/28/22:55:29.958690,"(9, 2, 1, 2, 2, -3, -9, -23)"
2022/11/28/22:55:29.958731,"(5, -2, -1, -9, -3, -1, 4, 7)"
2022/11/28/22:55:29.978815,"(-15, -5, 0, 4, -4, -2, 1, -9)"
2022/11/28/22:55:29.979050,"(-5, 6, -1, -2, -3, -1, 15, 26)"
2022/11/28/22:55:29.981009,"(6, -7, -7, -10, -3, 1, -2, -1)"
2022/11/28/22:55:29.981021,"(-8, -2, 5, 1, 0, 0, -1, -8)"
2022/11/28/22:55:29.992162,"(6, 1, -4, -4, 1, -3, -5, 8)"
2022/11/28/22:55:29.992175,"(-12, -6, -2, 3, -3, -1, 5, -45)"
2022/11/28/22:55:30.001675,"(1, 5, -7, -4, 2, -2, -11, 10)"
2022/11/28/22:55:30.001699,"(-21, 0, 11, 4, -8, -5, -6, -15)"
2022/11/28/22:55:30.017308,"(-21, -2, 1, 0, -2, -3, 0, -5)"
2022/11/28/22:55:30.018618,"(20, 3, -10, -8, 1, 0, 4, 12)"
2022/11/28/22:55:30.018641,"(0, -1, 6, 6, -4, -2, -3, -5)"
2022/11/28/22:55:30.018659,"(12, 5, -1, 9, 8, 3, -2, 8)"
2022/11/28/22:55:30.037983,"(8, 1, -1, -2, 0, 2, -7, -5)"
2022/11/28/22:55:30.037999,"(2, 1, 5, -3, -2, -1, -1, 6)"
2022/11/28/22:55:30.039239,"(-2, -5, -2, -13, -5, 1, 6, -9)"
2022/11/28/22:55:30.039249,"(5, 2, -12, -5, -3, -3, -5, 2)"
2022/11/28/22:55:30.052567,"(-6, -1, 8, 3, -2, -3, 3, 4)"
2022/11/28/22:55:30.052607,"(19, 9, -2, -3, 2, 1, 1, 14)"
2022/11/28/22:55:30.060537,"(-18, -6, -2, 2, -1, -1, 2, -3)"
2022/11/28/22:55:30.060543,"(3, 0, 4, 3, -1, -2, 1, 6)"
2022/11/28/22:55:30.075059,"(-8, -2, -2, -3, 1, -1, -3, -17)"
2022/11/28/22:55:30.075080,"(-10, -6, -14, -17, -5, -1, 2, -4)"
2022/11/28/22:55:30.081545,"(6, 4, 5, 22, 0, -1, 5, 30)"
2022/11/28/22:55:30.081558,"(13, 0, -2, -5, 1, 4, -6, -19)"
2022/11/28/22:55:30.098384,"(9, -1, 1, 0, 4, -3, -3, 6)"
2022/11/28/22:55:30.098394,"(-3, -1, 3, 0, 1, 0, -2, -2)"
2022/11/28/22:55:30.099788,"(11, 5, 0, -12, 1, 2, -3, 15)"
2022/11/28/22:55:30.099797,"(-2, -11, -9, 4, -3, -4, 4, 9)"
2022/11/28/22:55:30.111680,"(1, -5, -1, -4, -3, -1, 4, 15)"
2022/11/28/22:55:30.111686,"(0, 3, 3, 10, -1, -3, -4, -9)"
2022/11/28/22:55:30.120830,"(-17, -9, 1, -11, -7, -3, 11, -4)"
2022/11/28/22:55:30.120841,"(-3, -1, -10, 1, -2, 0, -3, -5)"
2022/11/28/22:55:30.135433,"(-11, 1, 2, 2, -2, -2, -7, -11)"
2022/11/28/22:55:30.135860,"(22, 1, 8, 8, -1, -1, -3, 5)"
2022/11/28/22:55:30.142315,"(-46, -1, -6, -4, 1, 1, 5, 25)"
2022/11/28/22:55:30.142342,"(-4, 0, 2, -7, -1, -3, -8, -20)"
2022/11/28/22:55:30.158594,"(-3, -11, -4, 14, -2, 0, 2, 4)"
2022/11/28/22:55:30.158618,"(7, 1, -3, 5, 2, 0, -3, 0)"
2022/11/28/22:55:30.160477,"(19, 0, -3, -9, -3, -1, 2, -1)"
2022/11/28/22:55:30.160502,"(12, 4, -6, -4, 2, 1, -6, 4)"
2022/11/28/22:55:30.172407,"(-23, -7, 1, -5, -3, 1, 6, -8)"
2022/11/28/22:55:30.172442,"(1, 4, 0, 4, 3, 1, -5, -7)"
2022/11/28/22:55:30.181719,"(0, -12, 10, 5, 3, -1, -11, 6)"
2022/11/28/22:55:30.181735,"(6, 5, 6, -3, -2, 0, 0, -16)"
2022/11/28/22:55:30.195536,"(16, -10, -12, -6, -4, 1, 5, -1)"
2022/11/28/22:55:30.195551,"(-12, -12, -1, -1, -4, -2, -3, 8)"
2022/11/28/22:55:30.202355,"(29, 21, 2, -7, -2, -5, -14, -46)"
2022/11/28/22:55:30.202410,"(-51, 7, -5, 15, 2, 0, 3, -7)"
2022/11/28/22:55:30.218757,"(8, -1, 11, -1, 3, 0, -5, 6)"
2022/11/28/22:55:30.218794,"(-4, 1, 7, -1, -4, -1, 1, 1)"
2022/11/28/22:55:30.220841,"(6, -8, -25, -11, -2, -3, -6, -17)"
2022/11/28/22:55:30.220850,"(25, -5, 8, -1, -3, -1, 2, 18)"
2022/11/28/22:55:30.232057,"(-14, 11, -3, 5, 2, -2, -1, -13)"
2022/11/28/22:55:30.232083,"(-19, -9, -2, -5, -2, -1, 5, 9)"
2022/11/28/22:55:30.241714,"(4, 0, 3, 3, 0, 0, -1, 3)"
2022/11/28/22:55:30.241727,"(-7, -6, -11, -7, -4, -1, 16, 16)"
2022/11/28/22:55:30.255703,"(7, -1, -2, -10, -5, 1, -3, -3)"
2022/11/28/22:55:30.256930,"(-3, 5, 6, 10, 2, -1, -3, 6)"
2022/11/28/22:55:30.262060,"(-15, -7, 4, 0, -3, -2, 2, -12)"
2022/11/28/22:55:30.262071,"(15, -20, -1, -4, 2, 2, 10, 45)"
2022/11/28/22:55:30.278743,"(-8, 18, -2, -5, -1, -2, -5, -5)"
2022/11/28/22:55:30.278763,"(18, -4, 0, 6, -1, -2, -3, 1)"
2022/11/28/22:55:30.280761,"(10, 8, -3, -4, 1, 2, 0, -10)"
2022/11/28/22:55:30.280790,"(-4, -1, 5, 3, -2, 1, -8, -21)"
2022/11/28/22:55:30.292211,"(-3, -12, -10, -16, 1, -1, 2, 6)"
2022/11/28/22:55:30.292224,"(-12, 13, -6, 9, 1, -1, 2, 5)"
2022/11/28/22:55:30.301664,"(13, -9, 19, 1, 0, 0, 2, 16)"
2022/11/28/22:55:30.301678,"(3, -16, -6, 3, 2, -1, -4, -7)"
2022/11/28/22:55:30.316066,"(4, 16, 0, -7, -4, -2, 9, 11)"
2022/11/28/22:55:30.316092,"(0, -6, -7, -12, -1, 0, -10, -10)"
2022/11/28/22:55:30.317923,"(0, 9, -4, 0, -4, -2, -2, 1)"
2022/11/28/22:55:30.317945,"(-6, -2, 2, 9, 2, -2, -1, -8)"
2022/11/28/22:55:30.338529,"(-11, -14, 5, -7, -1, 0, -2, -9)"
2022/11/28/22:55:30.338697,"(13, 13, -3, -1, 2, 0, 3, 19)"
2022/11/28/22:55:30.340385,"(-11, -3, 4, -4, -3, -1, 5, 6)"
2022/11/28/22:55:30.340399,"(-6, 4, -3, -1, -4, -3, -3, -7)"
2022/11/28/22:55:30.360522,"(7, 1, -10, 5, 2, 1, -3, 5)"
2022/11/28/22:55:30.360538,"(9, -4, 11, -1, -3, -1, -1, -12)"
2022/11/28/22:55:30.361990,"(18, -22, -7, 1, -1, 0, -3, 1)"
2022/11/28/22:55:30.362003,"(-17, 33, 2, -5, 0, -3, -4, -2)"
2022/11/28/22:55:30.375465,"(5, -11, -2, 1, 0, -2, 2, 8)"
2022/11/28/22:55:30.375479,"(-11, -11, 0, 1, -2, 2, 2, -7)"
2022/11/28/22:55:30.376813,"(5, 5, 2, 1, 3, -1, -7, -2)"
2022/11/28/22:55:30.376831,"(9, -3, 0, 8, 1, -1, -10, -19)"
2022/11/28/22:55:30.398500,"(4, -2, -8, -19, -5, -1, 2, 4)"
2022/11/28/22:55:30.398657,"(-5, -3, -12, 7, 4, -1, 0, -3)"
2022/11/28/22:55:30.399579,"(-27, -3, 13, -1, -2, -2, 6, -7)"
2022/11/28/22:55:30.399592,"(-6, 7, -2, -4, 2, 1, 1, 17)"
2022/11/28/22:55:30.421009,"(0, -9, -2, -2, -3, -3, -7, -9)"
2022/11/28/22:55:30.421027,"(6, -2, 3, -3, -3, -1, -5, -2)"
2022/11/28/22:55:30.422135,"(3, -2, -18, -9, -2, -1, 6, 12)"
2022/11/28/22:55:30.422158,"(-19, 4, 12, 13, 1, -2, -7, -11)"
2022/11/28/22:55:30.435838,"(11, -3, -2, -3, -5, 0, 0, 3)"
2022/11/28/22:55:30.435886,"(0, -3, 0, -10, -4, -1, 5, 0)"
2022/11/28/22:55:30.436936,"(-13, -6, -11, 12, -3, -2, -7, -4)"
2022/11/28/22:55:30.436942,"(15, 2, 4, -8, -1, 0, -3, 8)"
2022/11/28/22:55:30.458683,"(25, 4, -1, 0, -1, -3, -5, -8)"
2022/11/28/22:55:30.459133,"(-75, -12, -4, -3, -3, -5, -3, -29)"
2022/11/28/22:55:30.460299,"(-4, 8, 3, -4, 1, 0, -6, -3)"
2022/11/28/22:55:30.460317,"(9, -10, -3, -7, -6, 0, 2, 9)"
2022/11/28/22:55:30.480864,"(-7, -3, 2, 9, 1, 0, -1, -3)"
2022/11/28/22:55:30.480877,"(3, 14, 0, -6, -1, -2, -2, -34)"
2022/11/28/22:55:30.482473,"(5, -3, 7, -12, 0, 0, 0, 0)"
2022/11/28/22:55:30.482496,"(-6, -8, -23, 9, 2, -2, 2, -3)"
2022/11/28/22:55:30.495368,"(-13, -12, 10, -1, 0, 1, 3, 4)"
2022/11/28/22:55:30.496221,"(14, 17, 1, 1, -2, 2, 3, 2)"
2022/11/28/22:55:30.502037,"(1, -3, 5, 15, -1, 1, -3, 0)"
2022/11/28/22:55:30.502057,"(10, 4, 2, -14, -4, -1, 0, -5)"
2022/11/28/22:55:30.518523,"(-19, -6, -22, -3, -5, -4, -2, -13)"
2022/11/28/22:55:30.518551,"(16, -4, 6, 0, 2, 0, -8, 17)"
2022/11/28/22:55:30.521055,"(12, 8, -1, 4, 3, 1, -4, 7)"
2022/11/28/22:55:30.521078,"(2, -4, 4, 0, 0, -2, -6, -17)"
2022/11/28/22:55:30.541300,"(-6, 2, -3, 0, -1, -1, -5, 19)"
2022/11/28/22:55:30.541327,"(-17, -7, 0, -9, -2, 0, -1, -28)"
2022/11/28/22:55:30.543451,"(27, 5, -2, 6, -10, -2, 1, 10)"
2022/11/28/22:55:30.543460,"(-62, -12, -1, -17, -3, -1, 2, -5)"
2022/11/28/22:55:30.556088,"(-18, 6, 7, 18, 7, -1, -3, -8)"
2022/11/28/22:55:30.556223,"(30, -4, 0, -9, 3, -3, -18, -1)"
