time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.orientation.x,.orientation.y,.orientation.z,.orientation.w,.orientation_covariance,.angular_velocity.x,.angular_velocity.y,.angular_velocity.z,.angular_velocity_covariance,.linear_acceleration.x,.linear_acceleration.y,.linear_acceleration.z,.linear_acceleration_covariance
2022/11/28/23:03:57.824322,5342,1669698237,824032068,RL_myo,0.7840779032240884,0.6152502930483272,-0.07415963353707516,-0.034485755513125486,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.0,47.375,73.875,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.66748046875,0.92822265625,-0.0107421875,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/23:03:57.843452,5343,1669698237,842987537,RL_myo,0.7855607294853574,0.613005936769343,-0.08270666576943739,-0.016663409413325763,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-23.375,36.375,69.3125,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.71728515625,0.82958984375,-0.04345703125,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/23:03:57.862629,5344,1669698237,862299442,RL_myo,0.7848293786643212,0.6132509540706513,-0.08923787148913032,-0.0016480318264066474,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-3.8125,31.5625,62.5,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.53564453125,0.8583984375,-0.0185546875,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/23:03:57.880997,5345,1669698237,880571842,RL_myo,0.7810513529686637,0.6172844898852842,-0.09399961578397485,0.009094768020657307,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",27.4375,21.3125,40.375,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.47265625,0.86474609375,0.06103515625,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/23:03:57.903688,5346,1669698237,903227806,RL_myo,0.7850595303098862,0.6118361632581479,-0.09521791846395758,0.01648002434953112,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-24.5625,27.0,15.6875,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.54150390625,1.04296875,0.4052734375,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/23:03:57.925953,5347,1669698237,925575494,RL_myo,0.7798132876238907,0.619285035710081,-0.09070151419920958,0.012268508986568723,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",39.0,2.375,-32.3125,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.13037109375,1.322265625,0.13671875,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/23:03:57.941001,5348,1669698237,940604448,RL_myo,0.7757463305386695,0.6251017523838629,-0.08606517633641701,0.007629891519185906,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",20.0625,1.8125,-27.5,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.005859375,1.27490234375,0.00048828125,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/23:03:57.964207,5349,1669698237,963429212,RL_myo,0.7725445087925046,0.6289245965551052,-0.08685556103434733,0.009216577453398767,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",22.9375,0.9375,10.375,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.11669921875,0.9970703125,0.1103515625,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/23:03:57.986047,5350,1669698237,985674381,RL_myo,0.7687027400651242,0.63374944815755,-0.08594040479686318,0.0084841734849176,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",29.625,-1.25,-2.25,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.0576171875,1.01953125,0.11181640625,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/23:03:58.001155,5351,1669698238,805377,RL_myo,0.7667010799903179,0.636140327653777,-0.08594181359974266,0.010437535600536929,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",14.4375,5.375,14.4375,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.05615234375,1.07275390625,0.130859375,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/23:03:58.023370,5352,1669698238,23009061,RL_myo,0.7652628686058667,0.6375156055661411,-0.0879521290206615,0.014526444626590865,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",11.0,5.5,25.125,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.14697265625,0.9794921875,0.142578125,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/23:03:58.046295,5353,1669698238,45777320,RL_myo,0.7652373359076144,0.6373620691989559,-0.08942112922586386,0.013611543902640027,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-4.0,-10.6875,8.75,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.04833984375,0.990234375,0.1357421875,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/23:03:58.063606,5354,1669698238,63117980,RL_myo,0.7658966572584591,0.636131252944506,-0.0925326213264125,0.01330614211685879,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-9.875,-14.375,12.375,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.140625,1.0126953125,0.1513671875,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/23:03:58.083639,5355,1669698238,83216905,RL_myo,0.7660178215811421,0.635764273274038,-0.09418051782467747,0.012268492600622277,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-3.75,-10.75,0.1875,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.16943359375,0.90625,0.1533203125,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/23:03:58.105781,5356,1669698238,105448722,RL_myo,0.765456361992483,0.636486639251863,-0.09387384456936759,0.01220726197260957,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",9.625,0.125,-1.125,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.14990234375,0.986328125,0.23779296875,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/23:03:58.123368,5357,1669698238,122786760,RL_myo,0.7646678054416602,0.6380166483302742,-0.09015120918241795,0.00952172554668734,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",3.75,4.625,-14.6875,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.00927734375,1.1484375,0.1298828125,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/23:03:58.143789,5358,1669698238,143205881,RL_myo,0.7643686561022347,0.6391203543916393,-0.08502479740880084,0.0060426812228796005,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.375,8.0,-21.6875,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.0078125,1.2646484375,0.14892578125,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/23:03:58.165963,5359,1669698238,165570974,RL_myo,0.7646603090561015,0.6398414766790479,-0.07678341864563983,0.001342794284740919,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-1.8125,17.0,-38.6875,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.0283203125,1.23779296875,0.18994140625,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/23:03:58.182751,5360,1669698238,182408332,RL_myo,0.7666691509257445,0.6387383699098732,-0.06469781864352275,-0.0067749602541802125,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-13.8125,21.25,-63.8125,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.11474609375,1.15869140625,0.2333984375,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/23:03:58.203509,5361,1669698238,203131914,RL_myo,0.7676951115974735,0.638596347104458,-0.04980831764836912,-0.018922277537983367,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-4.5,18.0,-91.8125,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.16845703125,1.119140625,0.27490234375,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/23:03:58.226483,5362,1669698238,225924968,RL_myo,0.7646782434895437,0.642664210225208,-0.033448569399127555,-0.03363168200532716,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",24.0625,17.1875,-123.375,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.1494140625,1.11865234375,0.27099609375,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/23:03:58.242959,5363,1669698238,242577314,RL_myo,0.7594576468936555,0.6484872239670628,-0.014405401436015326,-0.049808506660120794,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",39.0,23.75,-142.6875,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.09912109375,1.15234375,0.23583984375,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/23:03:58.265141,5364,1669698238,264822006,RL_myo,0.7555769623925505,0.65163095973042,0.0061647365055050975,-0.06665239865357986,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",21.5625,27.5,-151.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.115234375,1.14892578125,0.22119140625,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/23:03:58.285876,5365,1669698238,285518407,RL_myo,0.7534556669723041,0.6517049705333191,0.026917850707613912,-0.08282885127036753,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.375,29.8125,-149.125,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.11865234375,1.01708984375,0.17724609375,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/23:03:58.302387,5366,1669698238,302084684,RL_myo,0.751757800354795,0.6504939004856326,0.04681700494252418,-0.0976015526767877,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-5.25,30.875,-140.875,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.0625,0.82373046875,0.18310546875,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/23:03:58.323526,5367,1669698238,323051929,RL_myo,0.7488600918874565,0.6501636399694504,0.06488208310998177,-0.11084276851150224,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",3.9375,29.625,-128.5625,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.03662109375,0.720703125,0.18017578125,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/23:03:58.346268,5368,1669698238,345697641,RL_myo,0.7449825538083756,0.6510433362490893,0.07983917905623558,-0.12152890328819957,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",13.125,26.875,-106.1875,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.05908203125,0.69921875,0.1240234375,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/23:03:58.364077,5369,1669698238,363734483,RL_myo,0.7419617790530277,0.6516275051966209,0.09155500728689878,-0.12842115688775668,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",8.6875,27.125,-83.625,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.099609375,0.72314453125,0.1015625,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/23:03:58.383769,5370,1669698238,383252382,RL_myo,0.7405056414207015,0.6510858619382314,0.10065065963589984,-0.13269529050845738,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-1.25,24.1875,-60.625,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.134765625,0.70166015625,0.1015625,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/23:03:58.405972,5371,1669698238,405545234,RL_myo,0.7401864514416073,0.6499748925044674,0.107057560470733,-0.13489008474362596,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-6.6875,19.125,-39.25,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.1513671875,0.65478515625,0.1015625,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/23:03:58.424646,5372,1669698238,424090623,RL_myo,0.7396623156347866,0.6497528758815236,0.11139492705343171,-0.1353219470013469,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-1.4375,17.4375,-21.1875,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.21044921875,0.671875,0.10302734375,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/23:03:58.443460,5373,1669698238,443073034,RL_myo,0.7395277578666666,0.6496198355046989,0.11334624020785736,-0.13507551404415097,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.375,10.0,-9.625,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.22998046875,0.75927734375,0.1279296875,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/23:03:58.465958,5374,1669698238,465615034,RL_myo,0.7401662938837376,0.6489731186353206,0.11316743434442103,-0.13483649539742507,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-4.0,0.5625,-2.4375,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.232421875,0.80419921875,0.13232421875,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/23:03:58.484751,5375,1669698238,484348297,RL_myo,0.7412554441864112,0.6481712419149787,0.11200623683152705,-0.13367501834389334,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-7.4375,-1.4375,5.3125,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.2431640625,0.84130859375,0.11865234375,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/23:03:58.503667,5376,1669698238,503216266,RL_myo,0.742418976830255,0.6474420856070472,0.11096914411554745,-0.1316003711293291,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-9.1875,1.5625,10.5,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.2802734375,0.884765625,0.1123046875,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/23:03:58.526286,5377,1669698238,525740146,RL_myo,0.7439249160571282,0.6462649336407018,0.10968436775144892,-0.12994881410285739,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-11.375,-1.1875,11.8125,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.3125,0.8955078125,0.12451171875,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/23:03:58.544234,5378,1669698238,543874502,RL_myo,0.7446347385669838,0.6458180466210866,0.10821617962944773,-0.12933450910028185,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-4.875,-5.4375,9.6875,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.34130859375,0.916015625,0.12255859375,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/23:03:58.563953,5379,1669698238,563320875,RL_myo,0.744717605745553,0.6458980168838162,0.10693756620491836,-0.12952141294910774,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.4375,-7.125,6.0625,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.3603515625,0.93994140625,0.12255859375,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/23:03:58.585787,5380,1669698238,585473537,RL_myo,0.7454572062843391,0.6452327951880577,0.10571783192372679,-0.1295836935185173,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-6.375,-7.25,6.125,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.36572265625,0.9755859375,0.1220703125,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/23:03:58.603943,5381,1669698238,603548526,RL_myo,0.7468659179789291,0.6438941295161591,0.10437567176724163,-0.129218302415936,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-12.375,-7.0625,7.3125,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.349609375,0.97802734375,0.1220703125,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/23:03:58.623672,5382,1669698238,623165607,RL_myo,0.7479398104185465,0.6428961990483557,0.10351770184999633,-0.12866469074280204,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-9.375,-3.8125,7.0625,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.34619140625,0.95458984375,0.134765625,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/23:03:58.646432,5383,1669698238,645856618,RL_myo,0.7483684981184852,0.6423481016392577,0.1035179000741335,-0.12890908311118512,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-4.5,-2.3125,1.875,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.36572265625,0.94189453125,0.142578125,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/23:03:58.664625,5384,1669698238,664208173,RL_myo,0.7484003573771024,0.6420702519574049,0.10431581524814192,-0.12946392284453423,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-2.875,0.1875,-1.75,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.39013671875,0.95947265625,0.14013671875,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/23:03:58.683740,5385,1669698238,683259725,RL_myo,0.7484271883233778,0.6417357248435813,0.10534866474034824,-0.1301294051138021,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-3.0625,0.6875,-2.3125,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.3994140625,0.95166015625,0.14013671875,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/23:03:58.705705,5386,1669698238,705404758,RL_myo,0.7483856198905232,0.6414472293801083,0.1066332010397801,-0.13074316921992502,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-3.4375,1.375,-3.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.39501953125,0.921875,0.123046875,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
