time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.orientation.x,.orientation.y,.orientation.z,.orientation.w,.orientation_covariance,.angular_velocity.x,.angular_velocity.y,.angular_velocity.z,.angular_velocity_covariance,.linear_acceleration.x,.linear_acceleration.y,.linear_acceleration.z,.linear_acceleration_covariance
2022/11/28/22:58:31.648838,2413,1669697911,648466825,RU_myo,0.43778160391392684,-0.10894188805051713,-0.6159946644783583,-0.6457782170658386,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-4.6875,-3.75,14.375,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.69287109375,0.74951171875,0.2734375,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/22:58:31.663506,2414,1669697911,663181066,RU_myo,0.4384699684010731,-0.1115095534895268,-0.6142485748870267,-0.646535686981148,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-13.5,-3.75,11.125,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.70654296875,0.73046875,0.2607421875,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/22:58:31.686331,2415,1669697911,685964584,RU_myo,0.4380984851310195,-0.11260681318845514,-0.6127763709550621,-0.6479927022340533,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-13.0625,-2.4375,2.25,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.685546875,0.75634765625,0.2587890625,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/22:58:31.709074,2416,1669697911,708477973,RU_myo,0.4381090189685301,-0.11315883549284687,-0.6108379857672123,-0.6497172620395658,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-12.8125,1.75,0.8125,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.68212890625,0.73095703125,0.2734375,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/22:58:31.722917,2417,1669697911,722650051,RU_myo,0.43911855817339934,-0.11339573051927394,-0.6084187500251033,-0.65126256209428,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-12.3125,7.6875,1.625,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.68896484375,0.6865234375,0.27685546875,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/22:58:31.747518,2418,1669697911,746147155,RU_myo,0.44005109742610776,-0.1137052974347904,-0.6066113533034792,-0.6522643659074637,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-10.125,7.9375,1.1875,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.6982421875,0.6669921875,0.2333984375,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/22:58:31.769628,2419,1669697911,768262863,RU_myo,0.4404239270154562,-0.11358494015739523,-0.6058270370780791,-0.6527624583467716,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-4.5,4.3125,-0.625,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.71728515625,0.70849609375,0.2412109375,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/22:58:31.783235,2420,1669697911,782907724,RU_myo,0.4405955304476843,-0.11223925481275682,-0.605445028680015,-0.6532336836655445,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",2.1875,4.1875,-2.375,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.69287109375,0.76025390625,0.30224609375,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/22:58:31.807617,2421,1669697911,806253671,RU_myo,0.4406017253543434,-0.11077602597563835,-0.6048432051892981,-0.6540363054297194,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.375,4.9375,-4.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.67529296875,0.74853515625,0.29833984375,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/22:58:31.828641,2422,1669697911,828215599,RU_myo,0.44072386812073006,-0.11047087678971354,-0.6028902325573428,-0.6558063928759513,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-11.5625,6.5,-3.625,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.703125,0.7275390625,0.283203125,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/22:58:31.850437,2423,1669697911,849073410,RU_myo,0.441750965149733,-0.10949174239826209,-0.5987257485657476,-0.6590865809135074,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-19.0,14.5,-3.875,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.6923828125,0.74169921875,0.3779296875,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/22:58:31.866602,2424,1669697911,865894556,RU_myo,0.44372056005626065,-0.10626100344676062,-0.5930108612801415,-0.663444633811768,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-19.875,28.0625,-8.125,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.658203125,0.74853515625,0.443359375,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/22:58:31.888915,2425,1669697911,888477325,RU_myo,0.44603775287263264,-0.1021712094018592,-0.5855008433644178,-0.6691786976594888,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-30.9375,39.8125,-13.0625,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.6337890625,0.7099609375,0.41015625,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/22:58:31.909695,2426,1669697911,909217119,RU_myo,0.44853967200812345,-0.09826491657818462,-0.5764061317791153,-0.6759527646604936,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-41.8125,46.625,-16.125,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.65771484375,0.68603515625,0.40185546875,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/22:58:31.926228,2427,1669697911,925903081,RU_myo,0.4515811556390579,-0.09380730317843383,-0.5665057827600669,-0.6828951953568615,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-43.875,53.875,-17.3125,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.70166015625,0.705078125,0.43994140625,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/22:58:31.948971,2428,1669697911,948557376,RU_myo,0.45482592438253844,-0.08856044233481794,-0.5552269772018186,-0.690661588877188,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-50.75,62.5,-20.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.6884765625,0.71826171875,0.44677734375,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/22:58:31.969635,2429,1669697911,969267368,RU_myo,0.4576966017244703,-0.08282361495400803,-0.5428395220345964,-0.6992705648696167,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-60.0625,68.1875,-22.875,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.65966796875,0.74267578125,0.43603515625,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/22:58:31.986506,2430,1669697911,986097097,RU_myo,0.4603806725863051,-0.0774523496635319,-0.530142718027926,-0.7078131592182659,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-63.625,69.0625,-23.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.65283203125,0.72802734375,0.423828125,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/22:58:32.009201,2431,1669697912,8466482,RU_myo,0.46300592884798886,-0.0719593975892142,-0.5173264240595246,-0.7161150228280323,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-63.125,69.625,-23.5,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.63720703125,0.7099609375,0.44677734375,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/22:58:32.029970,2432,1669697912,29341220,RU_myo,0.4655772871023199,-0.0664674443700087,-0.5048840218812782,-0.7238176517758799,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-59.5,68.125,-22.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.60546875,0.68896484375,0.46826171875,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/22:58:32.046428,2433,1669697912,46011447,RU_myo,0.4678161148791551,-0.06145999056533714,-0.4940602022109276,-0.7302569881968807,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-51.1875,61.75,-20.75,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.5927734375,0.65283203125,0.45458984375,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/22:58:32.069137,2434,1669697912,68582057,RU_myo,0.46977643507200756,-0.05627307693080303,-0.4863165693976557,-0.7346016854003745,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-32.75,54.0,-18.1875,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.55859375,0.61279296875,0.4296875,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/22:58:32.089936,2435,1669697912,89539766,RU_myo,0.4714359604687146,-0.051147505809526525,-0.4818119461341317,-0.736878087874002,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-14.375,43.3125,-14.3125,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.533203125,0.6044921875,0.4130859375,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/22:58:32.106143,2436,1669697912,105819225,RU_myo,0.473006901956154,-0.045530728885069795,-0.4798426146037785,-0.7375245681597633,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.6875,37.5625,-11.1875,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.51416015625,0.62841796875,0.42138671875,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/22:58:32.129124,2437,1669697912,128483772,RU_myo,0.4741781058309422,-0.03973354960689193,-0.47954915401129017,-0.7372984320295768,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",10.8125,31.875,-10.3125,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.4853515625,0.63037109375,0.41064453125,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/22:58:32.157305,2438,1669697912,156810998,RU_myo,0.4752102865514015,-0.03503348375038588,-0.48003196811286575,-0.7365576339715275,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",11.3125,25.5625,-6.75,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.4794921875,0.6376953125,0.384765625,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/22:58:32.166351,2439,1669697912,166054487,RU_myo,0.47527079555668417,-0.03253105612324549,-0.4803366072982027,-0.7364347526887057,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.6875,14.9375,-6.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.49267578125,0.6630859375,0.38232421875,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/22:58:32.189127,2440,1669697912,188688278,RU_myo,0.47460682017725214,-0.03118879695352056,-0.4802220243254398,-0.7369955444496297,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-3.5625,7.1875,-7.5,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.482421875,0.669921875,0.43115234375,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/22:58:32.209560,2441,1669697912,209166288,RU_myo,0.473821868239146,-0.030762105061513535,-0.4805358197406668,-0.7373139467124673,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.9375,-0.875,-5.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.47216796875,0.654296875,0.49951171875,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/22:58:32.226566,2442,1669697912,226109266,RU_myo,0.4738062322693887,-0.030944191647633658,-0.48076409784696317,-0.7371675477714386,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.625,-1.6875,0.0625,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.46826171875,0.61279296875,0.50439453125,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/22:58:32.249262,2443,1669697912,248861551,RU_myo,0.4739206267517864,-0.031920217358813174,-0.4805121821528415,-0.73721664527171,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-3.5625,-2.0,1.625,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.49462890625,0.62890625,0.49951171875,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/22:58:32.270398,2444,1669697912,269105195,RU_myo,0.4739809243056782,-0.0319812006613669,-0.4804504038287791,-0.7372155015050588,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.0,-0.5,0.3125,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.52880859375,0.65478515625,0.5673828125,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/22:58:32.286852,2445,1669697912,286392211,RU_myo,0.47459216035881097,-0.031798163007579795,-0.4805123557748095,-0.7367896810508701,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",4.9375,1.1875,1.5625,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.52783203125,0.6728515625,0.59033203125,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/22:58:32.308809,2446,1669697912,308322668,RU_myo,0.4751473958899597,-0.03124925712211424,-0.48064042936845636,-0.7363716546451334,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",4.5,1.6875,2.75,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.50732421875,0.71240234375,0.58740234375,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/22:58:32.329826,2447,1669697912,329090833,RU_myo,0.4752677636944677,-0.03094397793670157,-0.4806387105552759,-0.7363079878271553,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.75,1.3125,2.0625,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.49169921875,0.72216796875,0.5380859375,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/22:58:32.346444,2448,1669697912,346007823,RU_myo,0.4747106861066046,-0.03143173095203155,-0.47995948001315747,-0.7370893489469612,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-9.3125,-1.625,-0.6875,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.49560546875,0.74365234375,0.5263671875,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/22:58:32.368838,2449,1669697912,368464708,RU_myo,0.47393811804971264,-0.03222657132392122,-0.47827161533001267,-0.7386476631857852,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-14.0,-2.125,-2.9375,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.49365234375,0.7197265625,0.5751953125,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/22:58:32.391043,2450,1669697912,390669822,RU_myo,0.4733770234381522,-0.03326334164179899,-0.4766118071207492,-0.7400330594620417,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-12.6875,-1.875,-3.5,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.5048828125,0.67578125,0.56591796875,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/22:58:32.405967,2451,1669697912,405620336,RU_myo,0.4728488447602331,-0.03381415515646949,-0.4757175546742296,-0.7409206307660345,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-6.6875,-1.1875,-3.875,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.5205078125,0.6669921875,0.5634765625,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/22:58:32.429280,2452,1669697912,428838491,RU_myo,0.4724563443964198,-0.03350710929771793,-0.4758131586247886,-0.7411235486378667,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.625,-0.1875,-3.75,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.50439453125,0.66455078125,0.55859375,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/22:58:32.451265,2453,1669697912,450948715,RU_myo,0.4724613989444291,-0.03289713138238565,-0.47612341728013063,-0.7409483765902816,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",5.5625,1.1875,-2.6875,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.51513671875,0.66064453125,0.57861328125,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/22:58:32.466430,2454,1669697912,466159820,RU_myo,0.47282566684678157,-0.03216459615699676,-0.4766707703721911,-0.7403960455038476,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",7.6875,2.5,-0.6875,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.5185546875,0.658203125,0.5703125,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/22:58:32.488716,2455,1669697912,488395452,RU_myo,0.4731269458816381,-0.031187805643126558,-0.47758234668779903,-0.7396575667104711,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",9.25,2.0625,0.0625,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.50537109375,0.6708984375,0.548828125,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
