time,.data
2022/11/28/23:10:24.833721,"(-3, 1, -5, 0, 0, 4, 0, -2)"
2022/11/28/23:10:24.835470,"(-4, -10, -3, 11, 5, 0, -4, -2)"
2022/11/28/23:10:24.835485,"(0, 4, -7, -10, -5, -7, -2, -2)"
2022/11/28/23:10:24.847480,"(-2, -6, -12, -43, -7, 3, -1, -1)"
2022/11/28/23:10:24.847725,"(4, -5, 6, 27, 3, 1, 1, 3)"
2022/11/28/23:10:24.854300,"(1, 14, 1, -8, -25, -3, 0, 1)"
2022/11/28/23:10:24.854321,"(-5, 0, 9, 1, 12, -7, -3, -2)"
2022/11/28/23:10:24.878093,"(0, -9, -5, -3, 7, 7, 2, -2)"
2022/11/28/23:10:24.878175,"(-2, -4, -13, -11, -9, -3, -2, -1)"
2022/11/28/23:10:24.880049,"(0, -9, 1, 28, 25, 4, -1, -3)"
2022/11/28/23:10:24.880061,"(-3, 6, 4, 2, -16, -4, -2, 0)"
2022/11/28/23:10:24.893470,"(-1, 0, -12, -27, -19, -10, -2, -1)"
2022/11/28/23:10:24.893498,"(3, 0, 10, -15, 3, 6, 2, 2)"
2022/11/28/23:10:24.895165,"(-1, -8, 0, -3, 0, 2, -4, -1)"
2022/11/28/23:10:24.895196,"(5, 2, 1, 44, 31, 4, 2, 2)"
2022/11/28/23:10:24.906764,"(-2, 5, 8, -12, -19, -4, -1, -1)"
2022/11/28/23:10:24.906790,"(-2, -7, -13, -22, 12, -9, -3, -2)"
2022/11/28/23:10:24.916861,"(-4, 5, 1, 39, -12, -2, -1, -1)"
2022/11/28/23:10:24.916877,"(0, -6, -4, -17, -10, -1, -1, 1)"
2022/11/28/23:10:24.930593,"(0, 7, 7, 3, 4, 8, 3, 1)"
2022/11/28/23:10:24.930609,"(-2, -15, -12, -10, -9, -7, -5, -3)"
2022/11/28/23:10:24.932685,"(-4, 1, 2, -17, -9, 0, -1, -1)"
2022/11/28/23:10:24.932714,"(-4, 6, 3, -7, 5, -5, -3, -5)"
2022/11/28/23:10:24.953360,"(1, 1, 6, 11, -5, -6, -1, -1)"
2022/11/28/23:10:24.953385,"(-2, 1, 0, 6, 7, 7, 3, 0)"
2022/11/28/23:10:24.955290,"(0, -9, -7, -9, 1, 3, 1, 0)"
2022/11/28/23:10:24.955309,"(0, 1, -4, -3, -8, -4, -1, 2)"
2022/11/28/23:10:24.966568,"(-2, 3, 0, 0, -3, 2, -2, -1)"
2022/11/28/23:10:24.966594,"(-3, 0, 8, 25, 11, -3, -4, -1)"
2022/11/28/23:10:24.976232,"(2, -1, -7, -13, 3, 2, 3, 1)"
2022/11/28/23:10:24.976264,"(-2, 2, -3, -22, -10, 2, 0, -2)"
2022/11/28/23:10:24.990824,"(0, 0, 5, 41, 10, -2, -1, -1)"
2022/11/28/23:10:24.990847,"(0, 3, 3, 5, 3, 2, 0, 0)"
2022/11/28/23:10:24.992507,"(0, -3, -2, -6, -4, -3, -1, 0)"
2022/11/28/23:10:24.992517,"(1, -8, -12, -23, -6, 1, -1, -3)"
2022/11/28/23:10:25.013458,"(3, -3, -1, 8, 6, 1, 0, 3)"
2022/11/28/23:10:25.013481,"(0, 2, 3, 8, -4, 0, -1, 0)"
2022/11/28/23:10:25.014631,"(-1, 1, 0, -8, 5, -2, -2, 0)"
2022/11/28/23:10:25.014647,"(0, 5, 11, 4, 1, -1, -2, -3)"
2022/11/28/23:10:25.027391,"(-3, -4, -8, -7, 1, 1, 0, -1)"
2022/11/28/23:10:25.027412,"(0, 0, 0, 7, -1, -1, 0, 0)"
2022/11/28/23:10:25.036442,"(-1, 2, 1, -9, -1, -3, 0, -1)"
2022/11/28/23:10:25.036455,"(-3, -4, -4, 0, -7, 0, 0, -1)"
2022/11/28/23:10:25.050656,"(1, -4, -6, 4, 11, 2, -2, 0)"
2022/11/28/23:10:25.050736,"(-2, 0, -3, -5, 1, 2, 1, -1)"
2022/11/28/23:10:25.052707,"(1, 1, -3, -11, -6, -2, 0, -1)"
2022/11/28/23:10:25.052720,"(-1, 0, 6, 16, -2, -5, -1, 0)"
2022/11/28/23:10:25.073376,"(-4, 1, 2, -4, -7, -2, -2, -3)"
2022/11/28/23:10:25.073456,"(-4, -10, -5, -3, 0, -4, -2, -3)"
2022/11/28/23:10:25.075180,"(-1, 0, -2, -6, -8, -1, -2, -2)"
2022/11/28/23:10:25.075194,"(0, 1, -2, -11, 8, 3, 1, 2)"
2022/11/28/23:10:25.086844,"(1, -3, -5, 25, 6, 3, 0, 1)"
2022/11/28/23:10:25.086876,"(1, -1, -3, -3, -1, 1, 0, 0)"
2022/11/28/23:10:25.096249,"(-3, 5, 9, 1, -5, -3, 0, -1)"
2022/11/28/23:10:25.096264,"(1, -7, -5, -8, -7, 1, -3, -2)"
2022/11/28/23:10:25.110682,"(-2, 10, 17, 5, 8, -5, -2, 0)"
2022/11/28/23:10:25.110749,"(-2, 1, -7, -2, 4, 4, 1, 1)"
2022/11/28/23:10:25.112712,"(-1, -1, 2, -3, 2, -2, -1, -1)"
2022/11/28/23:10:25.112726,"(0, -11, -8, -1, -3, 2, 1, -2)"
2022/11/28/23:10:25.133342,"(-1, 8, 0, -8, -12, -8, -1, -2)"
2022/11/28/23:10:25.133366,"(-2, -3, 1, 3, 3, -1, -2, -2)"
2022/11/28/23:10:25.135117,"(-2, -3, -5, -6, 1, -1, -1, 0)"
2022/11/28/23:10:25.135143,"(-2, -4, -5, -4, -12, -1, -1, -1)"
2022/11/28/23:10:25.146986,"(4, -10, -3, -6, 9, 5, 1, 2)"
2022/11/28/23:10:25.147015,"(-2, 5, 7, 19, 0, -7, -2, -1)"
2022/11/28/23:10:25.156017,"(-5, 2, 2, 7, 3, 1, -2, -2)"
2022/11/28/23:10:25.156024,"(-1, -2, -1, 4, 0, -3, -1, 0)"
2022/11/28/23:10:25.170498,"(-1, 2, -5, -20, -11, -3, 0, 1)"
2022/11/28/23:10:25.170521,"(4, 0, 5, -14, -4, 0, 0, -1)"
2022/11/28/23:10:25.172178,"(-1, -1, -1, 15, 6, 3, 2, 1)"
2022/11/28/23:10:25.172189,"(-1, 2, 2, 5, 1, -5, -2, -3)"
2022/11/28/23:10:25.193344,"(-4, -5, -12, -15, -7, -2, 0, -3)"
2022/11/28/23:10:25.193536,"(-3, -7, -9, -16, -3, 2, 0, -2)"
2022/11/28/23:10:25.195031,"(4, -1, 10, 29, 12, 4, 1, 3)"
2022/11/28/23:10:25.195054,"(0, 9, 2, 3, 7, 0, 1, -2)"
2022/11/28/23:10:25.206759,"(2, -8, -1, 4, 0, 1, 1, -2)"
2022/11/28/23:10:25.206781,"(-2, 4, -8, -15, -9, -4, -1, -1)"
2022/11/28/23:10:25.216188,"(-1, -15, -15, -30, -17, 1, 0, 0)"
2022/11/28/23:10:25.216199,"(-1, 15, 15, 11, 15, -7, -2, 1)"
2022/11/28/23:10:25.230553,"(0, 1, 0, 4, -3, -1, -1, -2)"
2022/11/28/23:10:25.230577,"(-1, -6, -6, -3, -7, -3, -2, -2)"
2022/11/28/23:10:25.232589,"(-1, 0, 1, 3, 11, 0, 0, 0)"
2022/11/28/23:10:25.232610,"(0, -4, -2, 10, -6, 3, 1, 2)"
2022/11/28/23:10:25.253263,"(-1, 1, 3, -8, 0, 2, 0, 0)"
2022/11/28/23:10:25.253319,"(0, 1, -3, -2, -7, -5, -1, -2)"
2022/11/28/23:10:25.255016,"(-3, 3, 1, 5, 9, 0, -2, -3)"
2022/11/28/23:10:25.255043,"(-1, 0, -4, -15, -3, 1, -1, -2)"
2022/11/28/23:10:25.266806,"(-2, -2, 0, 29, 6, 0, -2, -1)"
2022/11/28/23:10:25.266818,"(-5, -1, 1, -11, -4, -2, 0, -1)"
2022/11/28/23:10:25.276248,"(-1, -3, -6, -15, -11, -3, -2, -1)"
2022/11/28/23:10:25.276266,"(0, -2, -3, 11, 6, 1, 0, -1)"
2022/11/28/23:10:25.290588,"(-4, 1, 2, -7, -8, -1, -3, 0)"
2022/11/28/23:10:25.290612,"(2, -1, -3, -3, 7, -1, 0, 3)"
2022/11/28/23:10:25.292411,"(-1, -4, 3, -2, 1, -2, -1, -1)"
2022/11/28/23:10:25.292449,"(-4, -8, -8, 6, -3, -6, -3, -2)"
2022/11/28/23:10:25.313707,"(4, -3, -3, -4, -3, 4, -1, 2)"
2022/11/28/23:10:25.313739,"(-2, 1, 0, -4, -3, 0, 1, -1)"
2022/11/28/23:10:25.315132,"(4, 0, -3, 3, 4, 0, 1, 1)"
2022/11/28/23:10:25.315151,"(0, 2, 4, 1, -2, -1, 0, -2)"
2022/11/28/23:10:25.326729,"(-6, 0, 0, -4, 6, -1, -1, -1)"
2022/11/28/23:10:25.326744,"(0, -1, 2, 5, -3, -3, -2, -1)"
2022/11/28/23:10:25.336397,"(-1, -6, -9, -8, -4, -3, -1, -2)"
2022/11/28/23:10:25.336425,"(0, -3, -4, -4, -5, 2, 1, 0)"
2022/11/28/23:10:25.351720,"(0, 2, -3, -10, 2, 1, 0, -1)"
2022/11/28/23:10:25.351753,"(-1, 5, 11, 1, -3, -5, -3, -2)"
2022/11/28/23:10:25.357122,"(0, 5, 1, 9, 0, 1, 0, -2)"
2022/11/28/23:10:25.357279,"(-1, -5, 0, -8, -3, -3, 0, 0)"
2022/11/28/23:10:25.373738,"(-1, 3, -4, -5, -3, -2, -1, -1)"
2022/11/28/23:10:25.374036,"(-1, -8, -7, 0, 1, 2, 0, -1)"
2022/11/28/23:10:25.375460,"(-1, 0, -7, -23, -12, 0, -1, -2)"
2022/11/28/23:10:25.375467,"(0, 2, 5, 20, 9, 1, -2, 0)"
2022/11/28/23:10:25.386453,"(2, 4, 3, 6, 0, -3, 0, -1)"
2022/11/28/23:10:25.386477,"(0, -12, -8, -3, -1, 1, -1, -1)"
2022/11/28/23:10:25.396209,"(2, 6, 7, 19, 10, 0, 0, 2)"
2022/11/28/23:10:25.396221,"(-6, 2, -7, -17, -3, 3, 0, -1)"
2022/11/28/23:10:25.410571,"(2, -1, 2, -1, -2, -3, 0, -1)"
2022/11/28/23:10:25.410679,"(-3, 3, 6, 5, 0, -2, -1, -1)"
2022/11/28/23:10:25.412666,"(1, -4, -5, -13, -11, -3, -1, 0)"
2022/11/28/23:10:25.412681,"(-1, -7, -14, -3, 2, 1, 0, 1)"
2022/11/28/23:10:25.432829,"(-2, 6, 5, 5, 1, 0, -1, 0)"
2022/11/28/23:10:25.432845,"(-2, 0, 0, -2, -1, 1, 0, -1)"
2022/11/28/23:10:25.434678,"(-2, -3, -2, 0, -2, -3, 1, -1)"
2022/11/28/23:10:25.434697,"(0, -2, -2, -5, -5, 0, -2, -3)"
2022/11/28/23:10:25.446486,"(0, 3, 2, 0, 0, 1, -2, -2)"
2022/11/28/23:10:25.446493,"(-2, 0, -2, 2, 4, 1, -1, -3)"
2022/11/28/23:10:25.456012,"(1, 0, -1, -1, -9, 0, -1, 1)"
2022/11/28/23:10:25.456034,"(-3, 1, 0, -3, 8, -2, -2, -3)"
2022/11/28/23:10:25.470578,"(-1, -10, -7, 0, -3, -1, -2, -2)"
2022/11/28/23:10:25.470602,"(-3, 2, -4, 1, 4, 1, -2, -1)"
2022/11/28/23:10:25.472351,"(1, -2, 8, 14, -5, -3, -1, -1)"
2022/11/28/23:10:25.472378,"(0, 3, -2, -12, -7, -5, -2, 0)"
2022/11/28/23:10:25.493762,"(-2, -11, -7, 8, 3, 1, 1, -2)"
2022/11/28/23:10:25.495951,"(-1, 5, 5, 11, 3, -1, 1, -2)"
2022/11/28/23:10:25.496750,"(-2, -5, -7, -10, -1, -1, 0, -1)"
2022/11/28/23:10:25.496762,"(4, 0, 2, -3, -3, 1, 1, 0)"
2022/11/28/23:10:25.506088,"(1, -2, -3, -7, -3, -5, -2, 0)"
2022/11/28/23:10:25.506096,"(0, -1, -2, -1, 0, 0, -2, 1)"
2022/11/28/23:10:25.515975,"(-5, -1, 0, 1, 3, -1, -2, -4)"
2022/11/28/23:10:25.516006,"(0, -2, -1, -5, -6, 0, 1, 0)"
2022/11/28/23:10:25.530808,"(-3, -3, -4, -2, 2, 1, 0, -1)"
2022/11/28/23:10:25.530841,"(0, -3, 1, 5, -1, -4, 0, 0)"
2022/11/28/23:10:25.532620,"(0, 2, 0, -2, 1, -1, -1, 0)"
2022/11/28/23:10:25.532630,"(-1, -2, -2, -1, -3, 0, -1, 0)"
2022/11/28/23:10:25.553026,"(-3, 0, -1, -6, -5, -2, 0, -1)"
2022/11/28/23:10:25.553057,"(-3, 0, 0, -1, -1, -2, 0, -1)"
2022/11/28/23:10:25.555079,"(1, -2, 0, 3, 8, 1, 0, -1)"
2022/11/28/23:10:25.555090,"(0, -2, -4, 3, -8, 0, -1, 0)"
2022/11/28/23:10:25.575796,"(2, 1, 2, -14, 6, 1, 0, 1)"
2022/11/28/23:10:25.575829,"(1, 6, 5, 13, -1, -1, -1, 2)"
2022/11/28/23:10:25.577439,"(-2, -5, -4, -4, -2, -1, 0, 0)"
2022/11/28/23:10:25.577461,"(-4, -3, 0, 0, -1, -2, -2, -3)"
2022/11/28/23:10:25.590430,"(-2, 1, -6, -6, -4, -1, -1, -2)"
2022/11/28/23:10:25.590526,"(-1, 2, 4, 1, -2, -4, 1, 2)"
2022/11/28/23:10:25.592381,"(-2, 2, 0, -3, 2, 0, 0, -1)"
2022/11/28/23:10:25.592391,"(1, -4, 0, 2, -1, 0, 1, -1)"
2022/11/28/23:10:25.613544,"(-2, -2, -2, 0, -3, 1, -4, -2)"
2022/11/28/23:10:25.613607,"(0, -5, -5, -9, 2, 1, -2, -2)"
2022/11/28/23:10:25.615266,"(-1, 0, 2, 3, -2, -3, -3, 0)"
2022/11/28/23:10:25.615289,"(-3, -3, -1, -2, 3, 0, -2, -1)"
2022/11/28/23:10:25.635233,"(1, 0, 0, -3, -7, 0, 0, 0)"
2022/11/28/23:10:25.635248,"(-2, -1, -4, 2, 8, 0, -1, 0)"
2022/11/28/23:10:25.636766,"(-1, 0, -4, -3, -3, -1, -2, -1)"
2022/11/28/23:10:25.636795,"(-1, 0, 5, 0, -5, -1, -1, 1)"
2022/11/28/23:10:25.650332,"(1, -1, 2, 13, 9, -1, 0, 3)"
2022/11/28/23:10:25.650358,"(-1, -2, -3, -8, -3, -3, -2, -3)"
2022/11/28/23:10:25.656526,"(4, 2, -1, -5, -1, 3, 3, 1)"
2022/11/28/23:10:25.656545,"(-3, -3, -6, -15, -10, -4, -4, -4)"
2022/11/28/23:10:25.673623,"(-3, 0, -1, -17, -10, -3, 0, -3)"
2022/11/28/23:10:25.673644,"(0, -2, 3, 31, 5, 1, -2, -1)"
2022/11/28/23:10:25.675074,"(-4, -1, 2, 14, 6, -1, -3, -1)"
2022/11/28/23:10:25.675091,"(2, 0, -1, 1, -1, 0, 0, -1)"
2022/11/28/23:10:25.696340,"(-2, -2, 0, -7, -6, -2, -2, -1)"
2022/11/28/23:10:25.696374,"(-3, -3, -9, -22, -9, -3, -4, -4)"
2022/11/28/23:10:25.697970,"(0, 0, -2, -15, -8, -2, -1, 0)"
2022/11/28/23:10:25.697986,"(-2, 0, -1, 2, -12, -2, -2, 0)"
2022/11/28/23:10:25.709252,"(-3, -2, 3, 13, 18, 1, -1, -1)"
2022/11/28/23:10:25.709262,"(2, 0, -2, 5, 22, 4, 1, 0)"
2022/11/28/23:10:25.716121,"(-3, 2, 5, 9, -12, -3, -1, -1)"
2022/11/28/23:10:25.716132,"(-1, -3, -6, -13, 3, 2, 1, 1)"
2022/11/28/23:10:25.733877,"(0, 0, -3, -15, -18, -5, -3, -1)"
2022/11/28/23:10:25.733921,"(-1, -3, 2, 29, -3, 2, -1, -2)"
2022/11/28/23:10:25.735912,"(4, 9, 8, -3, 24, 7, 5, 2)"
2022/11/28/23:10:25.735929,"(0, -2, -1, 2, -5, -7, -2, -3)"
2022/11/28/23:10:25.756763,"(-2, -2, -2, -3, -4, 0, -1, -1)"
2022/11/28/23:10:25.756807,"(-2, -6, -6, -23, -10, -4, -4, -2)"
2022/11/28/23:10:25.757618,"(-3, -3, -8, -5, -11, -5, -5, -3)"
2022/11/28/23:10:25.757695,"(-1, 0, 2, -4, -3, 0, -1, -1)"
2022/11/28/23:10:25.770396,"(2, 1, 0, 7, 7, 0, 1, 2)"
2022/11/28/23:10:25.771628,"(-5, 0, 3, 0, 1, -2, -1, 0)"
2022/11/28/23:10:25.776515,"(-2, -3, -6, -5, -10, -1, -2, -1)"
2022/11/28/23:10:25.776537,"(1, 1, 1, 15, 18, 2, 1, 0)"
2022/11/28/23:10:25.793195,"(-1, -1, -1, 1, 8, 1, -1, -2)"
2022/11/28/23:10:25.793284,"(-2, 1, 0, -7, -5, 1, 0, 0)"
2022/11/28/23:10:25.795213,"(-4, -4, 2, 9, -8, -6, -5, -5)"
2022/11/28/23:10:25.795225,"(-2, -2, -5, -16, -7, -2, -1, -1)"
2022/11/28/23:10:25.816401,"(0, 1, 7, 28, 30, 4, -1, 0)"
2022/11/28/23:10:25.816425,"(2, 1, 1, -8, -7, -1, 1, 0)"
2022/11/28/23:10:25.817852,"(-2, -3, -4, -23, -5, -3, -1, -3)"
2022/11/28/23:10:25.817864,"(-3, -1, 1, 15, -8, -3, -2, -2)"
2022/11/28/23:10:25.829162,"(3, -2, -5, -2, -11, -1, -1, 2)"
2022/11/28/23:10:25.829186,"(1, -1, -2, -10, -3, -2, 0, -1)"
2022/11/28/23:10:25.838329,"(2, -1, -1, -3, -1, 3, 3, 3)"
2022/11/28/23:10:25.838340,"(-1, 0, 1, -3, -27, -5, 0, -1)"
2022/11/28/23:10:25.853285,"(-1, 0, -1, 3, 33, 1, -1, -1)"
2022/11/28/23:10:25.853320,"(-3, 0, 0, 13, 16, 5, 1, -2)"
2022/11/28/23:10:25.854956,"(0, -2, 1, -1, -4, 1, -1, 1)"
2022/11/28/23:10:25.854982,"(-2, -2, -1, -17, 0, -3, -4, -1)"
2022/11/28/23:10:25.876009,"(-2, -1, -3, 10, -17, -4, 0, -2)"
2022/11/28/23:10:25.876021,"(-5, -2, 0, 2, -7, -8, -2, -3)"
2022/11/28/23:10:25.877574,"(-2, 1, -2, 0, 12, 0, -1, -3)"
2022/11/28/23:10:25.877591,"(1, -1, 1, -1, 4, 4, 3, 5)"
2022/11/28/23:10:25.889299,"(-2, -3, -3, -16, -20, -3, -1, -1)"
2022/11/28/23:10:25.889324,"(1, 0, 0, -8, -25, 0, -2, -2)"
2022/11/28/23:10:25.898988,"(-3, -2, -4, 14, 44, -2, -2, -1)"
2022/11/28/23:10:25.899004,"(0, 1, 2, 11, 2, 3, 1, 1)"
2022/11/28/23:10:25.912931,"(-1, -1, -6, -43, -12, -5, -5, -4)"
2022/11/28/23:10:25.913223,"(4, 2, 4, 37, -6, 5, 4, 7)"
2022/11/28/23:10:25.914959,"(-5, -4, 2, 13, 9, -4, -5, -4)"
2022/11/28/23:10:25.914989,"(-5, -4, -5, 2, 8, 0, -2, -3)"
2022/11/28/23:10:25.936274,"(-2, -2, -1, -5, -9, 0, -1, 0)"
2022/11/28/23:10:25.936315,"(-4, -2, -3, -25, -9, -3, -2, -4)"
2022/11/28/23:10:25.938141,"(2, 1, -2, 2, -12, 0, 1, 2)"
2022/11/28/23:10:25.938154,"(-4, -3, -2, -10, 9, 2, 0, -2)"
2022/11/28/23:10:25.949423,"(0, 3, 2, 18, 1, 2, 3, 1)"
2022/11/28/23:10:25.949458,"(-3, -4, -9, -22, -12, -10, -6, -4)"
2022/11/28/23:10:25.958513,"(0, 1, 3, 6, 3, 3, 2, 2)"
2022/11/28/23:10:25.958533,"(1, 1, 4, -10, 17, 1, 0, -1)"
2022/11/28/23:10:25.973035,"(3, 1, 3, 18, -13, 2, 3, 3)"
2022/11/28/23:10:25.973044,"(-8, -2, -6, -1, 9, -3, -4, -4)"
2022/11/28/23:10:25.974650,"(9, 2, -2, -13, -16, -1, 1, 1)"
2022/11/28/23:10:25.974672,"(-2, -5, -8, -9, -12, -4, -6, -5)"
2022/11/28/23:10:25.995678,"(-4, -2, -1, -5, 3, 1, 0, -4)"
2022/11/28/23:10:25.995875,"(-2, -1, 2, 3, 2, -3, -4, -2)"
2022/11/28/23:10:25.998235,"(-5, -2, -1, -4, -8, 4, 5, 4)"
2022/11/28/23:10:25.998260,"(15, 1, -8, -8, -23, -4, -4, -5)"
2022/11/28/23:10:26.009189,"(1, 1, 8, -4, 23, 4, 0, 0)"
2022/11/28/23:10:26.009213,"(2, 4, 2, 14, 12, 3, 2, 0)"
2022/11/28/23:10:26.018623,"(-11, -7, -9, -1, -6, -9, -8, -8)"
2022/11/28/23:10:26.018638,"(0, 1, -2, 10, 5, 0, 3, 4)"
2022/11/28/23:10:26.033110,"(1, -1, -5, -32, -28, -3, 0, 2)"
2022/11/28/23:10:26.033254,"(3, 0, -3, -3, -11, 2, -1, 0)"
2022/11/28/23:10:26.034873,"(2, 1, 4, 5, 18, 2, -3, -3)"
2022/11/28/23:10:26.034884,"(-7, 2, 4, 18, 6, 2, 1, 3)"
2022/11/28/23:10:26.056298,"(-6, -3, -5, 4, -4, -4, -5, -6)"
2022/11/28/23:10:26.056318,"(3, 2, 4, -5, 4, -2, 3, 4)"
2022/11/28/23:10:26.058137,"(1, 0, -6, -6, -11, 0, -1, -2)"
2022/11/28/23:10:26.058158,"(-2, -1, -3, -9, 1, -2, -2, -1)"
2022/11/28/23:10:26.068929,"(1, 1, 6, 20, 8, -3, 1, 1)"
2022/11/28/23:10:26.068954,"(-6, -5, -3, -7, 0, -2, -4, -5)"
2022/11/28/23:10:26.078753,"(-2, 0, 1, -2, -12, -5, -2, -1)"
2022/11/28/23:10:26.078772,"(-2, 2, 5, 2, 9, 1, 0, 2)"
2022/11/28/23:10:26.093058,"(-1, -1, -3, 3, 3, 4, 0, 0)"
2022/11/28/23:10:26.093107,"(-1, -3, -3, 1, -4, -4, -2, -2)"
2022/11/28/23:10:26.094791,"(1, -2, -2, -7, -4, -1, 1, -2)"
2022/11/28/23:10:26.094809,"(-6, -4, -3, -2, -23, -1, -2, -4)"
2022/11/28/23:10:26.116337,"(2, 0, 1, -2, 15, 1, -1, -2)"
2022/11/28/23:10:26.116378,"(2, 2, -5, -5, 6, 3, 2, 3)"
2022/11/28/23:10:26.118321,"(1, 0, 1, 6, 7, 1, 2, 3)"
2022/11/28/23:10:26.118347,"(-5, -5, -3, 9, 1, -5, -4, -5)"
2022/11/28/23:10:26.129061,"(-2, 0, 0, 19, 0, -3, 0, -1)"
2022/11/28/23:10:26.129084,"(3, 0, 3, -24, -1, -1, -1, 0)"
2022/11/28/23:10:26.138408,"(-3, -2, -1, 5, -2, 2, -1, -2)"
2022/11/28/23:10:26.138424,"(-2, -1, 5, 4, 2, 1, -2, 1)"
2022/11/28/23:10:26.153475,"(-1, 0, -1, -2, -9, -4, -2, 0)"
2022/11/28/23:10:26.153506,"(0, 1, -2, -1, 0, 2, 2, 2)"
2022/11/28/23:10:26.155374,"(0, -2, -3, -10, -13, -4, -2, -2)"
2022/11/28/23:10:26.155396,"(-2, 0, -2, -5, 8, -1, -1, -1)"
2022/11/28/23:10:26.175706,"(-2, -2, 0, 3, -2, -2, -3, 0)"
2022/11/28/23:10:26.176037,"(-1, -3, -1, 1, 0, -2, -2, -1)"
2022/11/28/23:10:26.177397,"(-3, -2, -1, -6, -1, 0, -2, -3)"
2022/11/28/23:10:26.177425,"(1, 1, 0, 3, -6, 1, 1, 1)"
2022/11/28/23:10:26.189202,"(-1, -2, -3, -4, 8, -1, 0, -2)"
2022/11/28/23:10:26.189227,"(2, 0, 5, 4, 1, -1, 2, 3)"
2022/11/28/23:10:26.198838,"(-1, 0, 1, 3, 9, 0, -2, -1)"
2022/11/28/23:10:26.198861,"(1, 1, 0, 4, -14, 1, 2, -1)"
2022/11/28/23:10:26.213018,"(-5, -2, -1, -3, 1, -4, -5, -4)"
2022/11/28/23:10:26.213048,"(3, 1, -2, -19, 7, 3, 2, 4)"
2022/11/28/23:10:26.214644,"(-9, -4, -6, 11, -3, -4, -3, -3)"
2022/11/28/23:10:26.214666,"(3, -2, -3, -10, 8, -5, -3, 0)"
2022/11/28/23:10:26.237278,"(-6, -7, -5, -7, -19, -4, -5, -4)"
2022/11/28/23:10:26.237316,"(-4, -3, -3, 1, -5, -1, -3, -5)"
2022/11/28/23:10:26.239311,"(9, 5, 5, -4, 4, 8, 7, 8)"
2022/11/28/23:10:26.239335,"(-3, 1, 2, 2, -2, 1, 0, 0)"
2022/11/28/23:10:26.249401,"(0, -1, -1, 4, -1, 1, 0, 0)"
2022/11/28/23:10:26.249417,"(-4, -1, -1, 0, -2, -3, -4, -4)"
2022/11/28/23:10:26.258432,"(-2, -3, -1, -15, -6, 0, -1, -1)"
2022/11/28/23:10:26.258448,"(-1, -3, -5, 7, 5, -1, -3, -1)"
2022/11/28/23:10:26.273245,"(4, 4, 3, -4, -2, 0, 1, 2)"
2022/11/28/23:10:26.273501,"(-9, -3, 0, 4, 7, -1, -1, -4)"
2022/11/28/23:10:26.275185,"(0, 0, -3, 2, -4, -1, -2, -2)"
2022/11/28/23:10:26.275204,"(1, 3, 0, -6, 2, 0, 3, 0)"
2022/11/28/23:10:26.295886,"(-2, -2, -2, 0, -7, -1, -1, -4)"
2022/11/28/23:10:26.295924,"(0, -2, 0, -1, -10, -2, -1, 1)"
2022/11/28/23:10:26.297615,"(-2, 0, -2, 1, 1, -3, -1, -2)"
2022/11/28/23:10:26.297631,"(1, -3, -3, -4, 11, 1, -1, 1)"
2022/11/28/23:10:26.309160,"(-4, -2, -3, 1, -5, -2, -2, -3)"
2022/11/28/23:10:26.309183,"(-2, -1, -4, 1, -2, -3, -2, -3)"
2022/11/28/23:10:26.318747,"(-2, -2, 1, -1, -3, -3, -2, -3)"
2022/11/28/23:10:26.318767,"(-1, -2, -3, -7, 0, 0, -1, 0)"
2022/11/28/23:10:26.333719,"(3, 0, 0, 1, 0, -1, -2, 1)"
2022/11/28/23:10:26.333749,"(1, -1, 1, 0, -2, 0, 0, 0)"
2022/11/28/23:10:26.335478,"(1, -1, -1, -1, 0, 2, 0, 2)"
2022/11/28/23:10:26.335492,"(1, 2, 0, 0, -2, 1, 0, 1)"
2022/11/28/23:10:26.355623,"(-3, -3, 0, 11, 10, 2, -2, -2)"
2022/11/28/23:10:26.355644,"(2, -1, -1, -2, 1, 0, 2, 1)"
2022/11/28/23:10:26.357563,"(-3, -1, -5, -1, -27, -4, -1, -3)"
2022/11/28/23:10:26.357581,"(-1, -3, 0, -5, 28, 1, 0, -1)"
2022/11/28/23:10:26.369204,"(2, 3, 1, -5, 11, 2, 2, 1)"
2022/11/28/23:10:26.369232,"(-4, -1, 0, 12, -3, -1, -3, -4)"
2022/11/28/23:10:26.378664,"(3, -1, 3, -2, 2, -3, -1, 1)"
2022/11/28/23:10:26.378687,"(-10, -2, -2, -2, -16, -7, -5, -3)"
2022/11/28/23:10:26.393299,"(3, 0, -7, -8, -10, 2, 1, 2)"
2022/11/28/23:10:26.393630,"(-4, 0, -2, -3, 7, 2, 1, 0)"
2022/11/28/23:10:26.395445,"(-3, -1, -2, 3, 3, -4, -2, -2)"
2022/11/28/23:10:26.395472,"(-3, -3, 0, -10, -4, -5, -4, -4)"
2022/11/28/23:10:26.416169,"(-1, -2, -3, 1, -4, -1, 0, -2)"
2022/11/28/23:10:26.416222,"(1, 0, -1, -2, -7, -2, 1, 2)"
2022/11/28/23:10:26.418263,"(4, 1, 1, 4, 0, 3, 0, 1)"
2022/11/28/23:10:26.418284,"(2, 1, 1, -10, 0, 0, 1, 1)"
2022/11/28/23:10:26.430110,"(-2, -3, -3, 3, -2, -1, -1, -1)"
2022/11/28/23:10:26.430139,"(0, -4, -3, -3, -3, -4, -4, -6)"
