time,.data
2022/11/28/23:10:33.586114,"(19, 8, -5, -1, -2, 1, 0, 18)"
2022/11/28/23:10:33.598788,"(-67, -15, -6, 6, 0, -2, 0, -29)"
2022/11/28/23:10:33.599025,"(14, -1, -2, -7, -3, 0, -3, -4)"
2022/11/28/23:10:33.599620,"(-3, 5, 0, -11, 0, -2, -8, 5)"
2022/11/28/23:10:33.599636,"(11, 0, -3, 15, 3, -3, 3, 2)"
2022/11/28/23:10:33.621248,"(8, -1, 8, 4, 0, 0, 2, 3)"
2022/11/28/23:10:33.621256,"(-13, -7, -5, -2, 0, -1, 2, -1)"
2022/11/28/23:10:33.622116,"(-9, 0, 4, -9, 0, 0, 0, -9)"
2022/11/28/23:10:33.622139,"(12, -9, -2, 1, -3, -1, -2, -4)"
2022/11/28/23:10:33.644667,"(10, 10, 2, 2, -1, -1, -14, -14)"
2022/11/28/23:10:33.644679,"(1, 8, -2, -10, -3, -1, -4, -5)"
2022/11/28/23:10:33.645400,"(17, -1, -5, 2, -2, -1, -7, 1)"
2022/11/28/23:10:33.645421,"(-24, -3, 7, -1, 1, 0, -2, -4)"
2022/11/28/23:10:33.658477,"(27, 4, 10, 2, -3, -1, 4, 2)"
2022/11/28/23:10:33.659527,"(-49, -6, -2, -1, 7, -2, -6, -4)"
2022/11/28/23:10:33.659554,"(-2, -15, -17, 10, -2, -2, 1, -2)"
2022/11/28/23:10:33.659570,"(4, 23, 12, -4, -1, 0, 0, 8)"
2022/11/28/23:10:33.682237,"(2, -17, -9, 0, -1, -2, 1, -3)"
2022/11/28/23:10:33.682246,"(32, 11, 5, -3, 2, 0, -16, -5)"
2022/11/28/23:10:33.682853,"(0, -5, -1, 1, -2, -1, 3, -6)"
2022/11/28/23:10:33.682862,"(-16, -6, -13, 3, 2, 1, 1, -1)"
2022/11/28/23:10:33.704936,"(9, 1, -2, -5, -1, 0, 6, 7)"
2022/11/28/23:10:33.704950,"(-1, 0, 11, -6, -5, 0, -3, 3)"
2022/11/28/23:10:33.705511,"(-8, 4, 1, 9, 1, 1, -2, -3)"
2022/11/28/23:10:33.705543,"(35, -1, -3, -6, 4, 0, -5, 1)"
2022/11/28/23:10:33.719245,"(-45, -5, -5, -7, -2, -2, 7, -6)"
2022/11/28/23:10:33.719265,"(2, -11, -9, -4, -5, 1, 10, 18)"
2022/11/28/23:10:33.726959,"(3, 9, 2, -2, -2, -10, -24, -6)"
2022/11/28/23:10:33.726978,"(-12, -14, -15, -15, -4, 9, -3, -5)"
2022/11/28/23:10:33.741287,"(10, 7, 15, 14, 0, 2, 4, 5)"
2022/11/28/23:10:33.741303,"(-17, -18, -9, 5, -2, -5, 8, 19)"
2022/11/28/23:10:33.742249,"(13, 7, 7, -2, 1, 2, 7, 1)"
2022/11/28/23:10:33.742272,"(-19, -3, -3, 2, -1, -1, 0, -3)"
2022/11/28/23:10:33.764916,"(6, -8, -10, -8, 0, -3, -4, -3)"
2022/11/28/23:10:33.764934,"(21, 25, -7, -2, -1, 1, -2, 2)"
2022/11/28/23:10:33.765702,"(-19, -16, 6, 0, 0, 0, 0, -2)"
2022/11/28/23:10:33.765930,"(2, 0, -2, -10, -3, 1, 3, 1)"
2022/11/28/23:10:33.778721,"(-4, -8, -13, -2, -6, 0, 5, 8)"
2022/11/28/23:10:33.778736,"(9, 2, 4, -1, 1, -6, -10, -12)"
2022/11/28/23:10:33.779372,"(23, 2, -4, 0, 1, 2, 10, 9)"
2022/11/28/23:10:33.779386,"(-37, 7, 11, -2, -3, -3, 2, -2)"
2022/11/28/23:10:33.801275,"(19, 0, 0, 1, -4, -1, -10, -3)"
2022/11/28/23:10:33.801290,"(-10, -4, 0, 0, 1, 1, 7, 3)"
2022/11/28/23:10:33.802219,"(-27, 4, -15, -7, -3, -2, -5, -18)"
2022/11/28/23:10:33.802254,"(15, -7, -4, -4, -3, -5, -4, -4)"
2022/11/28/23:10:33.824509,"(10, -33, 5, 13, 2, 0, 2, 5)"
2022/11/28/23:10:33.824541,"(-7, 17, 15, 0, 2, -1, -2, -2)"
2022/11/28/23:10:33.825413,"(-14, -20, 1, -4, 1, 3, -1, -3)"
2022/11/28/23:10:33.825480,"(8, 5, -4, -1, 1, -2, -2, 0)"
2022/11/28/23:10:33.838652,"(6, 14, -8, -13, -7, -3, -3, -3)"
2022/11/28/23:10:33.838846,"(-8, 5, 3, 18, 8, 1, 0, -3)"
2022/11/28/23:10:33.839588,"(1, -5, 4, -3, -2, -1, 2, 3)"
2022/11/28/23:10:33.839607,"(-6, 10, 5, 12, 2, -5, -15, -19)"
2022/11/28/23:10:33.861661,"(3, 0, -2, -5, 0, -1, 1, 7)"
2022/11/28/23:10:33.861696,"(-7, -13, -8, -12, -7, 0, 3, 2)"
2022/11/28/23:10:33.862407,"(6, 10, -1, -2, -4, 0, -8, -4)"
2022/11/28/23:10:33.862418,"(-9, -13, -1, -3, 0, -2, 4, -1)"
2022/11/28/23:10:33.884921,"(-4, 11, 7, 8, 6, 1, -2, 0)"
2022/11/28/23:10:33.884954,"(6, 31, 0, -7, -4, -1, -2, -5)"
2022/11/28/23:10:33.885617,"(7, -39, -7, 4, 0, -3, 4, 4)"
2022/11/28/23:10:33.885630,"(2, 3, 0, -2, -1, 2, 1, 1)"
2022/11/28/23:10:33.898688,"(-8, -15, 1, -6, -1, -2, -3, -2)"
2022/11/28/23:10:33.899019,"(6, 7, -1, -5, -3, -1, -2, -4)"
2022/11/28/23:10:33.899564,"(10, 19, 7, 4, 0, 0, -8, -2)"
2022/11/28/23:10:33.899579,"(12, -4, 0, 1, 0, -2, 0, 13)"
2022/11/28/23:10:33.921765,"(-3, 5, -1, -6, 3, -1, -10, -1)"
2022/11/28/23:10:33.921789,"(-11, -18, -18, -1, -3, -1, -1, -15)"
2022/11/28/23:10:33.922323,"(-9, 6, 7, 2, -1, 2, 4, -2)"
2022/11/28/23:10:33.922336,"(2, -8, 4, 1, 1, 0, -1, -4)"
2022/11/28/23:10:33.944834,"(0, 12, 2, -3, -1, -1, 0, 3)"
2022/11/28/23:10:33.944937,"(5, -21, -11, -11, -2, -2, 2, 0)"
2022/11/28/23:10:33.945673,"(1, 8, 3, 8, 2, -2, 2, 3)"
2022/11/28/23:10:33.945725,"(-4, -4, -9, -4, -4, 1, 0, 1)"
2022/11/28/23:10:33.967906,"(3, 8, 7, 15, 1, 2, 2, 1)"
2022/11/28/23:10:33.967938,"(3, -8, -2, 1, 4, 0, -5, -1)"
2022/11/28/23:10:33.968960,"(-6, -5, -9, -7, -7, -2, -4, -2)"
2022/11/28/23:10:33.968970,"(11, 6, 6, 3, 0, -2, 2, 4)"
2022/11/28/23:10:33.981070,"(-21, -23, -10, -7, -3, -1, -1, -8)"
2022/11/28/23:10:33.981215,"(2, -3, 3, 0, 0, -1, -1, 0)"
2022/11/28/23:10:33.981865,"(10, 6, -11, 3, 2, -1, -5, 6)"
2022/11/28/23:10:33.981874,"(-1, -7, -6, -5, -5, 0, -1, -1)"
2022/11/28/23:10:34.005113,"(2, 25, 12, 4, 2, -2, -3, -2)"
2022/11/28/23:10:34.005128,"(-2, 0, 6, 0, 0, 1, 6, -1)"
2022/11/28/23:10:34.005986,"(-5, -13, -5, -6, 0, 1, 7, 7)"
2022/11/28/23:10:34.006161,"(-1, -2, -5, 1, 0, -2, -9, -7)"
2022/11/28/23:10:34.019236,"(5, -3, -9, -6, -11, -3, 0, 4)"
2022/11/28/23:10:34.019269,"(-2, 6, 3, 10, -1, -3, -4, -8)"
2022/11/28/23:10:34.020287,"(-14, -12, -5, 0, 10, 1, -4, -12)"
2022/11/28/23:10:34.020317,"(-4, 33, 3, 3, -1, -5, -1, -3)"
2022/11/28/23:10:34.041802,"(4, 1, 1, 0, -3, -1, 2, 1)"
2022/11/28/23:10:34.041836,"(8, -34, -11, 3, 4, 1, 0, 4)"
2022/11/28/23:10:34.042793,"(-8, 13, 2, -11, -6, -2, 4, 4)"
2022/11/28/23:10:34.043000,"(14, 109, 15, -1, -1, -1, 2, 2)"
2022/11/28/23:10:34.064803,"(-18, -90, -20, 19, 5, -1, -3, -1)"
2022/11/28/23:10:34.064822,"(3, 26, -1, -8, -6, -3, -5, -2)"
2022/11/28/23:10:34.065790,"(1, 21, 2, 6, 1, 0, -5, -4)"
2022/11/28/23:10:34.066092,"(-21, -7, 2, -5, 2, 0, 2, 1)"
2022/11/28/23:10:34.078174,"(-24, 27, 0, -8, -2, -1, -3, -5)"
2022/11/28/23:10:34.078202,"(9, -22, -1, 0, -3, -2, -2, -3)"
2022/11/28/23:10:34.086860,"(-3, -7, -1, -1, -1, -3, -1, -3)"
2022/11/28/23:10:34.086891,"(1, -19, 4, 2, -3, -3, -2, 0)"
2022/11/28/23:10:34.101196,"(2, -1, -1, 0, 2, -1, 0, 3)"
2022/11/28/23:10:34.101217,"(7, -4, 4, 1, 4, 0, -3, 12)"
2022/11/28/23:10:34.102060,"(6, 17, 7, -8, -8, -2, -3, -2)"
2022/11/28/23:10:34.102083,"(-9, -34, -9, 0, 1, 0, 3, -1)"
2022/11/28/23:10:34.124457,"(26, 9, -4, -2, -9, -1, 3, 3)"
2022/11/28/23:10:34.124709,"(11, 13, 5, 2, 2, 0, -2, -4)"
2022/11/28/23:10:34.125329,"(-47, -5, -4, -1, -3, -1, 0, -2)"
2022/11/28/23:10:34.125402,"(8, -36, -4, -1, -1, -3, -1, -1)"
2022/11/28/23:10:34.138309,"(18, 16, 1, -3, 0, -1, -4, -4)"
2022/11/28/23:10:34.138340,"(4, 8, -9, -9, -7, -1, 1, 1)"
2022/11/28/23:10:34.146674,"(11, -12, 3, 3, 0, -1, -5, -8)"
2022/11/28/23:10:34.146716,"(-11, -12, -5, 1, -2, -3, -1, -4)"
2022/11/28/23:10:34.161482,"(-11, 9, -5, -6, 0, -1, 0, 7)"
2022/11/28/23:10:34.161505,"(4, -1, 4, 0, -2, -1, 1, 4)"
2022/11/28/23:10:34.162048,"(7, 10, 3, -3, 2, 0, 2, 1)"
2022/11/28/23:10:34.162060,"(-12, -14, -5, -2, 0, 0, 1, -5)"
2022/11/28/23:10:34.185592,"(12, 19, -2, -5, 0, -1, -2, -4)"
2022/11/28/23:10:34.185612,"(-18, -17, -10, -2, -2, -2, -1, -1)"
2022/11/28/23:10:34.186167,"(6, 4, 6, 5, -2, -2, -3, 2)"
2022/11/28/23:10:34.186182,"(14, 0, -2, -5, -5, 0, -1, 3)"
2022/11/28/23:10:34.197979,"(-6, -4, -1, 0, 2, -1, -1, -3)"
2022/11/28/23:10:34.198004,"(-15, 2, -1, -8, -5, -1, -5, -4)"
2022/11/28/23:10:34.206616,"(2, 6, -1, 6, 6, 0, 5, 2)"
2022/11/28/23:10:34.206644,"(-1, -8, -3, -1, 1, 1, 0, 1)"
2022/11/28/23:10:34.221499,"(26, 3, -4, -16, -3, 0, -1, -2)"
2022/11/28/23:10:34.221795,"(-23, -2, 2, 15, 6, -1, 1, -6)"
2022/11/28/23:10:34.222232,"(10, -9, 3, 1, -2, -1, -4, -4)"
2022/11/28/23:10:34.222244,"(0, -7, -4, 2, 5, -4, -5, -1)"
2022/11/28/23:10:34.244609,"(-2, 7, 5, 0, -3, -2, 0, -12)"
2022/11/28/23:10:34.244621,"(3, -9, 1, -12, 0, 2, 8, 11)"
2022/11/28/23:10:34.245524,"(1, -5, -13, -5, -6, -2, -1, 1)"
2022/11/28/23:10:34.245534,"(6, 0, 4, 0, 1, 0, 2, 0)"
2022/11/28/23:10:34.257992,"(-4, -6, 12, -1, -2, 1, -1, -3)"
2022/11/28/23:10:34.258003,"(-8, 14, 2, -1, 0, -2, -2, -4)"
2022/11/28/23:10:34.266582,"(-9, -7, -3, 11, 9, 0, 0, 3)"
2022/11/28/23:10:34.266624,"(-3, 0, -7, -7, -6, -3, -4, -2)"
2022/11/28/23:10:34.281673,"(-8, 4, -2, 3, 2, -1, -1, 0)"
2022/11/28/23:10:34.281694,"(27, -3, -1, -2, -4, -1, -3, 2)"
2022/11/28/23:10:34.288682,"(-33, -4, 1, -3, 0, -1, 0, -1)"
2022/11/28/23:10:34.288867,"(-32, -4, -5, 0, -1, 0, 0, -14)"
2022/11/28/23:10:34.304732,"(-2, 17, -7, 3, 2, -1, -3, 2)"
2022/11/28/23:10:34.304743,"(16, 3, 8, 1, -2, -2, -5, -2)"
2022/11/28/23:10:34.305394,"(-17, -2, -3, -6, -8, -2, 3, 1)"
2022/11/28/23:10:34.305410,"(38, -4, -5, -2, -1, 0, -5, -10)"
2022/11/28/23:10:34.318127,"(-4, 9, 2, 0, 1, 0, 4, 5)"
2022/11/28/23:10:34.318151,"(-20, -24, -10, -6, 2, -1, -7, -14)"
2022/11/28/23:10:34.326413,"(31, 6, -2, -2, -2, 1, 3, 7)"
2022/11/28/23:10:34.326425,"(18, 24, -5, -2, -2, -1, 1, 7)"
2022/11/28/23:10:34.341295,"(-24, -58, -6, -4, 0, -2, -1, -6)"
2022/11/28/23:10:34.341310,"(-14, 14, -1, 4, 3, 0, -1, 0)"
2022/11/28/23:10:34.341927,"(13, 12, 10, 1, -1, 0, -1, 4)"
2022/11/28/23:10:34.341939,"(9, -2, -1, 10, -1, -1, -1, 5)"
2022/11/28/23:10:34.365601,"(25, -2, -6, -8, -1, 0, -1, 4)"
2022/11/28/23:10:34.365636,"(-8, 12, -1, -12, -8, -2, -1, 2)"
2022/11/28/23:10:34.366209,"(9, -10, 4, 12, 6, 1, -3, -7)"
2022/11/28/23:10:34.366226,"(-47, -30, -12, -9, 1, -3, -9, -7)"
2022/11/28/23:10:34.387259,"(1, 43, 20, 11, 3, 0, 1, 7)"
2022/11/28/23:10:34.387274,"(-7, -7, 5, -1, -3, 1, -1, -11)"
2022/11/28/23:10:34.388048,"(56, -2, -11, -11, 0, -1, 2, 8)"
2022/11/28/23:10:34.388071,"(-56, -21, -6, -1, -4, -3, 0, -2)"
2022/11/28/23:10:34.401114,"(-32, 12, 11, -1, 0, -2, -2, -7)"
2022/11/28/23:10:34.401127,"(43, -8, 0, 2, 5, 0, -4, 5)"
2022/11/28/23:10:34.401811,"(18, 27, 14, 0, -1, 0, 6, 5)"
2022/11/28/23:10:34.401827,"(29, -7, 7, 2, -1, 2, 2, 23)"
2022/11/28/23:10:34.424780,"(31, -22, -19, -4, -2, 0, 3, 4)"
2022/11/28/23:10:34.424888,"(-35, 11, 6, 4, -2, -2, 3, -5)"
2022/11/28/23:10:34.425206,"(1, -20, -9, -1, -2, -2, 1, -2)"
2022/11/28/23:10:34.425324,"(-28, 21, -2, -5, -1, -3, -1, -3)"
2022/11/28/23:10:34.447410,"(37, -8, -6, -10, -4, -3, -4, -9)"
2022/11/28/23:10:34.447532,"(11, -21, -10, 6, -2, -2, -1, 0)"
2022/11/28/23:10:34.448123,"(-2, 10, -2, -9, -4, -1, 0, 13)"
2022/11/28/23:10:34.448151,"(-14, -3, 4, 11, 0, 1, 1, 7)"
2022/11/28/23:10:34.461773,"(-19, 0, -3, -5, 1, -1, -5, -8)"
2022/11/28/23:10:34.461819,"(-4, -4, -14, -1, -2, 2, 6, 12)"
2022/11/28/23:10:34.469038,"(4, 3, 14, -2, -4, -5, -8, -19)"
2022/11/28/23:10:34.469061,"(8, 31, 4, -5, -1, 0, 0, -1)"
2022/11/28/23:10:34.484588,"(7, -30, 4, 11, -3, -2, -6, -14)"
2022/11/28/23:10:34.484827,"(-4, 7, 5, -3, -2, 0, 3, -1)"
2022/11/28/23:10:34.485295,"(-9, 10, 2, -7, -2, 0, 3, 12)"
2022/11/28/23:10:34.485470,"(2, 2, -14, -6, -4, -1, 4, -12)"
2022/11/28/23:10:34.507107,"(26, 6, 13, 2, 0, 2, 4, 3)"
2022/11/28/23:10:34.507226,"(-19, 0, 8, 16, -1, -2, -11, 2)"
2022/11/28/23:10:34.507873,"(-20, -7, -15, -7, -1, -1, -2, -37)"
2022/11/28/23:10:34.507998,"(14, -16, 5, -3, 0, -6, -16, 1)"
2022/11/28/23:10:34.521537,"(-4, 13, -12, -8, -1, -1, 6, 11)"
2022/11/28/23:10:34.521574,"(26, 6, -3, -6, -3, -2, 4, 44)"
2022/11/28/23:10:34.522267,"(-51, -15, -9, -1, -3, 1, -2, -26)"
2022/11/28/23:10:34.522278,"(2, 9, 18, 8, 3, 4, 4, -3)"
2022/11/28/23:10:34.544696,"(-10, -9, -12, -4, -4, -3, -8, -23)"
2022/11/28/23:10:34.544715,"(-1, 0, -4, -5, -1, -3, -3, 11)"
2022/11/28/23:10:34.545385,"(40, 4, -13, -3, 1, 0, 0, 17)"
2022/11/28/23:10:34.545554,"(-42, -13, -10, -17, -4, 0, 0, -7)"
2022/11/28/23:10:34.567260,"(-10, 40, 33, 28, 3, 0, 2, 55)"
2022/11/28/23:10:34.567285,"(-7, -63, -12, -7, 1, 0, -2, -32)"
2022/11/28/23:10:34.568491,"(33, 25, 13, 11, 1, 2, 1, -4)"
2022/11/28/23:10:34.568559,"(32, -12, -17, -3, -3, 2, 9, 62)"
2022/11/28/23:10:34.581789,"(-51, 6, -1, -8, 0, -1, -11, -67)"
2022/11/28/23:10:34.581803,"(-1, 29, 8, -1, -2, -2, -7, -22)"
2022/11/28/23:10:34.582439,"(-35, -25, -1, -3, 0, -1, -4, -32)"
2022/11/28/23:10:34.582457,"(30, 6, -1, -12, -1, 0, 6, 20)"
2022/11/28/23:10:34.604676,"(-8, 8, -6, 14, 1, 0, 0, -34)"
2022/11/28/23:10:34.604698,"(25, -8, -11, -10, -1, 0, 2, 32)"
2022/11/28/23:10:34.605201,"(-6, -6, -5, 1, 1, -2, 2, 6)"
2022/11/28/23:10:34.605214,"(6, 4, 24, 9, 1, 1, -1, -43)"
2022/11/28/23:10:34.626137,"(1, -17, -23, -12, -2, -2, 4, 44)"
2022/11/28/23:10:34.626154,"(5, 31, 23, 2, 0, 0, -4, -36)"
2022/11/28/23:10:34.634537,"(-14, -8, -8, -2, -3, 0, -1, 10)"
2022/11/28/23:10:34.634575,"(9, 4, 2, 5, 2, -1, 1, 13)"
2022/11/28/23:10:34.641505,"(1, -8, -11, -6, -2, 1, 3, -15)"
2022/11/28/23:10:34.641526,"(9, 1, -10, -6, -1, -7, -22, 12)"
2022/11/28/23:10:34.649463,"(-25, -8, 13, 10, -1, -2, -5, -16)"
2022/11/28/23:10:34.649503,"(18, 23, 10, 1, 2, -1, 4, 62)"
2022/11/28/23:10:34.664375,"(-2, -12, 5, -1, -1, -2, -4, -24)"
2022/11/28/23:10:34.664397,"(7, -3, -8, -3, -2, 1, 9, 21)"
2022/11/28/23:10:34.665103,"(-23, 4, -2, -3, -2, -3, -5, -22)"
2022/11/28/23:10:34.665120,"(-26, -14, -7, 4, 0, -2, -4, -55)"
2022/11/28/23:10:34.687721,"(29, -2, -5, -3, 1, -1, -4, 28)"
2022/11/28/23:10:34.687737,"(-60, -4, 0, -4, -2, 2, 10, -1)"
2022/11/28/23:10:34.688485,"(16, -1, -2, 0, -2, 0, 6, 20)"
2022/11/28/23:10:34.688495,"(-9, -11, -3, 2, -2, -6, -5, -7)"
2022/11/28/23:10:34.701634,"(1, 8, 2, -2, 0, 3, -1, -49)"
2022/11/28/23:10:34.701650,"(30, -3, -2, 4, 0, -7, 0, 26)"
2022/11/28/23:10:34.702058,"(-15, 4, 4, 1, 0, -1, -4, 9)"
2022/11/28/23:10:34.702074,"(4, 7, -6, -4, -2, -3, 2, -31)"
2022/11/28/23:10:34.724035,"(-5, -22, -4, -3, -5, -4, -3, 27)"
2022/11/28/23:10:34.724064,"(14, 6, 2, 2, 1, 3, 5, 11)"
2022/11/28/23:10:34.724588,"(3, -7, -3, -2, -1, 1, -1, -5)"
2022/11/28/23:10:34.724603,"(53, -1, -7, -5, -2, 1, 6, 58)"
2022/11/28/23:10:34.748656,"(16, 6, 1, 2, 0, -3, -1, -29)"
2022/11/28/23:10:34.748686,"(-13, 0, 2, 2, 0, 4, 1, 3)"
2022/11/28/23:10:34.749047,"(20, -2, -9, -7, -5, -6, -8, -29)"
2022/11/28/23:10:34.749113,"(8, -9, -3, 2, 4, 0, -18, -19)"
2022/11/28/23:10:34.761709,"(-6, -3, 0, -2, -2, -6, 20, 36)"
2022/11/28/23:10:34.761729,"(10, 8, -4, -3, -3, -1, 7, 7)"
2022/11/28/23:10:34.762289,"(11, -2, -5, -2, 0, 0, -11, -77)"
2022/11/28/23:10:34.762309,"(-32, -1, 5, 3, 3, 4, 3, -1)"
2022/11/28/23:10:34.784523,"(7, -5, -6, -9, -2, 2, -4, -11)"
2022/11/28/23:10:34.784549,"(-18, 4, 2, -2, 0, -1, 0, 0)"
2022/11/28/23:10:34.785295,"(-24, -5, -2, 0, 1, 0, 10, 32)"
2022/11/28/23:10:34.785313,"(29, -5, -2, -3, -4, -5, 6, 18)"
2022/11/28/23:10:34.807065,"(-87, -14, -1, -1, -2, -3, -24, -32)"
2022/11/28/23:10:34.807090,"(-17, -1, -5, -1, -4, -3, 3, -11)"
2022/11/28/23:10:34.807978,"(48, 0, 2, 1, 1, 3, -3, 39)"
2022/11/28/23:10:34.808003,"(-22, 5, -1, -4, -3, 1, 5, -27)"
2022/11/28/23:10:34.822190,"(-24, -10, -8, -3, 0, 1, 2, -36)"
2022/11/28/23:10:34.822216,"(13, -17, 1, 1, -1, -1, -1, -16)"
2022/11/28/23:10:34.822234,"(-51, -1, -4, 0, 1, -3, -7, 18)"
2022/11/28/23:10:34.822253,"(34, 34, 15, 8, 0, 3, 3, 13)"
2022/11/28/23:10:34.845154,"(-6, -30, -6, -4, 0, -1, 6, 64)"
2022/11/28/23:10:34.845352,"(15, 8, 4, 1, 0, -2, -22, -46)"
2022/11/28/23:10:34.845946,"(30, 1, -1, -1, -1, 0, 3, 16)"
2022/11/28/23:10:34.845975,"(-8, -13, -8, -2, -1, -5, -12, -84)"
2022/11/28/23:10:34.867424,"(-13, 10, 1, -1, -1, -1, -5, 32)"
2022/11/28/23:10:34.867639,"(-4, 2, -1, -2, 0, -2, -9, -40)"
2022/11/28/23:10:34.868324,"(2, -27, -6, -1, -2, -2, 5, 61)"
2022/11/28/23:10:34.868414,"(-21, 17, 13, 3, -2, -2, -6, 15)"
2022/11/28/23:10:34.881315,"(-3, 1, 2, 1, -1, -1, 12, 46)"
2022/11/28/23:10:34.881337,"(-29, -4, -16, -8, -3, -2, 20, -12)"
2022/11/28/23:10:34.881955,"(46, -4, 5, -3, -4, -2, 3, 38)"
2022/11/28/23:10:34.881963,"(-25, -18, -5, -1, 1, 3, 0, -24)"
2022/11/28/23:10:34.912114,"(-2, -16, -22, -9, -2, -1, 1, 15)"
2022/11/28/23:10:34.912134,"(5, 48, 35, 14, 1, -1, 1, -66)"
2022/11/28/23:10:34.912992,"(29, -16, -12, -6, -1, 1, 9, -25)"
2022/11/28/23:10:34.913117,"(-53, -31, -16, -9, -4, -3, 1, 25)"
2022/11/28/23:10:34.927658,"(40, 24, 8, 4, -1, 1, 7, -8)"
2022/11/28/23:10:34.927776,"(0, -20, -9, 0, -1, -3, -12, 61)"
2022/11/28/23:10:34.928616,"(37, 14, -4, -2, -3, 0, 10, 9)"
2022/11/28/23:10:34.928641,"(-40, -8, -1, 1, 2, -2, -7, 5)"
2022/11/28/23:10:34.942604,"(14, -5, -1, -10, 1, 0, -12, -66)"
2022/11/28/23:10:34.942717,"(-39, 3, -6, 3, 0, 1, 4, 24)"
2022/11/28/23:10:34.942997,"(-44, 11, 5, 5, -1, -2, -18, -58)"
2022/11/28/23:10:34.943139,"(56, -1, 0, 3, -2, 2, 9, 72)"
2022/11/28/23:10:34.964212,"(6, 11, 4, 3, 0, -1, 2, -21)"
2022/11/28/23:10:34.964366,"(19, 1, -3, -5, -2, 1, 0, 22)"
2022/11/28/23:10:34.965227,"(-41, -7, -5, -4, 0, -1, -6, -29)"
2022/11/28/23:10:34.965245,"(-9, -3, -5, -4, -4, -2, 3, -24)"
2022/11/28/23:10:34.988255,"(5, 7, 6, 0, -6, -3, -4, -28)"
2022/11/28/23:10:34.988464,"(5, -11, -5, -6, 1, -1, -5, 20)"
2022/11/28/23:10:34.988992,"(-19, 3, -1, 6, -1, 0, 1, 11)"
2022/11/28/23:10:34.989006,"(-21, 0, -1, -3, 0, -3, -15, -67)"
2022/11/28/23:10:35.000833,"(12, 4, 9, 3, -2, -1, 4, 21)"
2022/11/28/23:10:35.000863,"(0, -7, 3, 6, 0, 0, 2, 13)"
2022/11/28/23:10:35.008827,"(-25, 1, -8, -17, -6, -4, -13, -22)"
2022/11/28/23:10:35.008845,"(19, 0, 9, 4, 0, -1, 4, -12)"
2022/11/28/23:10:35.023928,"(23, 5, -7, 0, 1, -1, -4, 17)"
2022/11/28/23:10:35.023942,"(39, -3, -16, 10, 3, 1, 2, 22)"
2022/11/28/23:10:35.024769,"(-28, 6, 39, 5, 2, -2, 3, -11)"
2022/11/28/23:10:35.024794,"(20, -6, -14, -5, -1, 0, 3, 5)"
2022/11/28/23:10:35.047401,"(-26, -2, 0, -11, -1, 0, -6, 16)"
2022/11/28/23:10:35.047682,"(12, -3, -11, -7, -4, 1, 2, -3)"
2022/11/28/23:10:35.048407,"(-4, -3, -12, 1, -3, -3, 0, -5)"
2022/11/28/23:10:35.048420,"(2, 3, 4, -3, -1, 1, 3, 16)"
2022/11/28/23:10:35.060478,"(25, 3, 0, 6, 1, 0, -1, 27)"
2022/11/28/23:10:35.060500,"(-17, 0, 2, -5, -3, 1, 2, -11)"
2022/11/28/23:10:35.068924,"(-3, -5, -5, 1, -2, -1, 2, 11)"
2022/11/28/23:10:35.069031,"(13, 4, 6, 2, 0, -1, -15, -19)"
2022/11/28/23:10:35.085355,"(-7, -4, -6, 4, -1, -3, 8, 12)"
2022/11/28/23:10:35.085389,"(-5, 1, 8, 0, 0, -2, -12, -34)"
2022/11/28/23:10:35.085398,"(9, 9, 1, -2, -1, 1, 2, 16)"
2022/11/28/23:10:35.085418,"(4, -4, -7, -1, -3, -1, 3, 4)"
2022/11/28/23:10:35.106896,"(-13, 0, 2, 2, -2, -1, 1, -7)"
2022/11/28/23:10:35.106950,"(1, -11, -1, -6, 0, -1, -3, 3)"
2022/11/28/23:10:35.114511,"(9, 3, -4, 1, 1, 2, 0, 41)"
2022/11/28/23:10:35.114531,"(-4, -2, -6, -3, -1, 0, 11, 8)"
2022/11/28/23:10:35.122524,"(13, 0, -1, 2, 2, 2, -3, 47)"
2022/11/28/23:10:35.122626,"(-11, -13, -2, -4, -2, -3, 2, -27)"
2022/11/28/23:10:35.128627,"(-1, -3, -4, 1, 0, -2, -2, -6)"
2022/11/28/23:10:35.128660,"(-9, -6, -6, 0, 0, 0, -1, -17)"
2022/11/28/23:10:35.144122,"(-9, 11, 18, -2, -3, -5, -6, -28)"
2022/11/28/23:10:35.144134,"(-2, 12, -3, 0, 0, 0, 4, 6)"
2022/11/28/23:10:35.144724,"(-28, 4, -2, -3, -1, 0, -1, 13)"
2022/11/28/23:10:35.144747,"(-11, -21, -11, -7, -4, -2, 0, -34)"
2022/11/28/23:10:35.167583,"(-5, -2, 1, 4, -1, -5, -20, -31)"
2022/11/28/23:10:35.167601,"(-11, -4, 5, 3, 1, 1, -1, 26)"
2022/11/28/23:10:35.168143,"(9, -7, -2, 0, 2, 0, 3, 4)"
2022/11/28/23:10:35.168340,"(3, 9, 2, -2, -3, -2, 2, 16)"
2022/11/28/23:10:35.180643,"(1, -6, -10, -3, 0, 4, 8, -3)"
2022/11/28/23:10:35.180656,"(4, -3, 2, 1, -1, -4, 3, 29)"
2022/11/28/23:10:35.188908,"(6, 2, 1, -1, -1, -1, -4, -39)"
2022/11/28/23:10:35.188937,"(1, 1, 0, 0, -2, -3, -4, 9)"
