time,.data
2022/11/28/22:58:38.815550,"(26, -12, -27, -97, -1, -2, -3, -11)"
2022/11/28/22:58:38.815574,"(-3, 5, 30, 24, -4, -5, -1, 15)"
2022/11/28/22:58:38.817211,"(-20, -5, -37, 14, 3, 4, 5, 0)"
2022/11/28/22:58:38.817235,"(3, 7, 58, -26, -5, -2, -1, 14)"
2022/11/28/22:58:38.837961,"(-36, 4, -41, 22, -3, -3, -1, -20)"
2022/11/28/22:58:38.837982,"(-7, -15, -13, -58, -2, 2, 0, 7)"
2022/11/28/22:58:38.839766,"(8, -9, -16, 22, -3, -3, 2, -8)"
2022/11/28/22:58:38.839781,"(19, 35, 13, -21, 1, 0, -6, -2)"
2022/11/28/22:58:38.851608,"(-24, -4, 19, 28, -2, -1, -2, -8)"
2022/11/28/22:58:38.851632,"(1, -9, 8, -11, -3, -1, 7, -1)"
2022/11/28/22:58:38.861258,"(33, 0, -24, 35, 2, -2, -11, 3)"
2022/11/28/22:58:38.861285,"(-11, 8, 31, -13, -7, 4, 8, 7)"
2022/11/28/22:58:38.874417,"(-26, -7, -26, -20, 6, 6, 0, -10)"
2022/11/28/22:58:38.874448,"(11, -8, 20, 13, -3, -26, -31, -1)"
2022/11/28/22:58:38.883022,"(3, 0, -26, -18, -18, -23, -22, -4)"
2022/11/28/22:58:38.883044,"(-7, 6, -12, 5, 20, 32, 8, 5)"
2022/11/28/22:58:38.899884,"(-8, 7, 23, 10, 9, 28, 18, -7)"
2022/11/28/22:58:38.899899,"(13, 4, 16, 33, 5, -24, 22, -1)"
2022/11/28/22:58:38.901830,"(3, -3, -7, -23, 3, 1, -6, 3)"
2022/11/28/22:58:38.901854,"(-10, -2, -20, -90, -17, -14, -14, -5)"
2022/11/28/22:58:38.911392,"(4, 4, 22, 78, 36, -23, -9, -5)"
2022/11/28/22:58:38.911405,"(1, -4, -12, 13, 15, 46, 4, 6)"
2022/11/28/22:58:38.921042,"(-5, -6, 0, -6, -7, 11, 26, -2)"
2022/11/28/22:58:38.921057,"(2, 0, 0, -3, -2, -26, -25, 5)"
2022/11/28/22:58:38.935284,"(-7, 2, -4, -19, -19, 20, 1, -7)"
2022/11/28/22:58:38.935481,"(-2, -4, -4, -14, -5, -4, 5, 7)"
2022/11/28/22:58:38.937672,"(-1, -2, 10, 14, 7, 6, 8, -10)"
2022/11/28/22:58:38.937699,"(5, 1, -16, -6, -9, 21, 4, 4)"
2022/11/28/22:58:38.958039,"(-8, -3, 2, -17, -13, -12, -8, -3)"
2022/11/28/22:58:38.958080,"(6, 4, 13, 17, 1, 10, 2, 14)"
2022/11/28/22:58:38.960089,"(6, -2, 4, 1, -2, 14, 5, 3)"
2022/11/28/22:58:38.960102,"(-14, -2, -7, 5, -1, -35, -17, -24)"
2022/11/28/22:58:38.971175,"(-2, 1, 2, -17, -8, -20, -4, 3)"
2022/11/28/22:58:38.971194,"(1, -4, -1, -5, -12, 6, -5, 7)"
2022/11/28/22:58:38.981056,"(4, 1, 1, 11, 0, 2, 1, -1)"
2022/11/28/22:58:38.981071,"(-5, -1, -4, -8, 0, -23, 7, 4)"
2022/11/28/22:58:38.995896,"(-7, -3, 4, 5, 3, 13, -16, -9)"
2022/11/28/22:58:38.995924,"(3, -3, -1, -6, -7, 16, 9, 41)"
2022/11/28/22:58:38.997586,"(-6, -10, -18, -7, -6, -3, -9, -57)"
2022/11/28/22:58:38.997610,"(6, 5, 14, 8, 5, 10, 4, 30)"
2022/11/28/22:58:39.017859,"(-1, -3, -3, -9, -10, -37, -8, -24)"
2022/11/28/22:58:39.018076,"(-6, -2, 4, 9, 2, -6, 0, -10)"
2022/11/28/22:58:39.020034,"(-8, 1, 0, -3, 3, 4, -3, 11)"
2022/11/28/22:58:39.020049,"(4, 4, -5, 24, 7, -8, 1, -16)"
2022/11/28/22:58:39.031188,"(-9, 5, 12, -6, -3, 6, 8, 10)"
2022/11/28/22:58:39.031210,"(3, 2, -5, -10, 2, -3, -2, -11)"
2022/11/28/22:58:39.040642,"(16, -6, -1, 6, 6, -7, -2, 11)"
2022/11/28/22:58:39.040653,"(19, 3, -8, -6, -8, 4, -3, -6)"
2022/11/28/22:58:39.054283,"(-45, -6, 4, -4, -2, 1, 9, 11)"
2022/11/28/22:58:39.054764,"(-6, -4, -11, -4, -1, -9, -11, -18)"
2022/11/28/22:58:39.061381,"(-3, -10, 6, -4, -3, -3, -4, 4)"
2022/11/28/22:58:39.061410,"(48, 6, -30, 6, -1, 5, 7, 16)"
2022/11/28/22:58:39.078043,"(-1, 29, 21, -5, -2, -1, -9, -9)"
2022/11/28/22:58:39.078122,"(-50, 10, 8, 1, 3, 1, 10, -11)"
2022/11/28/22:58:39.080189,"(-6, -11, -10, 4, 8, -1, 5, 13)"
2022/11/28/22:58:39.080197,"(-9, -20, 0, -22, 0, 5, -12, 24)"
2022/11/28/22:58:39.091131,"(18, 1, -6, 19, 4, 9, -2, -40)"
2022/11/28/22:58:39.091151,"(36, -18, -14, -11, -2, -22, -14, -1)"
2022/11/28/22:58:39.100857,"(-71, 2, 2, 3, -9, -7, 4, 2)"
2022/11/28/22:58:39.100882,"(-19, 2, 0, -4, 2, 2, 14, -13)"
2022/11/28/22:58:39.114503,"(4, -8, -6, -17, -10, 10, 9, 33)"
2022/11/28/22:58:39.114529,"(8, -1, -3, -10, -2, -2, -21, -13)"
2022/11/28/22:58:39.121069,"(18, 0, -7, 13, -2, -1, 12, 6)"
2022/11/28/22:58:39.121083,"(-14, 9, 18, -5, 1, 2, -6, -10)"
2022/11/28/22:58:39.138169,"(0, -3, -3, -6, -8, -7, -12, 6)"
2022/11/28/22:58:39.138211,"(5, -2, -2, 5, -2, 1, 9, -4)"
2022/11/28/22:58:39.140189,"(-7, -11, -5, -9, 0, -4, -2, -3)"
2022/11/28/22:58:39.140212,"(4, 13, 0, 10, -4, 1, 18, -6)"
2022/11/28/22:58:39.151265,"(-1, -2, 1, -6, 0, -7, -37, 5)"
2022/11/28/22:58:39.151279,"(9, 5, 3, 2, -1, 3, 15, -14)"
2022/11/28/22:58:39.160736,"(3, 12, 13, 10, 5, 1, -5, -5)"
2022/11/28/22:58:39.160758,"(-13, -11, 4, -1, -1, 2, 1, -2)"
2022/11/28/22:58:39.174871,"(5, -13, -26, -4, -3, -1, 10, -5)"
2022/11/28/22:58:39.174901,"(1, -2, 16, 11, 4, 2, -19, -20)"
2022/11/28/22:58:39.181257,"(13, 9, -1, -5, -2, -2, -2, 12)"
2022/11/28/22:58:39.181281,"(12, 3, 9, 4, 2, 1, -5, 1)"
2022/11/28/22:58:39.197706,"(6, -4, 0, -5, 3, -3, 1, 1)"
2022/11/28/22:58:39.197726,"(8, 6, -6, -10, -3, -2, -3, 10)"
2022/11/28/22:58:39.200467,"(8, -2, 2, 8, 0, 2, 4, 0)"
2022/11/28/22:58:39.200494,"(-10, -4, -6, -9, 0, 2, -5, -3)"
2022/11/28/22:58:39.211412,"(-2, -3, -1, 11, 0, -2, 4, -5)"
2022/11/28/22:58:39.211433,"(5, -4, -7, -1, 0, -1, 2, 3)"
2022/11/28/22:58:39.220570,"(7, 1, 0, -16, -9, -8, -10, -2)"
2022/11/28/22:58:39.220605,"(-13, -7, -4, 5, 4, 3, 0, -2)"
2022/11/28/22:58:39.234731,"(0, 2, -13, 7, -1, -3, -21, -4)"
2022/11/28/22:58:39.235091,"(-4, 1, 8, 1, -4, -2, -2, 5)"
2022/11/28/22:58:39.241067,"(9, 0, -12, -5, -1, 0, -5, 1)"
2022/11/28/22:58:39.241192,"(-3, 1, 6, -3, -1, -1, -5, -3)"
2022/11/28/22:58:39.257683,"(4, 0, -1, -2, 1, -1, 9, 11)"
2022/11/28/22:58:39.257708,"(-6, 1, 3, 5, 3, 1, -4, 4)"
2022/11/28/22:58:39.259667,"(26, 2, -1, -1, 0, -1, 2, -1)"
2022/11/28/22:58:39.259680,"(-59, -7, -9, 10, -4, 1, -2, -6)"
2022/11/28/22:58:39.281315,"(0, -3, 0, -10, 1, 1, 7, -2)"
2022/11/28/22:58:39.281336,"(0, -4, -6, 1, -2, -2, 8, 5)"
2022/11/28/22:58:39.283199,"(-6, 2, 5, 3, 2, 0, 0, 1)"
2022/11/28/22:58:39.283214,"(9, 0, -4, -3, -5, -4, -1, -2)"
2022/11/28/22:58:39.294698,"(-6, -2, 3, -1, 1, 0, 8, -1)"
2022/11/28/22:58:39.294740,"(2, 1, -2, -6, 5, -2, -4, -3)"
2022/11/28/22:58:39.301482,"(9, -1, -3, 7, 0, -2, -3, -4)"
2022/11/28/22:58:39.301498,"(9, -3, 4, -2, 0, 0, -1, 1)"
2022/11/28/22:58:39.317499,"(-4, -1, 3, -6, -2, -1, 4, -2)"
2022/11/28/22:58:39.317644,"(0, -2, -3, 2, -2, 1, 3, 3)"
2022/11/28/22:58:39.319428,"(-8, 1, -7, -1, 0, -1, -3, -2)"
2022/11/28/22:58:39.319452,"(7, -9, 2, -4, -1, -2, 1, -5)"
2022/11/28/22:58:39.340466,"(24, 2, 1, 9, 0, -1, 6, 3)"
2022/11/28/22:58:39.340487,"(-71, -9, -6, -8, -3, -1, -2, -1)"
2022/11/28/22:58:39.342268,"(6, 2, 4, 13, 1, 1, 1, -1)"
2022/11/28/22:58:39.342277,"(2, -1, -9, -11, -4, -3, -8, 0)"
2022/11/28/22:58:39.354346,"(14, 10, 0, 4, 0, 0, -3, 3)"
2022/11/28/22:58:39.354375,"(12, 0, 14, 5, 0, 0, -1, -4)"
2022/11/28/22:58:39.361427,"(-5, -6, -6, -7, -2, -1, -4, -5)"
2022/11/28/22:58:39.361435,"(-2, -2, -7, -1, 0, -2, -2, -4)"
2022/11/28/22:58:39.378153,"(-1, -1, 0, -6, -4, -3, -2, -1)"
2022/11/28/22:58:39.378192,"(-3, -1, -9, -4, -2, -3, 1, 5)"
2022/11/28/22:58:39.380156,"(-8, 2, 6, -1, -4, -1, 0, 0)"
2022/11/28/22:58:39.380174,"(7, 0, -2, 1, 0, 2, 7, 0)"
2022/11/28/22:58:39.400569,"(4, -3, -3, -4, -2, 3, 5, 2)"
2022/11/28/22:58:39.400597,"(2, -2, -3, -4, -1, -1, -2, -4)"
2022/11/28/22:58:39.402510,"(1, -4, 6, 7, 4, 0, 5, 6)"
2022/11/28/22:58:39.402519,"(2, 10, -1, 6, -1, -1, -3, -13)"
2022/11/28/22:58:39.415748,"(23, -8, 4, -6, 0, -4, 0, 1)"
2022/11/28/22:58:39.415785,"(-49, -1, 0, 0, -1, 0, -3, -2)"
2022/11/28/22:58:39.417886,"(5, 1, -2, -5, -1, -2, 1, -2)"
2022/11/28/22:58:39.417901,"(-3, -8, -5, 0, -2, -2, 2, 0)"
2022/11/28/22:58:39.438285,"(2, 0, -13, -5, -1, -2, -9, 2)"
2022/11/28/22:58:39.438302,"(16, 18, 10, 6, 0, 0, 3, -2)"
2022/11/28/22:58:39.440437,"(-5, -10, -5, -6, 0, -1, -1, -1)"
2022/11/28/22:58:39.440450,"(-2, 3, 0, -3, 1, -1, -2, 0)"
2022/11/28/22:58:39.460327,"(-12, -1, 5, 4, -2, -1, 1, -8)"
2022/11/28/22:58:39.460421,"(19, -4, -6, -5, -9, -2, 1, 3)"
2022/11/28/22:58:39.462443,"(-14, 1, 1, 1, 0, -2, -2, -2)"
2022/11/28/22:58:39.462468,"(7, 1, -2, -6, 0, -1, 0, 4)"
2022/11/28/22:58:39.474638,"(-12, -5, -5, -9, -3, -2, 0, -2)"
2022/11/28/22:58:39.474920,"(10, 1, -1, 16, 2, -1, -6, -5)"
2022/11/28/22:58:39.481193,"(7, 2, 2, 2, -1, -4, -7, 0)"
2022/11/28/22:58:39.481208,"(2, 1, -1, -2, 0, 2, 7, 7)"
2022/11/28/22:58:39.498360,"(1, -2, 6, -3, -8, 0, 5, -7)"
2022/11/28/22:58:39.498388,"(-12, -2, -5, -8, 3, -2, 1, -4)"
2022/11/28/22:58:39.500168,"(-6, -1, 3, 3, -3, -1, -4, -4)"
2022/11/28/22:58:39.500177,"(4, 0, 0, 1, -2, 0, -7, 11)"
2022/11/28/22:58:39.520244,"(8, -34, -10, 4, 0, 0, 1, -12)"
2022/11/28/22:58:39.520435,"(13, 29, -6, -4, -2, 1, -1, 2)"
2022/11/28/22:58:39.522334,"(0, 13, 8, -6, -1, -4, -9, -9)"
2022/11/28/22:58:39.522347,"(-2, -11, -12, 2, -2, -1, -10, -1)"
2022/11/28/22:58:39.534544,"(-6, -1, 2, -8, 7, -3, -1, -1)"
2022/11/28/22:58:39.534555,"(14, -7, 3, 9, 1, 1, 1, -33)"
2022/11/28/22:58:39.541832,"(-11, 19, 14, 11, 2, 3, 1, -10)"
2022/11/28/22:58:39.541854,"(15, 3, -2, -2, -3, -4, 0, 16)"
2022/11/28/22:58:39.558110,"(-40, -6, -19, -3, -1, -3, -2, -16)"
2022/11/28/22:58:39.558141,"(5, -25, -2, -2, 0, -3, -2, 35)"
2022/11/28/22:58:39.559806,"(-11, -10, -21, -12, -6, -2, 8, -38)"
2022/11/28/22:58:39.559813,"(-9, 13, 47, 15, 6, 6, 14, 20)"
2022/11/28/22:58:39.580749,"(4, -15, 2, 4, 1, 2, 4, 2)"
2022/11/28/22:58:39.580962,"(7, 10, 6, 2, 0, -1, -14, 42)"
2022/11/28/22:58:39.582638,"(29, -10, -14, -10, -3, -5, -8, 2)"
2022/11/28/22:58:39.582656,"(-8, -33, -24, -10, -1, 0, -3, -12)"
2022/11/28/22:58:39.593623,"(1, 39, 23, 4, 0, -1, -5, 8)"
2022/11/28/22:58:39.593674,"(15, -22, -8, 3, 0, 1, 10, -1)"
2022/11/28/22:58:39.602872,"(15, 44, 23, -11, -1, -2, -6, 8)"
2022/11/28/22:58:39.602881,"(-5, -26, -12, 11, -2, -3, 3, -5)"
2022/11/28/22:58:39.617970,"(-1, 11, 3, -1, -2, -1, -1, 0)"
2022/11/28/22:58:39.618020,"(6, -8, -7, -7, -3, 0, 2, -11)"
2022/11/28/22:58:39.619860,"(-17, -24, -12, 0, 0, 0, 0, -5)"
2022/11/28/22:58:39.619888,"(-1, 8, -8, -13, -3, -2, 4, -12)"
2022/11/28/22:58:39.640245,"(-5, 9, 6, 2, -2, 1, -13, -4)"
2022/11/28/22:58:39.640318,"(-2, -8, -2, -2, -4, 0, 11, 1)"
2022/11/28/22:58:39.642601,"(-12, -19, 9, 7, 5, 1, -3, 1)"
2022/11/28/22:58:39.642615,"(1, 22, 8, -5, 0, -4, -6, -9)"
2022/11/28/22:58:39.653468,"(11, 0, -21, 1, -1, -4, 1, 7)"
2022/11/28/22:58:39.653485,"(-11, 9, 0, -18, -4, 0, 3, -11)"
2022/11/28/22:58:39.663618,"(-2, 13, -9, 9, -5, -1, 7, 6)"
2022/11/28/22:58:39.663640,"(-5, -11, -1, 1, 1, -1, -8, -10)"
2022/11/28/22:58:39.677686,"(6, -7, -1, 2, 0, 0, 6, 36)"
2022/11/28/22:58:39.677719,"(21, 6, -4, -2, 4, -4, -16, -20)"
2022/11/28/22:58:39.679411,"(-57, -12, -7, -10, -4, -1, 2, 10)"
2022/11/28/22:58:39.679431,"(6, 8, -2, 1, 0, 0, -5, -7)"
2022/11/28/22:58:39.700658,"(-19, -3, 1, -4, 0, 5, 6, 8)"
2022/11/28/22:58:39.700689,"(12, -3, 3, -1, -1, -7, -14, -5)"
2022/11/28/22:58:39.702243,"(22, -8, -5, 1, 0, 5, 4, -3)"
2022/11/28/22:58:39.702256,"(-11, -1, 1, -5, -1, 4, 4, 0)"
2022/11/28/22:58:39.713771,"(-12, 0, 3, 2, -6, -10, -16, -16)"
2022/11/28/22:58:39.713789,"(-13, -1, -2, 7, 1, -7, 5, 4)"
2022/11/28/22:58:39.723170,"(19, 1, 6, 1, 2, -6, -12, -7)"
2022/11/28/22:58:39.723184,"(-17, 0, -7, -3, -3, 0, -6, -12)"
2022/11/28/22:58:39.737775,"(10, -2, -3, -9, -4, 4, 7, 1)"
2022/11/28/22:58:39.737857,"(-1, 3, 0, -5, -3, 5, 7, -1)"
2022/11/28/22:58:39.739919,"(-5, -7, -3, 8, 3, -9, -27, 1)"
2022/11/28/22:58:39.739931,"(7, 3, 0, -7, -9, -9, 31, -9)"
2022/11/28/22:58:39.760527,"(14, 1, 2, 7, 4, -3, -14, 14)"
2022/11/28/22:58:39.760560,"(-15, 1, 1, 1, -1, -1, -6, -12)"
2022/11/28/22:58:39.762470,"(13, -1, -2, -2, 1, -4, 12, 23)"
2022/11/28/22:58:39.762489,"(5, 0, -2, 0, -2, 4, -18, 11)"
2022/11/28/22:58:39.773934,"(-51, -5, -2, -1, -1, -1, 5, -34)"
2022/11/28/22:58:39.773974,"(-21, -7, -1, -1, -6, -4, 19, 3)"
2022/11/28/22:58:39.783143,"(9, 1, 2, -4, 4, 5, -23, 2)"
2022/11/28/22:58:39.783164,"(-3, -2, -4, 0, -1, 4, 6, 5)"
2022/11/28/22:58:39.797458,"(-2, -4, -5, -4, 0, -28, -17, -1)"
2022/11/28/22:58:39.797598,"(13, 1, -3, -9, -5, 5, 5, 3)"
2022/11/28/22:58:39.804271,"(-10, -2, 5, -11, -6, -1, 7, -11)"
2022/11/28/22:58:39.804303,"(4, 1, 0, 25, 7, 1, 0, 1)"
2022/11/28/22:58:39.819902,"(8, 0, 0, -7, 0, 5, 5, 13)"
2022/11/28/22:58:39.819928,"(2, -3, -2, 3, 1, -4, -9, -34)"
2022/11/28/22:58:39.821730,"(4, -3, -8, -9, -4, 0, 12, 14)"
2022/11/28/22:58:39.821756,"(-6, 0, 2, -5, 3, -3, -4, -10)"
2022/11/28/22:58:39.833805,"(19, 5, 7, 4, -7, 3, -9, -7)"
2022/11/28/22:58:39.833835,"(-11, -1, -4, 1, 1, -1, -8, 7)"
2022/11/28/22:58:39.843402,"(-6, -6, 1, 1, -1, 3, -1, 17)"
2022/11/28/22:58:39.843430,"(-9, -3, 0, 8, -4, -4, -3, -12)"
2022/11/28/22:58:39.857588,"(2, -2, -6, -3, 3, 1, 7, -10)"
2022/11/28/22:58:39.857600,"(25, 2, -5, -4, -3, 3, 5, 7)"
2022/11/28/22:58:39.859529,"(-63, -7, 0, -9, -1, 0, 2, -8)"
2022/11/28/22:58:39.859545,"(22, 6, 5, -5, -6, -5, -8, 3)"
2022/11/28/22:58:39.880933,"(-5, -5, -1, 8, 8, 1, 8, -13)"
2022/11/28/22:58:39.881800,"(-4, 4, -2, -3, 3, -3, -30, 1)"
2022/11/28/22:58:39.883302,"(31, 1, -8, 5, -4, 2, 12, 13)"
2022/11/28/22:58:39.883313,"(-2, -2, 0, -10, -13, -9, -16, -5)"
2022/11/28/22:58:39.893587,"(4, -7, -2, 0, 7, 7, 18, 36)"
2022/11/28/22:58:39.893616,"(10, 14, 11, 18, 0, -1, -27, -23)"
2022/11/28/22:58:39.903274,"(-2, -3, -5, -7, 1, -2, 1, -3)"
2022/11/28/22:58:39.903292,"(-14, 5, -2, 6, 3, -2, 0, 8)"
2022/11/28/22:58:39.917775,"(9, 10, -1, -17, -9, 2, 2, -11)"
2022/11/28/22:58:39.917793,"(-12, -27, -4, 6, 1, -1, 9, 1)"
2022/11/28/22:58:39.919879,"(-1, -15, -2, -7, -3, -2, 12, -1)"
2022/11/28/22:58:39.919910,"(38, 17, -7, 2, 1, 2, -8, -4)"
2022/11/28/22:58:39.940807,"(-50, 1, 15, 7, 0, -5, -4, -13)"
2022/11/28/22:58:39.940846,"(-10, 12, -7, -5, 1, 0, 8, 3)"
2022/11/28/22:58:39.942415,"(20, -18, -5, 0, -4, 3, 9, 1)"
2022/11/28/22:58:39.942439,"(26, 19, 12, -12, 6, 3, -9, 19)"
2022/11/28/22:58:39.953610,"(6, -29, -18, 7, -2, 4, 1, -7)"
2022/11/28/22:58:39.953624,"(-8, 23, 23, 6, -2, -2, 11, 39)"
2022/11/28/22:58:39.963485,"(6, 3, -5, -1, 0, 2, -9, -38)"
2022/11/28/22:58:39.963516,"(-25, -19, -16, -5, -1, -4, 4, -1)"
2022/11/28/22:58:39.977532,"(19, -2, -1, -5, -5, -3, -3, -8)"
2022/11/28/22:58:39.977973,"(-8, -3, 1, -5, 0, 1, 2, 13)"
2022/11/28/22:58:39.979644,"(-20, -3, -6, 8, -1, -1, -2, -8)"
2022/11/28/22:58:39.979653,"(10, -8, 1, -12, 1, -2, 4, 23)"
2022/11/28/22:58:40.000566,"(27, 7, 1, 13, -3, -1, -7, -20)"
2022/11/28/22:58:40.000598,"(-42, -15, -8, -6, 0, -1, 1, -3)"
2022/11/28/22:58:40.002358,"(1, -1, 1, 2, -1, -4, -7, -6)"
2022/11/28/22:58:40.002368,"(-12, -4, 8, 3, -1, 0, 1, -5)"
2022/11/28/22:58:40.013725,"(-3, -32, -12, -10, -2, 1, 4, 18)"
2022/11/28/22:58:40.013733,"(23, 31, 12, -3, -3, -2, 3, -3)"
2022/11/28/22:58:40.023053,"(-5, 4, 1, 6, -1, -1, 2, 21)"
2022/11/28/22:58:40.023081,"(-9, -6, -10, -8, -2, -2, 0, -23)"
2022/11/28/22:58:40.037704,"(9, -3, -9, 1, -1, 1, 7, 14)"
2022/11/28/22:58:40.037883,"(-24, 11, 3, 2, 2, -1, -12, -22)"
2022/11/28/22:58:40.039922,"(15, 1, 1, -8, -2, -1, -3, 0)"
2022/11/28/22:58:40.039931,"(-14, -10, -9, -7, -1, -2, 0, 9)"
2022/11/28/22:58:40.060530,"(1, 10, 10, 9, 0, -2, -7, -1)"
2022/11/28/22:58:40.060549,"(12, -18, -4, -4, -3, 1, 6, 3)"
2022/11/28/22:58:40.062500,"(4, 9, 0, 8, 5, 0, 4, 2)"
2022/11/28/22:58:40.062508,"(6, -5, 2, -1, -2, -6, -5, -13)"
2022/11/28/22:58:40.074015,"(2, 9, 2, -9, -2, -1, -10, -3)"
2022/11/28/22:58:40.074040,"(3, -10, -2, 2, -2, 0, 5, 3)"
2022/11/28/22:58:40.083127,"(-13, -1, -8, -11, -3, -2, -5, -5)"
2022/11/28/22:58:40.083157,"(2, -3, -3, 16, 0, 1, 5, -4)"
2022/11/28/22:58:40.097986,"(-10, 8, 6, -9, -2, -1, 1, 2)"
2022/11/28/22:58:40.098023,"(32, 0, -7, -7, 0, 1, -5, 27)"
2022/11/28/22:58:40.100070,"(16, -3, -3, 7, 1, 0, -1, -23)"
2022/11/28/22:58:40.100083,"(2, 1, 6, -10, -1, 1, 7, 8)"
2022/11/28/22:58:40.121168,"(-7, 9, -2, 6, 4, 1, 3, 0)"
2022/11/28/22:58:40.121307,"(-9, -12, -7, -6, -6, -3, 1, -10)"
2022/11/28/22:58:40.123340,"(5, 19, 3, -6, -1, -2, -4, -8)"
2022/11/28/22:58:40.123372,"(-57, -7, 1, 13, -1, 1, -9, -8)"
2022/11/28/22:58:40.133733,"(4, 1, -1, -10, 1, -2, -4, 7)"
2022/11/28/22:58:40.133744,"(7, -8, -3, -3, 1, -1, 12, 2)"
2022/11/28/22:58:40.143245,"(16, 6, 0, 7, 2, 0, -12, 11)"
2022/11/28/22:58:40.143276,"(7, 8, 1, 1, -1, 1, 0, -10)"
2022/11/28/22:58:40.158165,"(-3, -2, 2, -15, -2, 0, -3, -3)"
2022/11/28/22:58:40.158189,"(1, -12, -8, 17, 1, 0, -9, -8)"
2022/11/28/22:58:40.159861,"(9, 11, 8, -8, 0, -1, 7, 17)"
2022/11/28/22:58:40.159873,"(-11, -3, -6, -1, -2, -2, -1, -2)"
2022/11/28/22:58:40.180741,"(-5, 1, 2, 3, 2, 0, -3, -11)"
2022/11/28/22:58:40.180783,"(3, 0, 0, -8, 1, 0, 2, -2)"
2022/11/28/22:58:40.182889,"(-2, -10, -6, -3, -2, -2, 1, -4)"
2022/11/28/22:58:40.182899,"(-2, 3, 4, 9, 2, 2, 4, 3)"
2022/11/28/22:58:40.193662,"(-3, -15, -4, -7, -8, -8, -3, -7)"
2022/11/28/22:58:40.193674,"(0, -5, -1, 1, -1, -2, -4, -17)"
2022/11/28/22:58:40.203266,"(-33, -9, 0, -4, -1, 2, -1, -35)"
2022/11/28/22:58:40.203279,"(37, 4, -7, -9, -1, -3, -8, 6)"
2022/11/28/22:58:40.217655,"(-26, 6, -2, 1, -1, 0, 2, 1)"
2022/11/28/22:58:40.217775,"(22, 1, 0, 6, 2, -1, -9, -3)"
2022/11/28/22:58:40.219815,"(-13, -1, 11, 5, -2, 1, 4, 8)"
2022/11/28/22:58:40.219838,"(25, 3, -3, -13, -3, -1, 0, -1)"
2022/11/28/22:58:40.240240,"(2, -1, -4, 15, 0, -1, -12, -18)"
2022/11/28/22:58:40.240265,"(-8, -8, -5, -20, -4, -2, 5, 17)"
2022/11/28/22:58:40.241919,"(-5, 1, 0, 12, 0, 1, -4, 1)"
2022/11/28/22:58:40.241929,"(-8, -6, -1, -4, 1, -3, -4, -4)"
2022/11/28/22:58:40.263248,"(-6, -4, -6, -12, 0, 0, 3, 3)"
2022/11/28/22:58:40.263307,"(-17, 12, -8, 8, -5, -3, 2, 3)"
2022/11/28/22:58:40.268658,"(-7, -6, 6, -5, -2, -1, -1, -2)"
2022/11/28/22:58:40.268678,"(-5, -5, 1, -1, -1, 1, 8, -7)"
2022/11/28/22:58:40.277561,"(17, 5, 1, 0, 0, -1, -7, 23)"
2022/11/28/22:58:40.277583,"(-14, -19, -4, -2, -3, -2, 3, -8)"
2022/11/28/22:58:40.279185,"(37, 12, 7, -1, -1, -2, 0, 0)"
2022/11/28/22:58:40.279194,"(-40, -1, -2, 2, 2, 0, 2, 7)"
2022/11/28/22:58:40.300600,"(-4, 2, 0, -8, -2, -1, -9, -14)"
2022/11/28/22:58:40.300632,"(-12, -1, 9, 6, 3, 1, -6, -42)"
2022/11/28/22:58:40.302409,"(23, -3, -6, -2, -2, -4, -7, 17)"
2022/11/28/22:58:40.302438,"(-5, -9, -3, -2, 0, -1, 5, -3)"
2022/11/28/22:58:40.323077,"(7, 5, 0, 2, -1, -1, 5, -3)"
2022/11/28/22:58:40.323111,"(8, -2, -2, -4, -1, -3, 4, 19)"
2022/11/28/22:58:40.325793,"(-15, -3, -4, -4, -2, 0, -7, -17)"
2022/11/28/22:58:40.325837,"(4, 6, 2, 2, 1, 0, -7, 3)"
2022/11/28/22:58:40.337312,"(-12, -8, -5, 2, 1, 1, 9, 1)"
2022/11/28/22:58:40.337357,"(13, 1, 1, -2, -2, -1, 3, 4)"
2022/11/28/22:58:40.343527,"(0, 3, -1, 0, 1, 1, 2, 17)"
2022/11/28/22:58:40.343542,"(7, -5, -5, 0, -2, -2, -7, -7)"
2022/11/28/22:58:40.360829,"(6, 2, 2, -1, -1, 1, -4, 7)"
2022/11/28/22:58:40.360865,"(-14, -4, -4, -3, -3, -8, 21, -8)"
2022/11/28/22:58:40.362417,"(5, -4, -4, 1, -2, -2, -32, 9)"
2022/11/28/22:58:40.362442,"(-4, 3, 1, -1, 1, -3, -5, -12)"
2022/11/28/22:58:40.382967,"(18, 0, 1, -1, -2, 0, 9, 38)"
2022/11/28/22:58:40.383015,"(0, 0, -2, -3, -1, 1, -3, 12)"
2022/11/28/22:58:40.384954,"(-20, -8, -5, -5, -5, 3, 16, 0)"
2022/11/28/22:58:40.384979,"(29, 4, 1, 1, -4, -11, -19, -4)"
2022/11/28/22:58:40.397301,"(-15, 1, -1, -2, 1, -1, -10, -22)"
2022/11/28/22:58:40.397333,"(6, 2, -1, 0, 2, 2, -6, 6)"
2022/11/28/22:58:40.405574,"(4, 1, -2, 0, 2, -1, 10, 11)"
2022/11/28/22:58:40.405595,"(6, -6, -2, -3, -1, 4, 10, 3)"
2022/11/28/22:58:40.420221,"(-13, -3, -1, -1, -2, -1, 3, -8)"
