time,.data
2022/11/28/22:55:29.681111,"(-5, -2, 5, 17, -3, -4, -1, 1)"
2022/11/28/22:55:29.681377,"(-3, -5, -7, 6, 5, -1, -1, -1)"
2022/11/28/22:55:29.681974,"(5, 3, 5, -1, 2, 2, 1, 3)"
2022/11/28/22:55:29.681986,"(6, 3, 2, -2, -2, 5, 0, 1)"
2022/11/28/22:55:29.704369,"(-4, -1, -13, 14, 6, -8, -2, -1)"
2022/11/28/22:55:29.704381,"(-8, -3, -2, -10, -8, -5, -1, -3)"
2022/11/28/22:55:29.705241,"(-8, -5, 3, 5, -1, -1, -1, -2)"
2022/11/28/22:55:29.705268,"(8, -3, -2, -8, 2, 5, 1, 3)"
2022/11/28/22:55:29.726683,"(1, 6, 2, -13, -7, 1, -3, -2)"
2022/11/28/22:55:29.726913,"(6, 0, -1, 5, 3, 3, -1, 0)"
2022/11/28/22:55:29.727547,"(0, 2, 7, 8, 1, -1, 2, 0)"
2022/11/28/22:55:29.727595,"(-7, -5, -11, -7, -2, -4, -2, -3)"
2022/11/28/22:55:29.741269,"(1, 1, 11, -6, -2, 1, 0, -2)"
2022/11/28/22:55:29.741304,"(-4, -1, -6, -7, -4, -4, -1, 0)"
2022/11/28/22:55:29.742197,"(6, -3, -8, 3, 1, 4, 1, 3)"
2022/11/28/22:55:29.742216,"(-4, -3, 4, -2, 1, -4, -2, -2)"
2022/11/28/22:55:29.764564,"(3, -2, -4, -5, 1, 1, 2, 3)"
2022/11/28/22:55:29.764588,"(0, 4, 9, 8, -2, 0, -2, -2)"
2022/11/28/22:55:29.765510,"(-7, -8, 1, 5, 0, 0, -1, -4)"
2022/11/28/22:55:29.765679,"(-4, 2, 1, 1, -1, -2, -2, -4)"
2022/11/28/22:55:29.786314,"(-1, -8, -8, -16, -6, -4, -2, -1)"
2022/11/28/22:55:29.786337,"(3, 7, 4, -2, 2, 2, 0, 1)"
2022/11/28/22:55:29.787227,"(-3, -1, -7, 9, -3, -4, -2, -2)"
2022/11/28/22:55:29.787437,"(-2, -4, -1, 3, 5, 1, 1, -2)"
2022/11/28/22:55:29.801155,"(-3, -4, -5, -18, -3, 1, 0, -3)"
2022/11/28/22:55:29.801176,"(3, -3, 2, 0, -2, -1, -5, 0)"
2022/11/28/22:55:29.801977,"(-2, 8, -1, 11, 1, -6, -1, 0)"
2022/11/28/22:55:29.801987,"(-6, -5, -5, -10, -6, -4, -1, -4)"
2022/11/28/22:55:29.824160,"(2, 1, 3, -1, 1, 0, 0, 0)"
2022/11/28/22:55:29.824176,"(-10, -10, -12, -9, -1, -3, 0, -4)"
2022/11/28/22:55:29.824764,"(2, -5, 10, -1, -1, 1, -3, -2)"
2022/11/28/22:55:29.824973,"(2, 4, 1, 6, 0, 1, -1, 0)"
2022/11/28/22:55:29.846512,"(-2, 2, -4, -6, -4, -4, 0, 1)"
2022/11/28/22:55:29.846524,"(-2, -3, -1, -6, -3, -1, 2, -1)"
2022/11/28/22:55:29.847474,"(2, 2, -5, -1, 1, 3, 0, 0)"
2022/11/28/22:55:29.847486,"(4, -3, -1, 0, 5, 2, 2, 1)"
2022/11/28/22:55:29.860708,"(-3, 0, -2, 3, -3, -1, -3, -3)"
2022/11/28/22:55:29.860768,"(7, 3, 6, 3, -3, -5, 1, 2)"
2022/11/28/22:55:29.861614,"(-7, 0, 2, -2, -3, -3, -1, -5)"
2022/11/28/22:55:29.861625,"(0, 1, -8, -10, -2, 0, 0, 1)"
2022/11/28/22:55:29.884106,"(-3, -3, -1, 4, 1, -1, -2, -4)"
2022/11/28/22:55:29.884138,"(8, -1, -3, 6, 5, 6, 3, 5)"
2022/11/28/22:55:29.884872,"(2, 3, 2, -4, -2, -1, -1, 0)"
2022/11/28/22:55:29.884896,"(-11, -3, -2, -9, -9, -10, -4, -7)"
2022/11/28/22:55:29.906844,"(3, -7, 0, 5, 0, -2, 0, 0)"
2022/11/28/22:55:29.906880,"(2, 3, -3, 5, 4, 4, 0, 2)"
2022/11/28/22:55:29.907635,"(0, 1, 6, -4, 1, 3, -3, -3)"
2022/11/28/22:55:29.907654,"(1, 0, -4, -14, -2, -2, -3, 1)"
2022/11/28/22:55:29.921617,"(-1, 1, -6, 3, -8, -4, -3, -2)"
2022/11/28/22:55:29.921640,"(-6, 3, 4, -1, 0, -7, -2, -3)"
2022/11/28/22:55:29.921652,"(2, -4, -6, 4, -3, 0, 3, 4)"
2022/11/28/22:55:29.921685,"(-1, 0, 6, 4, -1, 1, -2, -1)"
2022/11/28/22:55:29.944226,"(0, -4, 0, -2, 2, 3, 0, 0)"
2022/11/28/22:55:29.944242,"(-1, 0, -3, -7, -4, 0, -3, -3)"
2022/11/28/22:55:29.945311,"(5, 1, -5, 0, 4, 2, 3, 4)"
2022/11/28/22:55:29.945338,"(-1, -2, -1, 1, -1, 0, 1, 1)"
2022/11/28/22:55:29.966729,"(4, 2, -2, 1, 3, 1, 0, 1)"
2022/11/28/22:55:29.967056,"(1, 3, -1, -4, -5, -2, -1, -1)"
2022/11/28/22:55:29.969186,"(-10, -6, -3, -11, -7, -8, -2, -8)"
2022/11/28/22:55:29.969215,"(5, -3, -5, 5, 0, 1, 2, 3)"
2022/11/28/22:55:29.980981,"(-1, 2, 3, 5, 3, 0, -1, -1)"
2022/11/28/22:55:29.981974,"(-4, -4, -1, 2, 2, 0, 0, -4)"
2022/11/28/22:55:29.981996,"(-5, -3, 1, -5, -5, -6, -5, -4)"
2022/11/28/22:55:29.982007,"(0, -1, 2, 3, 1, 2, 2, -1)"
2022/11/28/22:55:30.003785,"(-3, -5, -4, 2, -2, -1, -2, 0)"
2022/11/28/22:55:30.003805,"(-1, -3, -4, -3, -2, -2, -3, -2)"
2022/11/28/22:55:30.005045,"(2, 1, -1, -2, 1, 1, -1, 2)"
2022/11/28/22:55:30.005173,"(0, -1, 6, 2, 1, -1, -1, -1)"
2022/11/28/22:55:30.026342,"(1, 5, -3, -3, -2, -3, 0, -1)"
2022/11/28/22:55:30.027039,"(-3, -3, -2, -5, -6, -4, 0, -1)"
2022/11/28/22:55:30.027151,"(2, -5, -5, -1, 0, -3, 1, 1)"
2022/11/28/22:55:30.028239,"(3, 6, 4, 0, -2, -3, 0, -1)"
2022/11/28/22:55:30.040102,"(-4, -4, 3, 1, 0, 0, 0, -3)"
2022/11/28/22:55:30.040107,"(2, -3, -2, 1, 1, 2, -1, 0)"
2022/11/28/22:55:30.041001,"(-8, -9, -4, -1, 0, -2, -3, -5)"
2022/11/28/22:55:30.041009,"(3, 4, -3, 0, -1, -3, 0, 4)"
2022/11/28/22:55:30.062593,"(0, 2, 3, -2, 0, 1, 2, 0)"
2022/11/28/22:55:30.062606,"(-4, -7, 1, -2, -3, -3, 0, -3)"
2022/11/28/22:55:30.063211,"(-1, 8, -3, -5, -1, 0, -1, -2)"
2022/11/28/22:55:30.063220,"(5, -4, 3, 7, 5, 7, 0, 1)"
2022/11/28/22:55:30.086071,"(-5, 5, 0, 2, 1, -4, -2, -4)"
2022/11/28/22:55:30.086086,"(-5, -8, -11, -7, -5, -4, -1, -1)"
2022/11/28/22:55:30.086565,"(3, -1, 3, -1, -2, 0, 0, 0)"
2022/11/28/22:55:30.086575,"(-7, -10, -4, -5, -3, -3, -1, -4)"
2022/11/28/22:55:30.100483,"(10, 8, 4, 4, 2, 2, 1, 5)"
2022/11/28/22:55:30.100805,"(-3, 2, 2, -4, -1, -2, -1, -2)"
2022/11/28/22:55:30.101044,"(0, -2, -1, 1, 3, 1, -1, 0)"
2022/11/28/22:55:30.101052,"(-8, -2, -1, -7, -5, -6, -5, -6)"
2022/11/28/22:55:30.122822,"(0, -3, -3, -2, -1, -1, 0, 0)"
2022/11/28/22:55:30.122828,"(2, 3, 2, 1, 2, 1, 0, 0)"
2022/11/28/22:55:30.123467,"(-2, 2, 3, 2, 1, -2, 0, 0)"
2022/11/28/22:55:30.123471,"(-4, -5, -4, -1, 0, 0, -1, -2)"
2022/11/28/22:55:30.146136,"(-4, 1, 0, -7, -4, -3, -1, -1)"
2022/11/28/22:55:30.146149,"(-1, 6, 1, -1, -2, -1, -1, -3)"
2022/11/28/22:55:30.146605,"(5, 4, -1, 2, 1, 3, 2, 2)"
2022/11/28/22:55:30.146613,"(3, 1, -3, 2, 0, -1, 1, 1)"
2022/11/28/22:55:30.160642,"(-2, -10, 2, 2, 5, 2, 0, 0)"
2022/11/28/22:55:30.160660,"(0, -5, -9, -2, 1, 1, -1, 0)"
2022/11/28/22:55:30.161487,"(-2, 0, -1, -7, -2, 1, -2, -1)"
2022/11/28/22:55:30.161511,"(-4, 5, -6, -3, -5, -3, 0, -1)"
2022/11/28/22:55:30.183756,"(0, -4, -4, -3, -4, -4, -1, -1)"
2022/11/28/22:55:30.183777,"(0, -3, 2, 3, 1, 0, -1, 1)"
2022/11/28/22:55:30.184082,"(-3, -14, 4, -3, -7, 1, -3, -4)"
2022/11/28/22:55:30.184093,"(9, 23, 1, 10, 14, 4, 0, 5)"
2022/11/28/22:55:30.206497,"(-6, -2, -2, -7, -7, -5, -1, -3)"
2022/11/28/22:55:30.206527,"(-2, 9, 1, -14, -2, -1, 1, -1)"
2022/11/28/22:55:30.207399,"(-7, -11, -2, 10, -5, -7, -2, -3)"
2022/11/28/22:55:30.207417,"(6, -1, 2, 9, 1, 4, -1, 0)"
2022/11/28/22:55:30.220173,"(3, -4, 6, 1, 5, 4, 2, 1)"
2022/11/28/22:55:30.220184,"(-2, -3, -10, 3, 1, -1, -2, -2)"
2022/11/28/22:55:30.228186,"(4, 1, -8, -16, -4, -1, 2, 2)"
2022/11/28/22:55:30.228201,"(-6, -2, 4, -8, -8, -7, -7, -7)"
2022/11/28/22:55:30.244169,"(5, 4, -3, 10, 6, 4, 1, 2)"
2022/11/28/22:55:30.244188,"(1, -1, 4, -1, -1, 1, -1, 1)"
2022/11/28/22:55:30.244921,"(-1, 6, 2, 5, 2, 0, -2, 1)"
2022/11/28/22:55:30.245136,"(-5, -6, -2, -4, -4, -4, -1, -4)"
2022/11/28/22:55:30.266926,"(-2, -3, -4, -3, -3, -2, -4, -2)"
2022/11/28/22:55:30.267078,"(-3, -7, 0, -2, -4, -1, -3, -1)"
2022/11/28/22:55:30.268224,"(4, 14, 3, 8, 4, -1, -1, 2)"
2022/11/28/22:55:30.268412,"(-9, -12, -5, -8, -9, -9, -3, -4)"
2022/11/28/22:55:30.280149,"(-2, -3, 1, -6, -3, -2, 0, -1)"
2022/11/28/22:55:30.280173,"(5, -1, 6, 6, 3, 2, -1, 2)"
2022/11/28/22:55:30.288827,"(0, -1, -6, -1, -6, 0, -2, -1)"
2022/11/28/22:55:30.288851,"(0, -9, -2, 0, 7, 3, 0, -1)"
2022/11/28/22:55:30.304165,"(1, 9, -8, -3, -2, 1, 1, 1)"
2022/11/28/22:55:30.304250,"(-3, 3, 3, 0, 1, 0, -1, -4)"
2022/11/28/22:55:30.305253,"(2, -3, 1, 1, 0, -2, 1, 0)"
2022/11/28/22:55:30.305684,"(5, 1, 0, 4, 0, 4, 1, 5)"
2022/11/28/22:55:30.326456,"(-6, -4, -3, -4, -3, -4, -4, -4)"
2022/11/28/22:55:30.326486,"(4, 6, 3, -1, -1, -2, 0, 1)"
2022/11/28/22:55:30.327324,"(-6, 5, -1, -1, 0, -2, 0, -4)"
2022/11/28/22:55:30.327449,"(-4, -4, -1, -4, -3, -3, -1, -3)"
2022/11/28/22:55:30.339896,"(-2, -7, -2, -5, -1, -1, -1, -1)"
2022/11/28/22:55:30.339981,"(-2, -5, -5, 6, 3, 2, 0, 2)"
2022/11/28/22:55:30.348259,"(-4, -4, -1, -1, 0, -4, 1, -3)"
2022/11/28/22:55:30.348273,"(-2, -3, -3, -2, -1, -1, -1, -1)"
2022/11/28/22:55:30.362663,"(3, 9, 5, 4, 1, 2, -1, 0)"
2022/11/28/22:55:30.362675,"(-7, -9, -3, -2, -1, -1, -1, -4)"
2022/11/28/22:55:30.363321,"(0, -3, -3, -2, 1, -1, 0, -1)"
2022/11/28/22:55:30.363332,"(-2, 7, -2, -3, 2, 0, 0, 0)"
2022/11/28/22:55:30.386051,"(-2, -7, -1, -4, -4, -2, -2, -2)"
2022/11/28/22:55:30.386072,"(3, -4, -3, 5, 2, 1, 0, -1)"
2022/11/28/22:55:30.386486,"(0, 2, -1, 1, 1, 2, -2, 0)"
2022/11/28/22:55:30.386580,"(-6, -12, -2, -7, -4, -1, -2, -5)"
2022/11/28/22:55:30.399704,"(1, 5, 0, 2, -2, -5, -1, 0)"
2022/11/28/22:55:30.399713,"(-9, 6, 2, -4, -4, -6, -1, -5)"
2022/11/28/22:55:30.407898,"(5, -8, -5, -1, 5, 6, 2, 3)"
2022/11/28/22:55:30.407917,"(2, -1, 1, 2, 1, 5, 0, 0)"
2022/11/28/22:55:30.422671,"(1, -3, 3, 3, 3, 4, 1, 0)"
2022/11/28/22:55:30.422682,"(4, 5, -4, 0, -3, -3, -2, 1)"
2022/11/28/22:55:30.423245,"(-9, -8, -8, -13, -9, -9, -3, -4)"
2022/11/28/22:55:30.423257,"(3, -1, -3, 5, 2, 1, -1, 0)"
2022/11/28/22:55:30.445930,"(-4, 0, 4, 3, 3, 2, 0, -2)"
2022/11/28/22:55:30.445943,"(0, 0, -4, 3, 3, 1, 3, 2)"
2022/11/28/22:55:30.446473,"(-4, 2, 5, -3, -3, -3, -1, -2)"
2022/11/28/22:55:30.446482,"(0, -5, 1, -2, -7, -3, -1, -1)"
2022/11/28/22:55:30.460036,"(-3, 1, -3, -3, 9, -2, -2, -1)"
2022/11/28/22:55:30.460054,"(4, -3, -3, -2, -3, 0, -1, 1)"
2022/11/28/22:55:30.468312,"(3, 7, 2, 4, 2, 2, 0, 2)"
2022/11/28/22:55:30.468544,"(-1, 5, -1, -3, -1, -2, -2, -1)"
2022/11/28/22:55:30.482837,"(-3, -15, -2, -4, -4, -3, -1, -3)"
2022/11/28/22:55:30.482849,"(-1, 8, 7, 1, 0, -1, -2, -1)"
2022/11/28/22:55:30.483422,"(-12, -6, -13, -7, -3, -4, -1, -4)"
2022/11/28/22:55:30.483438,"(5, 2, 4, 1, -1, -1, 0, 1)"
2022/11/28/22:55:30.506446,"(-1, -1, -8, -6, -7, -3, -1, -3)"
2022/11/28/22:55:30.506533,"(0, -12, -4, 1, 1, 0, -1, -1)"
2022/11/28/22:55:30.507322,"(3, -3, 7, 8, 4, 4, -1, 0)"
2022/11/28/22:55:30.507331,"(-2, 12, -2, 0, -1, -3, 0, 1)"
2022/11/28/22:55:30.520118,"(-4, 1, -2, -7, -8, -7, -1, -2)"
2022/11/28/22:55:30.520148,"(-7, -2, 1, -4, -4, -4, -2, -4)"
2022/11/28/22:55:30.528315,"(1, -2, 2, -2, 0, -1, -1, -2)"
2022/11/28/22:55:30.528338,"(4, -10, -9, 3, 6, 7, 1, 3)"
2022/11/28/22:55:30.543505,"(2, 12, 5, 6, 3, 1, -1, 3)"
2022/11/28/22:55:30.543509,"(1, 2, 2, -3, -5, -1, -3, 1)"
2022/11/28/22:55:30.543834,"(2, -5, -6, -1, -2, -2, -3, -2)"
2022/11/28/22:55:30.543846,"(-5, 7, -3, -5, -5, -4, 1, -2)"
2022/11/28/22:55:30.566518,"(-3, 0, -1, -2, -2, -1, -2, -4)"
2022/11/28/22:55:30.566548,"(-2, -5, -2, -2, -2, -3, -1, -1)"
2022/11/28/22:55:30.567294,"(2, 2, 0, -1, 1, 1, 0, -1)"
2022/11/28/22:55:30.567309,"(0, -8, -3, -1, 1, 1, -1, 0)"
2022/11/28/22:55:30.588019,"(1, 5, 4, 3, 0, 3, -1, -1)"
2022/11/28/22:55:30.588334,"(-6, -4, -4, -3, -2, -6, -2, -4)"
2022/11/28/22:55:30.595663,"(-1, -2, -1, -3, -3, -2, 2, 1)"
2022/11/28/22:55:30.595819,"(-4, -3, 0, -4, -2, -1, -1, -3)"
2022/11/28/22:55:30.603073,"(1, -2, -1, -1, 1, 3, 0, 0)"
2022/11/28/22:55:30.603370,"(4, -1, 0, 5, 4, 3, 1, 1)"
2022/11/28/22:55:30.604065,"(3, 5, 2, 1, -1, -3, 0, 2)"
2022/11/28/22:55:30.604086,"(-7, -5, 4, -2, -4, -4, -1, -4)"
2022/11/28/22:55:30.626566,"(0, -1, -4, 0, 0, -4, -2, -1)"
2022/11/28/22:55:30.628834,"(-1, 2, -3, -6, -3, -2, -1, -5)"
2022/11/28/22:55:30.628865,"(-2, 1, 2, 0, 0, -1, -1, 1)"
2022/11/28/22:55:30.628875,"(-1, -1, 1, -2, -1, -2, 0, -1)"
2022/11/28/22:55:30.649670,"(-2, -4, 0, -3, -2, -2, -2, -3)"
2022/11/28/22:55:30.649686,"(1, 0, 0, 1, 0, 0, 2, 3)"
2022/11/28/22:55:30.650373,"(-2, -1, -1, 2, 1, 0, -3, -2)"
2022/11/28/22:55:30.650605,"(0, -2, -3, -3, 0, -2, -1, -2)"
2022/11/28/22:55:30.663515,"(0, -1, 0, 2, -2, -1, 2, -1)"
2022/11/28/22:55:30.663537,"(4, 6, 2, 0, -1, 1, -1, 2)"
2022/11/28/22:55:30.664188,"(1, 1, -1, 0, 0, 1, 0, 1)"
2022/11/28/22:55:30.664208,"(-6, -2, 3, -3, -3, -3, -4, -3)"
2022/11/28/22:55:30.686676,"(-3, -8, -9, -7, -2, -2, 1, -1)"
2022/11/28/22:55:30.686725,"(5, 11, 1, 5, 2, 3, 2, 3)"
2022/11/28/22:55:30.687617,"(-3, -8, -3, -2, -1, -3, 0, -3)"
2022/11/28/22:55:30.687638,"(0, 3, 0, -1, 0, 0, -3, -1)"
2022/11/28/22:55:30.708986,"(-8, -6, -1, -4, -3, -3, -2, -5)"
2022/11/28/22:55:30.708998,"(1, -3, 1, -2, -1, -1, 0, 0)"
2022/11/28/22:55:30.709951,"(-1, 0, -3, -2, -1, 0, -1, -1)"
2022/11/28/22:55:30.709966,"(-1, 3, 1, -1, 0, -4, -3, -5)"
2022/11/28/22:55:30.723451,"(5, 1, 0, 5, 4, 3, 2, 4)"
2022/11/28/22:55:30.723479,"(0, 1, 2, -1, -3, -2, -3, -2)"
2022/11/28/22:55:30.724286,"(1, 0, -1, -1, 1, 2, -1, 1)"
2022/11/28/22:55:30.724312,"(-2, -6, -3, -1, -2, 0, 1, -1)"
2022/11/28/22:55:30.746660,"(0, 2, 0, -1, -3, -2, -2, 0)"
2022/11/28/22:55:30.746691,"(-8, -7, -4, -5, -3, -4, -4, -3)"
2022/11/28/22:55:30.747472,"(0, 1, -2, -5, -9, -2, 1, 0)"
2022/11/28/22:55:30.747494,"(5, 4, -5, 6, 13, 4, 2, 3)"
2022/11/28/22:55:30.769307,"(-3, -10, 2, 3, 2, 2, 0, 1)"
2022/11/28/22:55:30.769376,"(-2, 4, 4, 0, -1, 1, -1, -2)"
2022/11/28/22:55:30.770275,"(-8, -4, 1, -4, -5, -5, -4, -6)"
2022/11/28/22:55:30.770495,"(0, 1, -2, -6, -5, -2, -2, -4)"
2022/11/28/22:55:30.783230,"(0, -7, -9, -9, -3, -3, 1, 2)"
2022/11/28/22:55:30.783246,"(7, 4, 5, 9, 6, 4, 2, 3)"
2022/11/28/22:55:30.784152,"(-6, -1, 0, -7, -3, -3, -4, -6)"
2022/11/28/22:55:30.784174,"(1, 1, 1, 7, 1, 1, 2, -1)"
2022/11/28/22:55:30.806647,"(0, 1, -1, -1, 0, -1, -3, -4)"
2022/11/28/22:55:30.806673,"(-8, -10, -8, -13, -6, -2, -2, -5)"
2022/11/28/22:55:30.807515,"(3, 2, -1, 5, 4, 2, 1, 3)"
2022/11/28/22:55:30.807537,"(-1, -2, -2, 0, -9, -3, -2, 1)"
2022/11/28/22:55:30.829660,"(-1, 0, 0, -11, 7, -1, -2, 0)"
2022/11/28/22:55:30.829676,"(-5, -5, -3, -7, -1, -2, -2, -2)"
2022/11/28/22:55:30.829916,"(3, 1, 0, 25, 2, 1, -1, 0)"
2022/11/28/22:55:30.830160,"(2, 4, -1, -8, -2, -3, 1, 0)"
2022/11/28/22:55:30.843633,"(1, 4, 3, 6, -4, -2, -1, -4)"
2022/11/28/22:55:30.843736,"(-6, -16, 0, -1, -1, -1, 0, 1)"
2022/11/28/22:55:30.844680,"(-1, -2, -3, -13, -1, -1, 1, 0)"
2022/11/28/22:55:30.844693,"(-1, -2, -2, -3, 0, -2, -3, 1)"
2022/11/28/22:55:30.866486,"(0, 3, -2, -7, -4, -1, -2, -2)"
2022/11/28/22:55:30.866509,"(-3, -2, -2, -3, -1, -4, -3, -3)"
2022/11/28/22:55:30.867433,"(5, 5, 5, 6, -1, 2, 2, 4)"
2022/11/28/22:55:30.867510,"(-5, -8, -3, -3, -3, -3, -2, -2)"
2022/11/28/22:55:30.889179,"(-4, -3, -2, -9, -2, -2, -1, -2)"
2022/11/28/22:55:30.889425,"(3, 3, -2, 3, 1, 1, 3, 3)"
2022/11/28/22:55:30.890166,"(-6, -5, -4, -8, -12, -2, -3, -5)"
2022/11/28/22:55:30.890328,"(9, 5, 1, 0, 6, 2, 2, 6)"
2022/11/28/22:55:30.903323,"(-3, -6, 6, 19, 5, -3, -2, -1)"
2022/11/28/22:55:30.903338,"(-1, 2, 1, 5, 2, 0, -1, -3)"
2022/11/28/22:55:30.904167,"(-1, 0, 1, 6, -5, -1, -2, -1)"
2022/11/28/22:55:30.904180,"(-4, -9, -5, -5, -6, -3, -2, -3)"
2022/11/28/22:55:30.926524,"(-3, 0, -7, -5, -5, -3, -1, -2)"
2022/11/28/22:55:30.926532,"(5, 11, 6, 4, 3, 0, 1, -1)"
2022/11/28/22:55:30.927205,"(-5, -14, -6, -14, 3, -1, 2, -1)"
2022/11/28/22:55:30.927259,"(-1, 0, -2, -6, -3, 0, -2, -3)"
2022/11/28/22:55:30.949162,"(4, 2, 3, 8, -12, 4, 2, 5)"
2022/11/28/22:55:30.949577,"(-2, 1, -5, -16, 10, -4, -3, -4)"
2022/11/28/22:55:30.950251,"(-2, -1, -5, -16, -3, -3, -3, -1)"
2022/11/28/22:55:30.950273,"(3, 1, 2, 16, 4, 3, -1, -1)"
2022/11/28/22:55:30.962988,"(-1, -1, 12, 7, -1, -2, -3, -1)"
2022/11/28/22:55:30.963069,"(-11, -2, -3, 13, -13, -8, -5, -4)"
2022/11/28/22:55:30.963930,"(-10, -1, 3, 15, 7, -4, -1, -2)"
2022/11/28/22:55:30.963943,"(7, 0, -6, -30, 4, 6, 6, 6)"
2022/11/28/22:55:30.986765,"(6, 1, -1, 8, -5, -2, -4, -9)"
2022/11/28/22:55:30.986989,"(5, -4, 0, -5, -2, 2, -1, 2)"
2022/11/28/22:55:30.987327,"(-8, -7, -9, -6, -1, -8, -6, -10)"
2022/11/28/22:55:30.987349,"(-14, 1, 6, 7, 1, 1, 3, 4)"
2022/11/28/22:55:31.009635,"(36, 12, -3, -14, 3, 8, 6, 8)"
2022/11/28/22:55:31.009662,"(-4, -5, -3, -27, -6, -8, -12, -10)"
2022/11/28/22:55:31.010025,"(2, 0, 7, 22, 0, 1, -1, 3)"
2022/11/28/22:55:31.010053,"(-6, 3, 3, 32, -1, -3, -4, -5)"
2022/11/28/22:55:31.023560,"(3, -11, 0, 2, 8, 2, 13, 14)"
2022/11/28/22:55:31.023582,"(-5, -4, -7, 8, -18, -5, -7, -6)"
2022/11/28/22:55:31.024140,"(9, 3, -7, -35, 11, 2, -1, 3)"
2022/11/28/22:55:31.024148,"(-4, -10, -3, -13, -6, -5, -3, -3)"
2022/11/28/22:55:31.046456,"(-6, 8, 1, 19, 4, -2, -1, 3)"
2022/11/28/22:55:31.046471,"(0, 2, 3, 3, 3, 4, 1, -4)"
2022/11/28/22:55:31.047276,"(0, -5, -5, -17, -3, 2, 2, -1)"
2022/11/28/22:55:31.047386,"(-4, -4, 4, 20, -2, -2, -3, -6)"
2022/11/28/22:55:31.069058,"(11, 0, -7, -15, -5, -4, -4, 6)"
2022/11/28/22:55:31.069074,"(1, 0, -7, -6, 5, 3, 2, 3)"
2022/11/28/22:55:31.069792,"(-4, -1, 1, 2, -4, -3, -4, -4)"
2022/11/28/22:55:31.069821,"(11, 6, 2, -14, 0, -3, 2, -3)"
2022/11/28/22:55:31.083457,"(-8, -4, 0, -2, -4, -4, -9, -18)"
2022/11/28/22:55:31.083651,"(4, -1, -5, -15, -1, 1, 2, 3)"
2022/11/28/22:55:31.084415,"(6, 4, 6, 21, 2, 6, 1, 0)"
2022/11/28/22:55:31.084456,"(-7, -2, 0, 5, 3, -4, 0, 3)"
2022/11/28/22:55:31.108885,"(-18, -8, -3, -4, -7, -5, -5, -6)"
2022/11/28/22:55:31.108889,"(-8, 1, -1, 7, -6, -2, 0, -2)"
2022/11/28/22:55:31.108920,"(2, 5, 0, -11, 8, 3, 2, 2)"
2022/11/28/22:55:31.108945,"(7, 5, 3, 0, 2, 5, 1, 2)"
2022/11/28/22:55:31.128904,"(5, -14, -13, -13, -3, -4, -1, 5)"
2022/11/28/22:55:31.128933,"(-10, -5, 3, 11, 2, -3, 1, -3)"
2022/11/28/22:55:31.130153,"(-3, -1, -1, -2, -7, 0, 1, -1)"
2022/11/28/22:55:31.130169,"(-4, 1, -2, -19, -5, -4, -6, -4)"
2022/11/28/22:55:31.152005,"(-3, 8, 4, 13, 12, 8, 5, 3)"
2022/11/28/22:55:31.152039,"(7, -2, 1, 2, 1, 5, 12, 17)"
2022/11/28/22:55:31.152641,"(11, 3, 1, 18, 0, -4, -5, -11)"
2022/11/28/22:55:31.152672,"(7, -4, -2, 2, -2, -4, -4, -3)"
2022/11/28/22:55:31.166540,"(-4, 1, -2, -20, -4, -4, -4, -4)"
2022/11/28/22:55:31.166565,"(9, 6, 3, -10, 2, 6, 9, 12)"
2022/11/28/22:55:31.167296,"(-7, -6, -7, 2, -2, -4, 2, 8)"
2022/11/28/22:55:31.167392,"(3, 5, 1, 9, 1, 4, 2, 4)"
2022/11/28/22:55:31.189641,"(-13, -1, 2, 11, -1, -2, -5, -6)"
2022/11/28/22:55:31.189659,"(-1, -3, -2, 2, 5, -1, 0, -2)"
2022/11/28/22:55:31.190076,"(-3, 0, 2, -9, -6, -8, -6, -5)"
2022/11/28/22:55:31.190120,"(9, -2, -9, 5, -4, -3, 2, 3)"
2022/11/28/22:55:31.202603,"(-16, 1, -3, -13, -3, -3, 1, 0)"
2022/11/28/22:55:31.202627,"(2, -10, -1, 0, 2, 4, -2, -2)"
2022/11/28/22:55:31.210789,"(-1, -1, 9, -1, -5, 1, -6, -4)"
2022/11/28/22:55:31.210818,"(5, 3, 1, -5, 2, 2, 1, 5)"
2022/11/28/22:55:31.226345,"(-1, 0, -6, 0, -5, -6, -3, -2)"
2022/11/28/22:55:31.226361,"(-3, -4, -6, 3, -3, -6, -3, -7)"
2022/11/28/22:55:31.227262,"(2, 3, 2, 1, 2, 0, 0, 3)"
2022/11/28/22:55:31.227286,"(-6, -9, -2, -8, -1, -1, -2, -5)"
2022/11/28/22:55:31.251529,"(6, 4, 1, 5, 4, 0, -2, 1)"
2022/11/28/22:55:31.251555,"(-7, 0, 0, -6, -2, -1, -6, -7)"
2022/11/28/22:55:31.251564,"(-1, 2, 4, 4, 2, 4, 7, 8)"
2022/11/28/22:55:31.251589,"(-19, -6, -3, 1, -2, -4, -7, -6)"
2022/11/28/22:55:31.262594,"(22, -11, -4, 15, 0, 1, 3, -1)"
2022/11/28/22:55:31.262613,"(-1, -1, -1, -32, 0, -2, -5, -6)"
2022/11/28/22:55:31.271264,"(0, 6, 3, 17, 3, 4, 2, 4)"
2022/11/28/22:55:31.271885,"(-3, -6, 3, -13, -1, -2, -4, -5)"
2022/11/28/22:55:31.286569,"(-22, -10, -5, 5, -6, -7, -4, -4)"
