time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.orientation.x,.orientation.y,.orientation.z,.orientation.w,.orientation_covariance,.angular_velocity.x,.angular_velocity.y,.angular_velocity.z,.angular_velocity_covariance,.linear_acceleration.x,.linear_acceleration.y,.linear_acceleration.z,.linear_acceleration_covariance
2022/11/28/23:10:20.821054,12338,1669698620,820654153,RU_myo,0.7433596545339879,0.4498366576825265,-0.4871297645813086,-0.08813624609139326,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-4.875,-3.375,3.25,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.66015625,0.708984375,0.1650390625,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/23:10:20.842434,12339,1669698620,841847896,RU_myo,0.7438556936074732,0.4483764605924754,-0.4878062446304197,-0.08764886978094129,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-3.1875,-2.8125,4.5625,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.66552734375,0.69140625,0.16015625,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/23:10:20.860352,12340,1669698620,859956264,RU_myo,0.7439451840796991,0.44762441381905926,-0.4885783246007049,-0.08642434823667684,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",2.0,-1.375,5.875,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.6748046875,0.708984375,0.1513671875,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/23:10:20.881045,12341,1669698620,880574703,RU_myo,0.7437869188881752,0.4475783256365492,-0.48902189349516323,-0.08551169156099897,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",4.4375,-1.125,4.5,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.66748046875,0.75439453125,0.15087890625,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/23:10:20.901953,12342,1669698620,901415348,RU_myo,0.7439022818566778,0.44751325324689545,-0.48889541168952977,-0.08557195595364804,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.375,0.1875,0.4375,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.6416015625,0.76953125,0.1748046875,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/23:10:20.918493,12343,1669698620,918066501,RU_myo,0.7447617068389469,0.4469058529318775,-0.48786103284409954,-0.08715945888919982,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-7.0,-0.5,-5.6875,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.66650390625,0.8095703125,0.185546875,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/23:10:20.941308,12344,1669698620,940872669,RU_myo,0.7468823727074162,0.44500444385141547,-0.4857756643277213,-0.09033144656427032,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-20.9375,3.4375,-10.0625,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.6904296875,0.8564453125,0.19873046875,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/23:10:20.963700,12345,1669698620,963322639,RU_myo,0.7506910200984238,0.4426995665317398,-0.4810306471579542,-0.09533940754481975,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-32.0625,12.875,-23.3125,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.67333984375,0.8447265625,0.234375,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/23:10:20.978342,12346,1669698620,978063583,RU_myo,0.7542836543591015,0.4422062692856199,-0.47449434609060165,-0.10180815143801435,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-31.8125,20.1875,-38.25,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.65771484375,0.8671875,0.197265625,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/23:10:21.001156,12347,1669698621,699043,RU_myo,0.7576293070371927,0.44238276141187244,-0.4673461374352521,-0.10900877647373126,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-31.25,21.625,-47.1875,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.6708984375,0.85546875,0.1962890625,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/23:10:21.022176,12348,1669698621,21665573,RU_myo,0.7618137522457757,0.4413648940380742,-0.4596762573642286,-0.11633819499883412,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-38.875,25.25,-48.75,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.69091796875,0.833984375,0.21240234375,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/23:10:21.038286,12349,1669698621,38024425,RU_myo,0.7676545943077465,0.43756983275759204,-0.4513030190277076,-0.12475836771607171,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-57.75,27.75,-47.0625,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.67236328125,0.8359375,0.25048828125,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/23:10:21.062419,12350,1669698621,61980009,RU_myo,0.77563313886151,0.43102936942398357,-0.4409780790269444,-0.13470430732352473,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-78.5625,34.625,-49.0625,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.638671875,0.84033203125,0.31201171875,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/23:10:21.081814,12351,1669698621,81478595,RU_myo,0.7846860444621823,0.42243404742709734,-0.42945325208742335,-0.14624360318383547,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-97.25,38.0625,-51.25,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.58984375,0.8369140625,0.3173828125,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/23:10:21.098582,12352,1669698621,98194360,RU_myo,0.794383938704869,0.4116269905974365,-0.4174864495383253,-0.15881575171033954,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-112.8125,38.1875,-50.8125,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.5556640625,0.8173828125,0.3427734375,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/23:10:21.121390,12353,1669698621,120933771,RU_myo,0.8043964833275784,0.39917694824814953,-0.4050974626181909,-0.17175595296181848,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-122.875,38.5,-49.4375,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.537109375,0.78271484375,0.3369140625,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
