time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.orientation.x,.orientation.y,.orientation.z,.orientation.w,.orientation_covariance,.angular_velocity.x,.angular_velocity.y,.angular_velocity.z,.angular_velocity_covariance,.linear_acceleration.x,.linear_acceleration.y,.linear_acceleration.z,.linear_acceleration_covariance
2022/11/28/22:58:31.661464,2415,1669697911,661070823,RL_myo,0.7333372206728193,0.5885008307721451,-0.2553710304864815,-0.22509760048617206,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.4375,-5.125,-11.3125,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.02294921875,0.9736328125,0.1904296875,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/22:58:31.681376,2416,1669697911,680982828,RL_myo,0.732739133747363,0.5891820789723694,-0.2542156178307178,-0.22656623610747284,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.5,-1.25,-5.875,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.02587890625,1.0654296875,0.18310546875,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/22:58:31.700979,2417,1669697911,700719356,RL_myo,0.7321198711442002,0.5900294117841587,-0.25305285416955847,-0.2276621191636404,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.9375,0.0625,-1.75,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.02001953125,1.03271484375,0.16015625,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/22:58:31.722488,2418,1669697911,722224235,RL_myo,0.7322702913185106,0.5896860285428133,-0.2520860467738142,-0.22913584009416427,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-5.375,-2.5625,-1.5,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.00048828125,1.01513671875,0.18115234375,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/22:58:31.741597,2419,1669697911,741033077,RL_myo,0.7323570394117054,0.5889251665375069,-0.25195181754242185,-0.23095583274722004,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-4.875,-7.0,-4.6875,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.06494140625,1.0078125,0.2080078125,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/22:58:31.759491,2420,1669697911,759153127,RL_myo,0.7322040391582585,0.5884000448054029,-0.25226736360795954,-0.23243022516794337,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-1.6875,-7.625,-4.0625,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.08740234375,0.97802734375,0.2080078125,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/22:58:31.782863,2421,1669697911,782539844,RL_myo,0.7319696292905575,0.588102683306748,-0.25245383478533573,-0.2337151192923236,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-1.5,-6.5,-1.125,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.044921875,0.9912109375,0.18896484375,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/22:58:31.801167,2422,1669697911,800822973,RL_myo,0.7311063896552481,0.5883398305131856,-0.2528170534272865,-0.2354213846134824,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.375,-8.9375,-1.625,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.01611328125,1.0625,0.1611328125,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/22:58:31.819489,2423,1669697911,819186449,RL_myo,0.7300337068905657,0.5884336567286969,-0.25256077912491937,-0.23876698113501318,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-3.75,-12.9375,-9.75,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.00537109375,1.1474609375,0.1748046875,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/22:58:31.842099,2424,1669697911,841719388,RL_myo,0.7288464446043399,0.5887047950932802,-0.2505581320744339,-0.2437829913532982,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-5.375,-11.75,-19.75,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.05615234375,1.14697265625,0.205078125,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/22:58:31.861756,2425,1669697911,861173391,RL_myo,0.7282193948261574,0.5887523495510111,-0.2458526294828398,-0.25024721471689254,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-13.125,-6.0625,-27.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.16796875,1.1416015625,0.22119140625,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/22:58:31.880017,2426,1669697911,879629850,RL_myo,0.727981780395623,0.5887576300575317,-0.2368214394177092,-0.2594659636506912,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-21.5625,1.5625,-46.4375,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.28271484375,1.15234375,0.28369140625,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/22:58:31.902344,2427,1669697911,902074337,RL_myo,0.727860986013345,0.5879651889531701,-0.22766637130648024,-0.26959848848812956,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-23.8125,0.1875,-60.375,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.154296875,1.0546875,0.314453125,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/22:58:31.921370,2428,1669697911,920892238,RL_myo,0.7252479267210051,0.5896225359472235,-0.21674426761372573,-0.2817492366389631,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-10.25,2.0625,-86.6875,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.123046875,1.033203125,0.3173828125,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/22:58:31.944037,2429,1669697911,943536043,RL_myo,0.7188937859174048,0.5952938609316054,-0.2051453569764304,-0.2945035249661639,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",12.4375,6.125,-107.75,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.15771484375,1.07177734375,0.35595703125,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/22:58:31.962179,2430,1669697911,961794614,RL_myo,0.7099855527098813,0.6034755123489165,-0.19232844537386828,-0.30781096477956765,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",28.25,10.75,-123.3125,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.12353515625,1.1533203125,0.3056640625,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/22:58:31.981505,2431,1669697911,981054544,RL_myo,0.7023019012393878,0.6100126195886009,-0.17670467617660593,-0.32160861442989175,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",11.3125,19.5625,-132.1875,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.09765625,1.1943359375,0.30029296875,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/22:58:32.003727,2432,1669697912,3332138,RL_myo,0.69770592028398,0.6131096115171533,-0.1588164469056877,-0.33478409349642463,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-16.875,27.25,-129.125,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.1123046875,1.103515625,0.27978515625,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/22:58:32.022515,2433,1669697912,22216796,RL_myo,0.6946399358626346,0.6146229816480739,-0.1398923410066917,-0.346618064824172,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-29.5625,34.6875,-122.8125,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.11767578125,0.93603515625,0.25048828125,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/22:58:32.041472,2434,1669697912,41034221,RL_myo,0.6904425005288077,0.6173210263745015,-0.12164532386438417,-0.35694021774155477,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-17.875,39.0,-118.125,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.11181640625,0.81494140625,0.24462890625,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/22:58:32.063913,2435,1669697912,63463926,RL_myo,0.6838003004489651,0.6225799397107422,-0.10596066424880866,-0.3654910469596004,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",7.0,38.8125,-108.5625,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.11376953125,0.763671875,0.2255859375,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/22:58:32.082643,2436,1669697912,82322597,RL_myo,0.6773732752529733,0.6279344256444935,-0.09301828000410266,-0.3717679419324077,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",14.5625,37.875,-96.5625,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.140625,0.7568359375,0.18359375,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/22:58:32.101389,2437,1669697912,100975513,RL_myo,0.6724796410246447,0.6322578146101193,-0.08135917239842544,-0.3760344044611396,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",6.4375,37.75,-78.6875,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.185546875,0.7490234375,0.14111328125,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/22:58:32.124253,2438,1669697912,123632192,RL_myo,0.6693826479561797,0.6354465895752519,-0.0718394617164606,-0.3781184922119571,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.3125,34.75,-56.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.21484375,0.70068359375,0.115234375,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/22:58:32.142123,2439,1669697912,141814947,RL_myo,0.6672588728613551,0.6378389335346836,-0.06451633997570914,-0.37916320144664634,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.4375,29.625,-41.375,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.22119140625,0.6796875,0.1328125,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/22:58:32.161475,2440,1669697912,161077737,RL_myo,0.6650656002006279,0.6403453755235671,-0.05884023849058419,-0.3797148585580127,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",6.0,25.5,-33.1875,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.2333984375,0.68115234375,0.14501953125,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/22:58:32.183929,2441,1669697912,183445930,RL_myo,0.6628051288897185,0.6434562730228762,-0.05584922119293605,-0.3788591431088022,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",13.4375,21.0,-17.0625,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.26708984375,0.69580078125,0.1220703125,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/22:58:32.202006,2442,1669697912,201704502,RL_myo,0.6609739083833702,0.6464470092980215,-0.05456742765673035,-0.3771500396990345,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",14.5625,16.75,-4.625,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.32958984375,0.75732421875,0.11376953125,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/22:58:32.221827,2443,1669697912,221272468,RL_myo,0.6610349396176667,0.6476067136974556,-0.05310252977538043,-0.37525787707935504,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.9375,13.9375,2.0625,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.39501953125,0.8251953125,0.103515625,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/22:58:32.243891,2444,1669697912,243439674,RL_myo,0.6630817555119394,0.646663402029547,-0.05120817312909768,-0.373532800417256,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-15.3125,11.0,8.125,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.4453125,0.8251953125,0.13623046875,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/22:58:32.262290,2445,1669697912,261980056,RL_myo,0.6649300600327617,0.6451542807551212,-0.04974462997307699,-0.37305420662017985,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-15.1875,3.4375,8.5,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.48388671875,0.78369140625,0.14794921875,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/22:58:32.281380,2446,1669697912,280963182,RL_myo,0.664755987798554,0.6451020140522374,-0.05041671526229048,-0.3733644639944684,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",2.875,-4.6875,8.125,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.48974609375,0.7998046875,0.16162109375,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/22:58:32.303831,2447,1669697912,303384065,RL_myo,0.6635264154237401,0.6458258671326091,-0.05236920839238056,-0.37403089630362246,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",11.8125,-9.25,6.125,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.470703125,0.87109375,0.16796875,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/22:58:32.322391,2448,1669697912,322056770,RL_myo,0.6632865720134906,0.6455859089156797,-0.05438376144879177,-0.3745826532112627,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",3.375,-10.5625,4.375,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.42626953125,0.94970703125,0.1533203125,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/22:58:32.343273,2449,1669697912,342913389,RL_myo,0.6639682148062263,0.6444971851571009,-0.055971580527423195,-0.3750156933047853,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-3.75,-9.75,5.25,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.4111328125,0.93310546875,0.1669921875,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/22:58:32.359812,2450,1669697912,359421730,RL_myo,0.6641410175047652,0.6439988857359413,-0.05682522629325764,-0.3754371288182898,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.4375,-5.625,2.875,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.4228515625,0.89794921875,0.173828125,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/22:58:32.382851,2451,1669697912,382532596,RL_myo,0.6635383724583501,0.644250530889328,-0.05694796260727078,-0.3760518731226102,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",5.1875,-2.125,-1.625,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.44287109375,0.9052734375,0.19091796875,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/22:58:32.402687,2452,1669697912,402366876,RL_myo,0.6628646080090747,0.6444313564788039,-0.056703611495435575,-0.3769660975197095,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",4.625,-1.5,-4.3125,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.431640625,0.8935546875,0.19873046875,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/22:58:32.423705,2453,1669697912,423377752,RL_myo,0.6626690733306805,0.6446634201454037,-0.05639736794303664,-0.376959030753457,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.8125,1.875,-0.5,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.42041015625,0.8779296875,0.17626953125,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/22:58:32.441933,2454,1669697912,441622495,RL_myo,0.6628365904634366,0.6446482567656369,-0.05505327850810495,-0.37688912947621733,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-1.8125,5.4375,-0.6875,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.4560546875,0.85693359375,0.181640625,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/22:58:32.463583,2455,1669697912,463118791,RL_myo,0.6628674912077315,0.6446172720667451,-0.05407924467864181,-0.3770287746952262,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.3125,3.625,-0.125,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.44189453125,0.8232421875,0.19140625,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
