time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.orientation.x,.orientation.y,.orientation.z,.orientation.w,.orientation_covariance,.angular_velocity.x,.angular_velocity.y,.angular_velocity.z,.angular_velocity_covariance,.linear_acceleration.x,.linear_acceleration.y,.linear_acceleration.z,.linear_acceleration_covariance
2022/11/28/22:55:17.636087,15,1669697717,635579109,RU_myo,0.4582355946551138,-0.26335729767405647,-0.6617195414558796,-0.5317803324760265,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-60.375,-6.8125,-63.0625,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.908203125,0.29345703125,0.14990234375,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/22:55:17.652844,16,1669697717,652419805,RU_myo,0.451948204703741,-0.2601830110266101,-0.6584223136183602,-0.5427040427043437,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-47.1875,0.0,-58.75,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.85791015625,0.40576171875,0.1669921875,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/22:55:17.674932,17,1669697717,674615859,RU_myo,0.44560615212503835,-0.25615792637567264,-0.6553175257316172,-0.5535135178224864,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-44.75,4.375,-58.3125,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.81640625,0.46875,0.14892578125,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/22:55:17.696135,18,1669697717,695558309,RU_myo,0.4399300769065981,-0.25341144274641997,-0.6510452456108049,-0.5642554884852247,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-50.125,5.4375,-51.125,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.77978515625,0.43505859375,0.162109375,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/22:55:17.712593,19,1669697717,712148666,RU_myo,0.43522710814809534,-0.2522498440577869,-0.6471340664274653,-0.5728567714314995,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-43.9375,0.9375,-42.8125,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.7978515625,0.3701171875,0.15771484375,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/22:55:17.735245,20,1669697717,734818220,RU_myo,0.43192312760275875,-0.2510854524456337,-0.6454128973292601,-0.5777894939967948,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-22.5,-1.9375,-35.0625,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.82177734375,0.3388671875,0.119140625,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/22:55:17.755911,21,1669697717,755499362,RU_myo,0.4304085908179226,-0.24810137856988873,-0.6454297855784928,-0.5801849212018111,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-1.125,3.9375,-28.4375,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.8388671875,0.42822265625,0.10595703125,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/22:55:17.772786,22,1669697717,772289991,RU_myo,0.4300978283820503,-0.2429713998565265,-0.6468251433507832,-0.5810318328646401,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",16.3125,10.375,-24.875,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.76416015625,0.47998046875,0.10302734375,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/22:55:17.795413,23,1669697717,794528007,RU_myo,0.4309351843508111,-0.23966611938048932,-0.6479590500286873,-0.5805205315882899,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",16.8125,7.6875,-12.375,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.7138671875,0.421875,0.08349609375,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/22:55:17.816121,24,1669697717,815536975,RU_myo,0.43217530212005306,-0.23772388105600997,-0.6490258667906572,-0.5792040131505866,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",17.1875,3.3125,-4.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.72021484375,0.43017578125,0.0947265625,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/22:55:17.832986,25,1669697717,832431793,RU_myo,0.43431620781986263,-0.23522409569108357,-0.6506198391455503,-0.5768300281205062,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",26.4375,4.5625,-1.75,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.79345703125,0.4580078125,0.115234375,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/22:55:17.855147,26,1669697717,854763507,RU_myo,0.43851173144121375,-0.23253022919847244,-0.6513287679806031,-0.5739407546935524,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",28.5,14.125,7.25,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.779296875,0.462890625,0.12353515625,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/22:55:17.875733,27,1669697717,875324964,RU_myo,0.4424911270623641,-0.2301564193313345,-0.652201404660472,-0.5708440705399023,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",25.875,15.75,12.3125,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.744140625,0.50634765625,0.0458984375,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/22:55:17.892885,28,1669697717,892286062,RU_myo,0.44475121566213016,-0.23125598410097586,-0.6529365315155027,-0.5677947796493478,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",9.75,5.375,22.4375,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.744140625,0.54150390625,-0.0703125,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/22:55:17.915135,29,1669697717,914778709,RU_myo,0.4467663592781018,-0.23583404538942424,-0.6513511729803145,-0.566148189708152,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-12.75,1.625,33.25,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.78125,0.5390625,-0.0849609375,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/22:55:17.936541,30,1669697717,935811996,RU_myo,0.44633715926756884,-0.23803020937283173,-0.6499445383618679,-0.5671832655645449,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-18.875,1.8125,23.25,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.8125,0.78662109375,-0.052734375,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/22:55:17.952585,31,1669697717,952247381,RU_myo,0.4439441550940111,-0.23857268384142002,-0.6488884048610841,-0.5700355249626152,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-20.8125,-2.375,10.125,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.77685546875,0.84912109375,0.013671875,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/22:55:17.974929,32,1669697717,974565029,RU_myo,0.4430896205231579,-0.24205143732711354,-0.6465690688460516,-0.5718663559644613,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-23.1875,-8.8125,12.1875,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.85400390625,0.58740234375,0.08984375,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/22:55:17.995879,33,1669697717,995456218,RU_myo,0.44395981249443667,-0.24486757873627713,-0.6454323641914583,-0.5712763053269078,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-6.0625,-6.0,13.375,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.880859375,0.4873046875,0.0830078125,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/22:55:18.012791,34,1669697718,12332916,RU_myo,0.4451266758778822,-0.24285740344413728,-0.6476400874455241,-0.5687221124132875,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",23.0625,1.5625,4.3125,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.80859375,0.5703125,0.03759765625,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/22:55:18.035054,35,1669697718,34536361,RU_myo,0.4457921473274742,-0.23992455245677727,-0.6502559607922933,-0.5664563142588017,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",24.9375,2.5625,2.8125,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.7822265625,0.6376953125,0.033203125,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/22:55:18.056122,36,1669697718,55535554,RU_myo,0.4450560955905091,-0.23821365072541925,-0.6508609713901795,-0.5670620109889496,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",3.75,-0.125,-0.625,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.78369140625,0.66064453125,0.06982421875,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/22:55:18.072753,37,1669697718,72340726,RU_myo,0.44358946051305365,-0.23784646775170198,-0.6501869183882169,-0.5691347990209445,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-11.5625,0.4375,-4.625,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.7998046875,0.60009765625,0.0361328125,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/22:55:18.095316,38,1669697718,94851016,RU_myo,0.44201459102858526,-0.2382191312875681,-0.6492890388514347,-0.5712254290854086,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-15.1875,0.3125,-6.1875,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.8154296875,0.5390625,0.00537109375,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/22:55:18.116050,39,1669697718,115618228,RU_myo,0.44116483918229116,-0.23840479549613022,-0.6485025479125406,-0.5726964147824347,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-9.875,0.0625,-4.6875,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.828125,0.52294921875,0.04296875,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/22:55:18.131926,40,1669697718,131681203,RU_myo,0.4410833670217699,-0.23717309592453273,-0.6486556004853149,-0.5730971103271648,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",3.5,2.0,-4.5,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.81982421875,0.54541015625,0.08056640625,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/22:55:18.155366,41,1669697718,154876947,RU_myo,0.4412185669417133,-0.234860844597,-0.6497124975922726,-0.5727479640587962,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",10.75,4.25,-4.9375,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.7978515625,0.57421875,0.05126953125,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/22:55:18.176055,42,1669697718,175570487,RU_myo,0.4406072951669701,-0.23296828447878168,-0.649894234511414,-0.573784344350282,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.5625,4.25,-5.625,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.7900390625,0.61376953125,0.0546875,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/22:55:18.192127,43,1669697718,191838502,RU_myo,0.440051679352441,-0.2304015380798148,-0.6475656474243272,-0.5778653675601819,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-14.4375,12.8125,-8.6875,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.80419921875,0.6943359375,0.13720703125,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/22:55:18.215310,44,1669697718,214861392,RU_myo,0.4399755923440354,-0.2263655808023342,-0.642294788989961,-0.5853524630561303,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-29.625,26.1875,-16.3125,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.79345703125,0.71337890625,0.236328125,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/22:55:18.237839,45,1669697718,237456321,RU_myo,0.4404859221184879,-0.22173830609068404,-0.6344535347681421,-0.5952083570042254,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-44.5,40.8125,-23.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.77734375,0.65087890625,0.2529296875,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/22:55:18.252435,46,1669697718,251963853,RU_myo,0.4413364033444176,-0.21526669818776945,-0.6248044200023237,-0.607043544138235,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-53.875,56.0,-30.4375,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.81640625,0.703125,0.27392578125,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/22:55:18.275338,47,1669697718,274897813,RU_myo,0.442738927997345,-0.2076979007409657,-0.6138776037768536,-0.6196758114084704,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-59.0625,69.0,-35.9375,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.8623046875,0.7080078125,0.27490234375,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/22:55:18.297767,48,1669697718,297325611,RU_myo,0.4444530522802116,-0.20013204592513237,-0.6012506204356447,-0.6331716512434654,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-71.125,79.5625,-37.1875,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.86865234375,0.6904296875,0.2373046875,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/22:55:18.311932,49,1669697718,311493158,RU_myo,0.44609226298752747,-0.19262104008600858,-0.5872622457882049,-0.6473189959290897,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-80.4375,86.1875,-36.5,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.82275390625,0.6904296875,0.22412109375,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/22:55:18.335234,50,1669697718,334729433,RU_myo,0.4478640166285024,-0.18474848437373625,-0.5726165445637244,-0.6613592919305603,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-81.75,89.8125,-36.5625,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.8232421875,0.697265625,0.26953125,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/22:55:18.357609,51,1669697718,357196331,RU_myo,0.4494548621892326,-0.1765715530029128,-0.5584617041053066,-0.6744874636139611,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-76.625,89.375,-39.125,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.83837890625,0.68505859375,0.3056640625,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/22:55:18.372307,52,1669697718,371795892,RU_myo,0.45054604452282304,-0.1677188472431208,-0.5463679477876336,-0.685828488526546,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-62.0,83.625,-41.1875,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.77294921875,0.63818359375,0.30322265625,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/22:55:18.395286,53,1669697718,394743442,RU_myo,0.4512808417623712,-0.1582595648755516,-0.5368496462188014,-0.6950481777102899,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-45.0625,77.875,-41.1875,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.72509765625,0.625,0.28564453125,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/22:55:18.417596,54,1669697718,417219161,RU_myo,0.4518355619007101,-0.14794669756143744,-0.5294099235346156,-0.7026247451845163,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-31.875,74.5,-40.9375,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.68212890625,0.634765625,0.27685546875,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
