time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.orientation.x,.orientation.y,.orientation.z,.orientation.w,.orientation_covariance,.angular_velocity.x,.angular_velocity.y,.angular_velocity.z,.angular_velocity_covariance,.linear_acceleration.x,.linear_acceleration.y,.linear_acceleration.z,.linear_acceleration_covariance
2022/11/28/23:03:57.831483,5330,1669698237,830676555,RU_myo,0.6046201590916049,0.08545005276885191,-0.6001035134452514,-0.516728676243643,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",62.1875,70.0625,36.25,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.52734375,0.55712890625,-0.298828125,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/23:03:57.849228,5331,1669698237,848795890,RU_myo,0.6075289437328087,0.09228287752903423,-0.6028903863966932,-0.5088375330420359,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",25.8125,47.75,26.0625,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.49462890625,0.83056640625,-0.32666015625,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/23:03:57.871554,5332,1669698237,869957923,RU_myo,0.6085191930057456,0.09582498826670216,-0.603026040812113,-0.5068348423991687,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-7.125,31.125,15.9375,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.44921875,0.91796875,-0.19580078125,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/23:03:57.891111,5333,1669698237,890673875,RU_myo,0.6102720354589407,0.09307579298678713,-0.5991639736074028,-0.5098112123400872,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-46.6875,20.125,9.25,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.51708984375,0.75146484375,-0.01416015625,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/23:03:57.908510,5334,1669698237,907160758,RU_myo,0.6110855221330731,0.08624289280603599,-0.5966811890104797,-0.5129407439079451,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-52.375,0.6875,7.375,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.64306640625,0.58642578125,0.02978515625,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/23:03:57.930402,5335,1669698237,930016040,RU_myo,0.6111434326826797,0.08227517699553102,-0.5983871181485061,-0.5115343163201377,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-11.625,-7.25,12.375,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.72705078125,0.64306640625,0.09326171875,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/23:03:57.951896,5336,1669698237,951022863,RU_myo,0.6123524337247173,0.0822125713373063,-0.6013663440137186,-0.5065808033404917,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",25.0625,-2.1875,16.9375,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.76611328125,0.71435546875,0.2646484375,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/23:03:57.967609,5337,1669698237,967347383,RU_myo,0.6136921741179655,0.0858741809034289,-0.6030723393793752,-0.5023059764287277,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",34.0,8.375,8.6875,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.7177734375,0.81884765625,0.34375,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/23:03:57.990224,5338,1669698237,989844083,RU_myo,0.6145140095419404,0.09137142156180818,-0.6035885022209225,-0.4997046281406303,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",31.0625,13.6875,1.0625,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.6474609375,0.89013671875,0.35009765625,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2022/11/28/23:03:58.011527,5339,1669698238,10752201,RU_myo,0.6149881930888793,0.09533659761858172,-0.6032084470322939,-0.4988386762718748,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",18.125,11.5625,-7.125,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.6298828125,0.7578125,0.31494140625,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
