time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.name,.position,.velocity,.effort
2022/11/28/21:42:35.866538,145,1669693355,865391969,,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7', 'panda_finger_joint1', 'panda_finger_joint2']","(7.200144543312489e-05, -0.7855036799999999, 3.894199933856725e-05, -1.5708, -4.470435455441475e-05, 1.047148, 2.46208312921226e-05, 0.04, 0.04)",(),()
2022/11/28/21:42:35.966911,146,1669693355,965490579,,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7', 'panda_finger_joint1', 'panda_finger_joint2']","(7.200144543312489e-05, -0.7855036799999999, 3.894199933856725e-05, -1.5708, -4.470435455441475e-05, 1.047148, 2.46208312921226e-05, 0.04, 0.04)",(),()
2022/11/28/21:42:36.066569,147,1669693356,65485477,,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7', 'panda_finger_joint1', 'panda_finger_joint2']","(7.200164384462707e-05, -0.7858562399999999, 3.894173099320439e-05, -1.5711001999999998, -4.470430327726351e-05, 1.0471537796942105, 2.4620981904027055e-05, 0.04, 0.04)",(),()
2022/11/28/21:42:36.166696,148,1669693356,165487289,,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7', 'panda_finger_joint1', 'panda_finger_joint2']","(7.256712387038395e-05, -0.7943176799999999, 3.81769369110085e-05, -1.5960168000000001, -4.455816152395237e-05, 1.063359, 2.5050231330983322e-05, 0.04, 0.04)",(),()
2022/11/28/21:42:36.267168,149,1669693356,265549898,,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7', 'panda_finger_joint1', 'panda_finger_joint2']","(7.336540414722098e-05, -0.80630472, 3.708260105148579e-05, -1.6320408, -4.437584822880144e-05, 1.087487, 2.56697478946854e-05, 0.04, 0.04)",(),()
2022/11/28/21:42:36.366958,150,1669693356,365538358,,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7', 'panda_finger_joint1', 'panda_finger_joint2']","(7.490172377548655e-05, -0.82922112, 3.4887478853286436e-05, -1.7055898, -4.4150861879391894e-05, 1.138005, 2.6936894641114867e-05, 0.04, 0.04)",(),()
2022/11/28/21:42:36.466914,151,1669693356,465466737,,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7', 'panda_finger_joint1', 'panda_finger_joint2']","(7.68030372990738e-05, -0.85777848, 3.189910395866898e-05, -1.8076578, -4.416815163039383e-05, 1.21152, 2.870162535064232e-05, 0.04, 0.04)",(),()
2022/11/28/21:42:36.567071,152,1669693356,565523386,,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7', 'panda_finger_joint1', 'panda_finger_joint2']","(7.854950737759138e-05, -0.88351536, 2.860706020784329e-05, -1.9187318, -4.464745910114714e-05, 1.297099, 3.067475539104714e-05, 0.04, 0.04)",(),()
2022/11/28/21:42:36.666967,153,1669693356,665564775,,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7', 'panda_finger_joint1', 'panda_finger_joint2']","(7.975369840846026e-05, -0.8993805599999999, 2.562257391840075e-05, -2.0153962, -4.549022797595139e-05, 1.3777769999999998, 3.247082532038953e-05, 0.04, 0.04)",(),()
2022/11/28/21:42:36.767096,154,1669693356,765540838,,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7', 'panda_finger_joint1', 'panda_finger_joint2']","(8.058658778804062e-05, -0.90819456, 2.2459078775781755e-05, -2.1117604, -4.679369003527713e-05, 1.4652409999999998, 3.437544013960315e-05, 0.04, 0.04)",(),()
2022/11/28/21:42:36.866325,155,1669693356,865448474,,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7', 'panda_finger_joint1', 'panda_finger_joint2']","(8.090977452617695e-05, -0.90854712, 1.9963296396135447e-05, -2.1823074, -4.810271765591653e-05, 1.5353629999999998, 3.588434178623871e-05, 0.04, 0.04)",(),()
2022/11/28/21:42:36.967033,156,1669693356,965595483,,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7', 'panda_finger_joint1', 'panda_finger_joint2']","(8.095399069519166e-05, -0.90537408, 1.8314080978353534e-05, -2.2261366000000002, -4.910343906347834e-05, 1.582488, 3.689121540295026e-05, 0.04, 0.04)",(),()
2022/11/28/21:42:37.066762,157,1669693357,65515756,,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7', 'panda_finger_joint1', 'panda_finger_joint2']","(8.080259874589771e-05, -0.89656008, 1.6058516967980723e-05, -2.282274, -5.063995608348136e-05, 1.647332, 3.8292357348097035e-05, 0.04, 0.04)",(),()
2022/11/28/21:42:37.166853,158,1669693357,165572643,,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7', 'panda_finger_joint1', 'panda_finger_joint2']","(8.049513157806334e-05, -0.88563072, 1.4211008006298115e-05, -2.3252026, -5.204580994872738e-05, 1.701243, 3.9472693965490044e-05, 0.04, 0.04)",(),()
2022/11/28/21:42:37.266899,159,1669693357,265481710,,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7', 'panda_finger_joint1', 'panda_finger_joint2']","(7.973880105377426e-05, -0.8697655199999998, 1.2508837676749544e-05, -2.3672306, -5.399519225152567e-05, 1.759301, 4.1106703278093404e-05, 0.04, 0.04)",(),()
