time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.name,.position,.velocity,.effort
2022/11/28/21:42:07.466600,47,1669693327,465486049,,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7', 'panda_finger_joint1', 'panda_finger_joint2']","(-7.793077219819496e-05, -0.39239928, 7.09197425555826e-05, -2.2051226, 8.692869739818223e-05, 2.074096, 4.893305410117554e-05, 0.04, 0.04)",(),()
2022/11/28/21:42:07.566944,48,1669693327,565464019,,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7', 'panda_finger_joint1', 'panda_finger_joint2']","(-7.793077219819496e-05, -0.39239928, 7.09197425555826e-05, -2.2051226, 8.692869739818223e-05, 2.074096, 4.893305410117554e-05, 0.04, 0.04)",(),()
2022/11/28/21:42:07.666873,49,1669693327,665545940,,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7', 'panda_finger_joint1', 'panda_finger_joint2']","(-7.793083704657355e-05, -0.39239475257862944, 7.092000259782487e-05, -2.205121427035196, 8.692855236648707e-05, 2.0740993544565733, 4.893310568678451e-05, 0.04, 0.04)",(),()
2022/11/28/21:42:07.766950,50,1669693327,765494346,,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7', 'panda_finger_joint1', 'panda_finger_joint2']","(-7.813943068618804e-05, -0.3779443200000001, 7.175646387795567e-05, -2.2015202, 8.646203817117637e-05, 2.0846519999999997, 4.909903782205668e-05, 0.04, 0.04)",(),()
2022/11/28/21:42:07.866533,51,1669693327,865341901,,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7', 'panda_finger_joint1', 'panda_finger_joint2']","(-7.844874587321709e-05, -0.3560855999999999, 7.299204171344288e-05, -2.1955162, 8.570336601526272e-05, 2.1004859999999996, 4.938481656939201e-05, 0.04, 0.04)",(),()
2022/11/28/21:42:07.966954,52,1669693327,965507507,,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7', 'panda_finger_joint1', 'panda_finger_joint2']","(-7.904976650924412e-05, -0.31131047999999995, 7.539102510839301e-05, -2.1817070000000003, 8.387755593873554e-05, 2.1313999999999997, 5.014522794674493e-05, 0.04, 0.04)",(),()
2022/11/28/21:42:08.066582,53,1669693328,65458059,,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7', 'panda_finger_joint1', 'panda_finger_joint2']","(-7.978204222324786e-05, -0.24961247999999991, 7.842706285154183e-05, -2.159192, 8.071450819896948e-05, 2.170608, 5.160022159707925e-05, 0.04, 0.04)",(),()
2022/11/28/21:42:08.166477,54,1669693328,165470123,,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7', 'panda_finger_joint1', 'panda_finger_joint2']","(-8.044715112027744e-05, -0.17169672000000014, 8.17482851681376e-05, -2.1252694, 7.56437730119793e-05, 2.214717, 5.41093895955834e-05, 0.04, 0.04)",(),()
2022/11/28/21:42:08.266360,55,1669693328,265407800,,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7', 'panda_finger_joint1', 'panda_finger_joint2']","(-8.064467677936501e-05, -0.07826832000000006, 8.481179279966104e-05, -2.0772374, 6.80807753524379e-05, 2.259957, 5.8030736621843734e-05, 0.04, 0.04)",(),()
2022/11/28/21:42:08.366532,56,1669693328,365515470,,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7', 'panda_finger_joint1', 'panda_finger_joint2']","(-7.973143863199173e-05, 0.02820479999999992, 8.684626645230879e-05, -2.0126944, 5.780256428127446e-05, 2.3021809999999996, 6.347805298316964e-05, 0.04, 0.04)",(),()
2022/11/28/21:42:08.466371,57,1669693328,465420246,,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7', 'panda_finger_joint1', 'panda_finger_joint2']","(-7.710785360916231e-05, 0.1396137599999998, 8.703927418677202e-05, -1.9343422, 4.528603300489877e-05, 2.3353569999999997, 7.01462860326144e-05, 0.04, 0.04)",(),()
2022/11/28/21:42:08.566939,58,1669693328,565536975,,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7', 'panda_finger_joint1', 'panda_finger_joint2']","(-7.342654954889814e-05, 0.23903567999999975, 8.568105050084818e-05, -1.8550894, 3.470126583028226e-05, 2.3553379999999997, 7.560987342834601e-05, 0.04, 0.04)",(),()
2022/11/28/21:42:08.666446,59,1669693328,665360450,,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7', 'panda_finger_joint1', 'panda_finger_joint2']","(-6.938321469503384e-05, 0.3247077599999999, 8.355608418761448e-05, -1.7800394, 2.618503491635141e-05, 2.365894, 7.981978333172117e-05, 0.04, 0.04)",(),()
2022/11/28/21:42:08.766373,60,1669693328,765351057,,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7', 'panda_finger_joint1', 'panda_finger_joint2']","(-6.561269109402238e-05, 0.3952197599999998, 8.134895325783791e-05, -1.7130948, 1.982299464716728e-05, 2.3696639999999998, 8.279639334857188e-05, 0.04, 0.04)",(),()
2022/11/28/21:42:08.866301,61,1669693328,865361213,,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7', 'panda_finger_joint1', 'panda_finger_joint2']","(-6.252819728513814e-05, 0.44986656000000025, 7.947978698807116e-05, -1.6584584, 1.5373620136711273e-05, 2.369287, 8.47612454044941e-05, 0.04, 0.04)",(),()
2022/11/28/21:42:08.966759,62,1669693328,965546846,,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7', 'panda_finger_joint1', 'panda_finger_joint2']","(-6.067135583694758e-05, 0.48194952000000013, 7.83455181119134e-05, -1.624836, 1.2971152505161923e-05, 2.368156, 8.57677057164875e-05, 0.04, 0.04)",(),()
2022/11/28/21:42:09.066504,63,1669693329,65510511,,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7', 'panda_finger_joint1', 'panda_finger_joint2']","(-5.9709679242899516e-05, 0.4981672800000001, 7.775837993909873e-05, -1.6074244, 1.1798415890329766e-05, 2.367025, 8.624253899521816e-05, 0.04, 0.04)",(),()
2022/11/28/21:42:09.166166,64,1669693329,165303468,,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7', 'panda_finger_joint1', 'panda_finger_joint2']","(-5.922431701754851e-05, 0.5066287200000001, 7.746204883162498e-05, -1.5987186, 1.120653078399734e-05, 2.3666479999999996, 8.64821893498819e-05, 0.04, 0.04)",(),()
2022/11/28/21:42:09.266398,65,1669693329,265433311,,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7', 'panda_finger_joint1', 'panda_finger_joint2']","(-5.922431701754851e-05, 0.5066287200000001, 7.746204883162498e-05, -1.5987186, 1.120653078399734e-05, 2.3666479999999996, 8.64821893498819e-05, 0.04, 0.04)",(),()
2022/11/28/21:42:09.366837,66,1669693329,365549325,,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7', 'panda_finger_joint1', 'panda_finger_joint2']","(-5.922431701754851e-05, 0.5066287200000001, 7.746204883162498e-05, -1.5987186, 1.120653078399734e-05, 2.3666479999999996, 8.64821893498819e-05, 0.04, 0.04)",(),()
