time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.name,.position,.velocity,.effort
2022/11/28/21:48:30.266826,1187,1669693710,265408754,,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7', 'panda_finger_joint1', 'panda_finger_joint2']","(-5.047800022262724e-05, -0.19743359999999988, -3.8038887615011396e-05, -2.5572572, -7.504048584170728e-05, 2.6214999999999997, 0.00019110627059298324, 0.04, 0.04)",(),()
2022/11/28/21:48:30.366757,1188,1669693710,365469694,,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7', 'panda_finger_joint1', 'panda_finger_joint2']","(-5.047800022262724e-05, -0.19743359999999988, -3.8038887615011396e-05, -2.5572572, -7.504048584170728e-05, 2.6214999999999997, 0.00019110627059298324, 0.04, 0.04)",(),()
2022/11/28/21:48:30.466600,1189,1669693710,465507030,,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7', 'panda_finger_joint1', 'panda_finger_joint2']","(-5.047760570894911e-05, -0.19778615999999993, -3.803887327746692e-05, -2.557251950298261, -7.503948880004091e-05, 2.621123, 0.00019110522913489227, 0.04, 0.04)",(),()
2022/11/28/21:48:30.566652,1190,1669693710,565470933,,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7', 'panda_finger_joint1', 'panda_finger_joint2']","(-4.9942888363252776e-05, -0.21047832, -3.80194404056798e-05, -2.5503526, -7.368811493663808e-05, 2.6015189999999997, 0.00018969365398066154, 0.04, 0.04)",(),()
2022/11/28/21:48:30.666687,1191,1669693710,665496110,,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7', 'panda_finger_joint1', 'panda_finger_joint2']","(-4.8950435175678435e-05, -0.2344523999999999, -3.794319605017612e-05, -2.5353426, -7.122565614632314e-05, 2.5623110000000002, 0.0001870927255457923, 0.04, 0.04)",(),()
2022/11/28/21:48:30.766795,1192,1669693710,765469074,,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7', 'panda_finger_joint1', 'panda_finger_joint2']","(-4.7157099724919304e-05, -0.27887496, -3.7597319335673206e-05, -2.4996188, -6.689947884518006e-05, 2.4820100000000003, 0.0001824035693659906, 0.04, 0.04)",(),()
2022/11/28/21:48:30.866990,1193,1669693710,865442752,,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7', 'panda_finger_joint1', 'panda_finger_joint2']","(-4.553455825862105e-05, -0.3187142399999998, -3.698085348827374e-05, -2.4530878, -6.302297572547182e-05, 2.395677, 0.00017805490413175015, 0.04, 0.04)",(),()
2022/11/28/21:48:30.966670,1194,1669693710,965443611,,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7', 'panda_finger_joint1', 'panda_finger_joint2']","(-4.4366536386041955e-05, -0.34586136, -3.632445414854603e-05, -2.4083579999999998, -6.020463352517732e-05, 2.3240469999999998, 0.00017478574134732373, 0.04, 0.04)",(),()
2022/11/28/21:48:31.066661,1195,1669693711,65475225,,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7', 'panda_finger_joint1', 'panda_finger_joint2']","(-4.336333876367915e-05, -0.3698354399999999, -3.520167263869195e-05, -2.3477176, -5.7780926277334e-05, 2.239222, 0.00017163501525337054, 0.04, 0.04)",(),()
2022/11/28/21:48:31.166885,1196,1669693711,165461063,,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7', 'panda_finger_joint1', 'panda_finger_joint2']","(-4.2409416209609285e-05, -0.38429040000000003, -3.4354776828849175e-05, -2.2861766, -5.536032454564104e-05, 2.163445, 0.00016855455852071385, 0.04, 0.04)",(),()
2022/11/28/21:48:31.266419,1197,1669693711,265456914,,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7', 'panda_finger_joint1', 'panda_finger_joint2']","(-4.176544715142396e-05, -0.39063647999999995, -3.3707884966780955e-05, -2.2354428, -5.3681852068207694e-05, 2.106518, 0.00016630752489445985, 0.04, 0.04)",(),()
2022/11/28/21:48:31.366662,1198,1669693711,365499973,,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7', 'panda_finger_joint1', 'panda_finger_joint2']","(-4.1508220928465555e-05, -0.39204671999999996, -3.3433852945695535e-05, -2.2126276000000002, -5.299906115623373e-05, 2.082013, 0.00016536045004589636, 0.04, 0.04)",(),()
2022/11/28/21:48:31.466947,1199,1669693711,465512037,,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7', 'panda_finger_joint1', 'panda_finger_joint2']","(-4.142572537569513e-05, -0.39239928, -3.334504814413343e-05, -2.2051226, -5.27792620550782e-05, 2.074096, 0.00016505335644973975, 0.04, 0.04)",(),()
