,.orientation.x,.orientation.y,.orientation.z,.orientation.w,.angular_velocity.x,.angular_velocity.y,.angular_velocity.z,.linear_acceleration.x,.linear_acceleration.y,.linear_acceleration.z,.orientation.x,.orientation.y,.orientation.z,.orientation.w,.angular_velocity.x,.angular_velocity.y,.angular_velocity.z,.linear_acceleration.x,.linear_acceleration.y,.linear_acceleration.z,emg_0,emg_1,emg_2,emg_3,emg_4,emg_5,emg_6,emg_7,emg_0,emg_1,emg_2,emg_3,emg_4,emg_5,emg_6,emg_7,.orientation.x,.orientation.y,.orientation.z,.orientation.w,.angular_velocity.x,.angular_velocity.y,.angular_velocity.z,.linear_acceleration.x,.linear_acceleration.y,.linear_acceleration.z,.orientation.x,.orientation.y,.orientation.z,.orientation.w,.angular_velocity.x,.angular_velocity.y,.angular_velocity.z,.linear_acceleration.x,.linear_acceleration.y,.linear_acceleration.z,emg_0,emg_1,emg_2,emg_3,emg_4,emg_5,emg_6,emg_7,emg_0,emg_1,emg_2,emg_3,emg_4,emg_5,emg_6,emg_7,pos_1,pos_2,pos_3,pos_4,pos_5,pos_6,pos_7,pos_1,pos_2,pos_3,pos_4,pos_5,pos_6,pos_7,vel_1,vel_2,vel_3,vel_4,vel_5,vel_6,vel_7,vel_1,vel_2,vel_3,vel_4,vel_5,vel_6,vel_7
229,0.3695396790682923,0.1376441443429024,-0.3142436130976133,-0.563996630607807,0.2130657696942207,0.2122335644612271,-0.36742241483947935,0.10135013599224718,-0.3459741752493902,0.09179629536440481,0.4571874445293598,-0.10119871787510726,-0.46782597079889154,-0.47219669908999373,0.06882377127102547,0.20479550478842373,-0.6400176750318725,0.36342264428254833,-0.2757172448370031,0.19209152768709903,-0.3135416743645083,-0.1825472130402529,-0.603176090807421,-0.621948457213527,-0.6966016493065341,-0.9577359886042922,-0.6701550822214939,-0.5019106193878218,-0.2456686544489478,0.1673709293612502,-0.4727569824494068,-0.5560074013072434,-0.7247452400345249,-0.9622797874627543,-0.6232034784364908,-0.11602806626079054,-0.6626792622909234,-0.7969342874917994,-0.5508226532690834,-0.6491769501514169,-0.16136909458161286,0.1622952459387336,-0.13870578974017084,0.13756423028632359,-0.1283424649482403,-0.5591312719259769,-0.5549393902357338,-0.8502156354683931,-0.6144942387165491,-0.5457508290675124,-0.37242221224188127,0.20765006419085436,-0.30131864712251255,0.3840751461217595,-0.215175947342085,-0.5567402722877826,-0.8046882972837945,-0.6001979189086264,-0.39672066311050613,-0.7709011545717329,-0.7941126961360416,-0.8045737604095831,-0.9699029889845,-0.9085743063094929,-0.6713230854841185,-0.331763747753846,-0.18751367315316658,-0.6327865403199184,-0.6243832566615185,-0.6489203149583409,-0.9362832498560874,-0.8668617757870728,0.9929491955506625,-0.5625567915552824,-0.9970183659015105,0.22313913387919238,-0.9535789449497817,0.3226691280273113,-0.7924645927566114,0.9956057291906395,-0.5632206683667874,-0.9983969394760523,0.22388001972505123,-0.954726855843786,0.32382563116170227,-0.7934170536124845,-0.03524652059197311,-0.1546283809240825,0.006755086334161841,0.3460554067584304,0.0034694099963925055,-0.2678621932819408,0.006009810275903737,-0.02778225670174017,-0.15674203792532249,-3.914549212735707e-05,0.34734188412695044,-0.00041008298998079784,-0.26486801985712516,0.001142585215769376
230,0.3478915769854649,0.31565585757007075,-0.23381365433267132,-0.5288242913538564,0.2692390006145293,0.14026139835825693,-0.08603260940621166,-0.13740850773678406,-0.11822367785223087,-0.010174178732048789,0.3695396790682923,0.1376441443429024,-0.3142436130976133,-0.563996630607807,0.2130657696942207,0.2122335644612271,-0.36742241483947935,0.10135013599224718,-0.3459741752493902,0.09179629536440481,-0.3314325590442494,-0.5819957184970976,-0.7222957566524348,-0.7263285167715139,-0.6272961436853417,-0.8819659962466693,-0.5230196709448873,-0.6434007678741807,-0.3135416743645083,-0.1825472130402529,-0.603176090807421,-0.621948457213527,-0.6966016493065341,-0.9577359886042922,-0.6701550822214939,-0.5019106193878218,-0.6900767109982415,-0.7593636444347014,-0.5577753412501465,-0.6673314728244557,-0.03140851239497116,0.10547876143534139,0.029620590055472656,0.04088612777513956,-0.059023308783880846,-0.4489423946731084,-0.6626792622909234,-0.7969342874917994,-0.5508226532690834,-0.6491769501514169,-0.16136909458161286,0.1622952459387336,-0.13870578974017084,0.13756423028632359,-0.1283424649482403,-0.5591312719259769,-0.8884634329342892,-0.7763948131719719,-0.5889613229520756,-0.8169916047334169,-0.8461362100930269,-0.8245606150202045,-0.9681880374445372,-0.915923055431545,-0.8046882972837945,-0.6001979189086264,-0.39672066311050613,-0.7709011545717329,-0.7941126961360416,-0.8045737604095831,-0.9699029889845,-0.9085743063094929,0.9347793487123263,-0.5558507775946459,-0.9395849726303575,0.2677306986346464,-0.8989045006541754,0.24609840988692921,-0.7469799731980923,0.9929491955506625,-0.5625567915552824,-0.9970183659015105,0.22313913387919238,-0.9535789449497817,0.3226691280273113,-0.7924645927566114,-0.19122648369053474,-0.13539136998110055,0.2830184987720469,0.42477086890974336,0.1843683038051276,-0.4631087358199507,0.23357615852305316,-0.03524652059197311,-0.1546283809240825,0.006755086334161841,0.3460554067584304,0.0034694099963925055,-0.2678621932819408,0.006009810275903737
231,0.3759642330185389,0.3701567090366522,-0.22291128503831348,-0.48234520227230426,0.12996845228719334,0.012800675537655841,-0.009450920839320386,-0.16044458518947022,0.27298099907033957,-0.07664861190359601,0.3478915769854649,0.31565585757007075,-0.23381365433267132,-0.5288242913538564,0.2692390006145293,0.14026139835825693,-0.08603260940621166,-0.13740850773678406,-0.11822367785223087,-0.010174178732048789,-0.3101144114704846,-0.7205491409717686,-0.7534940104894643,-0.7570606563024689,-0.5743141207379576,-0.8424124678280777,-0.29488832307029933,-0.5717518112766088,-0.3314325590442494,-0.5819957184970976,-0.7222957566524348,-0.7263285167715139,-0.6272961436853417,-0.8819659962466693,-0.5230196709448873,-0.6434007678741807,-0.6626626144377681,-0.7492440495518808,-0.5661062244990323,-0.6558306874621314,-0.04907103314471077,0.10510597425721158,0.1500001018126398,0.05675274084069937,0.11532794185424144,-0.4815491444031268,-0.6900767109982415,-0.7593636444347014,-0.5577753412501465,-0.6673314728244557,-0.03140851239497116,0.10547876143534139,0.029620590055472656,0.04088612777513956,-0.059023308783880846,-0.4489423946731084,-0.9070150287493689,-0.8164685761505276,-0.7295537170234745,-0.8329764112004037,-0.8508003484606801,-0.8093155392696695,-0.9608791969052322,-0.9187431058517944,-0.8884634329342892,-0.7763948131719719,-0.5889613229520756,-0.8169916047334169,-0.8461362100930269,-0.8245606150202045,-0.9681880374445372,-0.915923055431545,0.780403348666883,-0.5372296517045687,-0.7843698575778726,0.3885101702841247,-0.7506526658578668,0.040597609149060965,-0.6237180535783851,0.9347793487123263,-0.5558507775946459,-0.9395849726303575,0.2677306986346464,-0.8989045006541754,0.24609840988692921,-0.7469799731980923,-0.46154420321628337,-0.09745592877608802,0.7649308888139631,0.5570638780445893,0.5006235393175107,-0.7969072491943788,0.6310304178063726,-0.19122648369053474,-0.13539136998110055,0.2830184987720469,0.42477086890974336,0.1843683038051276,-0.4631087358199507,0.23357615852305316
232,0.3677925031713438,0.36790925321458734,-0.22851479310318168,-0.48201376465479795,0.11050089408084232,-0.019511150800824287,-0.0723415573449565,-0.12258995064679236,0.3667701190522903,-0.052365912167767203,0.3759642330185389,0.3701567090366522,-0.22291128503831348,-0.48234520227230426,0.12996845228719334,0.012800675537655841,-0.009450920839320386,-0.16044458518947022,0.27298099907033957,-0.07664861190359601,-0.3374772704159108,-0.7550468621023403,-0.7792046787421725,-0.7451646699955805,-0.5498032243232944,-0.7882111440629882,-0.19461614053232001,-0.5197536502861463,-0.3101144114704846,-0.7205491409717686,-0.7534940104894643,-0.7570606563024689,-0.5743141207379576,-0.8424124678280777,-0.29488832307029933,-0.5717518112766088,-0.6469453998284964,-0.7563930790666162,-0.5649731400702092,-0.6482356211021898,-0.07705696211649533,0.07824085448709818,0.12791812365978875,0.10943884530869163,0.24270750413701347,-0.5025662069350925,-0.6626626144377681,-0.7492440495518808,-0.5661062244990323,-0.6558306874621314,-0.04907103314471077,0.10510597425721158,0.1500001018126398,0.05675274084069937,0.11532794185424144,-0.4815491444031268,-0.918488480080924,-0.8398071695384715,-0.8216673569382889,-0.8682725955515815,-0.8875087942410551,-0.8357652593356177,-0.9664532729656244,-0.9365312208267573,-0.9070150287493689,-0.8164685761505276,-0.7295537170234745,-0.8329764112004037,-0.8508003484606801,-0.8093155392696695,-0.9608791969052322,-0.9187431058517944,0.6202551984476228,-0.5179924126864769,-0.6237513669711726,0.5135076502996592,-0.5972765472580183,-0.17213979291726567,-0.49616282480436863,0.780403348666883,-0.5372296517045687,-0.7843698575778726,0.3885101702841247,-0.7506526658578668,0.040597609149060965,-0.6237180535783851,-0.47776265099464316,-0.09549434222265504,0.7915611585636518,0.5643880459086261,0.5179416283607042,-0.8156427274990372,0.652969904114818,-0.46154420321628337,-0.09745592877608802,0.7649308888139631,0.5570638780445893,0.5006235393175107,-0.7969072491943788,0.6310304178063726
233,0.36652347943759844,0.3690047137115977,-0.2237940481340175,-0.4865273746302271,0.11306564513682427,-0.003526789412440939,-0.05947616947311952,-0.15782874732121488,0.21824018418748725,0.008730276094730538,0.3677925031713438,0.36790925321458734,-0.22851479310318168,-0.48201376465479795,0.11050089408084232,-0.019511150800824287,-0.0723415573449565,-0.12258995064679236,0.3667701190522903,-0.052365912167767203,-0.4512066064075748,-0.8297053782102528,-0.829975085359821,-0.740171787182486,-0.5484072691845213,-0.7355964292191389,-0.3269750288631055,-0.6162912096676797,-0.3374772704159108,-0.7550468621023403,-0.7792046787421725,-0.7451646699955805,-0.5498032243232944,-0.7882111440629882,-0.19461614053232001,-0.5197536502861463,-0.6541843546513448,-0.7545651144401427,-0.5641361887284064,-0.6519713443000177,-0.08023116081828034,0.08970126317424847,0.07999749930381425,0.10032325631608296,0.11218780904184655,-0.45319497654340746,-0.6469453998284964,-0.7563930790666162,-0.5649731400702092,-0.6482356211021898,-0.07705696211649533,0.07824085448709818,0.12791812365978875,0.10943884530869163,0.24270750413701347,-0.5025662069350925,-0.9240430350597315,-0.8394013048581078,-0.8333714423244268,-0.8968422180893276,-0.9265991733416576,-0.8756223996444957,-0.9727194791629177,-0.9437740600502397,-0.918488480080924,-0.8398071695384715,-0.8216673569382889,-0.8682725955515815,-0.8875087942410551,-0.8357652593356177,-0.9664532729656244,-0.9365312208267573,0.45892827615353443,-0.49856878091933954,-0.4617506280194289,0.6395491359525449,-0.44231630886583306,-0.3866727696340777,-0.367547021704336,0.6202551984476228,-0.5179924126864769,-0.6237513669711726,0.5135076502996592,-0.5972765472580183,-0.17213979291726567,-0.49616282480436863,-0.4810747362250153,-0.09490090330119731,0.7983735013150011,0.5662008617864936,0.5232953380049317,-0.8202914497902957,0.6583896060436587,-0.47776265099464316,-0.09549434222265504,0.7915611585636518,0.5643880459086261,0.5179416283607042,-0.8156427274990372,0.652969904114818
234,0.37341203908253684,0.36440693972102034,-0.2229539600677799,-0.4858498390104301,0.11795595974106114,-0.008457675551642802,-0.05495677559289398,-0.11650082674897233,0.24139484968018698,-0.01908146024085622,0.36652347943759844,0.3690047137115977,-0.2237940481340175,-0.4865273746302271,0.11306564513682427,-0.003526789412440939,-0.05947616947311952,-0.15782874732121488,0.21824018418748725,0.008730276094730538,-0.5978694742159607,-0.8959809519581885,-0.873654632339637,-0.7564686706959096,-0.5696565234589964,-0.8093163053184148,-0.49760161502118083,-0.7428534831473342,-0.4512066064075748,-0.8297053782102528,-0.829975085359821,-0.740171787182486,-0.5484072691845213,-0.7355964292191389,-0.3269750288631055,-0.6162912096676797,-0.6511219741107064,-0.7515022649455554,-0.5624059656524976,-0.6524217904002036,-0.06387055798814745,0.08760263857004855,0.10233762723223694,0.1033297659260608,0.11567269886204357,-0.49706162604812854,-0.6541843546513448,-0.7545651144401427,-0.5641361887284064,-0.6519713443000177,-0.08023116081828034,0.08970126317424847,0.07999749930381425,0.10032325631608296,0.11218780904184655,-0.45319497654340746,-0.9186189426617115,-0.8221038478542106,-0.848748870343617,-0.9083961887097579,-0.94112240043619,-0.900951935617007,-0.9699597818810541,-0.9349734145548254,-0.9240430350597315,-0.8394013048581078,-0.8333714423244268,-0.8968422180893276,-0.9265991733416576,-0.8756223996444957,-0.9727194791629177,-0.9437740600502397,0.2987350898687636,-0.4792809668163014,-0.3010104514496401,0.7646234279166784,-0.2889140686287936,-0.59954747187612,-0.2396314998505263,0.45892827615353443,-0.49856878091933954,-0.4617506280194289,0.6395491359525449,-0.44231630886583306,-0.3866727696340777,-0.367547021704336,-0.4778891922409105,-0.09533332080944584,0.7921608818272506,0.5645214225064623,0.5180299093490689,-0.8159981960880339,0.6548110585267312,-0.4810747362250153,-0.09490090330119731,0.7983735013150011,0.5662008617864936,0.5232953380049317,-0.8202914497902957,0.6583896060436587
235,0.37836941800598156,0.3622401289466879,-0.21796648759763138,-0.489319369419016,0.08539522391343281,-0.005587119613192288,-0.07754507320955073,-0.19352143010612724,0.3533744398265648,-0.005209127023429072,0.37341203908253684,0.36440693972102034,-0.2229539600677799,-0.4858498390104301,0.11795595974106114,-0.008457675551642802,-0.05495677559289398,-0.11650082674897233,0.24139484968018698,-0.01908146024085622,-0.5731973788877267,-0.8301807530702968,-0.8308809651758651,-0.7493966916066732,-0.5950477320658325,-0.93255938557764,-0.5190313726178689,-0.7538826169874824,-0.5978694742159607,-0.8959809519581885,-0.873654632339637,-0.7564686706959096,-0.5696565234589964,-0.8093163053184148,-0.49760161502118083,-0.7428534831473342,-0.6566904598253596,-0.7469589619010263,-0.5641769809505237,-0.655159049672402,-0.09720878422494811,0.09662838384783493,0.07160298787411572,0.10144213153830561,0.20879433683311555,-0.4188367256336779,-0.6511219741107064,-0.7515022649455554,-0.5624059656524976,-0.6524217904002036,-0.06387055798814745,0.08760263857004855,0.10233762723223694,0.1033297659260608,0.11567269886204357,-0.49706162604812854,-0.8702834714649788,-0.7746223449621574,-0.7888622269776946,-0.8221268712019019,-0.9237202114062499,-0.875379098742098,-0.9608485899248069,-0.921454307028605,-0.9186189426617115,-0.8221038478542106,-0.848748870343617,-0.9083961887097579,-0.94112240043619,-0.900951935617007,-0.9699597818810541,-0.9349734145548254,0.1359201644986971,-0.4597000985387867,-0.1375643253560885,0.8918499986438455,-0.13274912867911098,-0.8159991566588414,-0.10950751770848165,0.2987350898687636,-0.4792809668163014,-0.3010104514496401,0.7646234279166784,-0.2889140686287936,-0.59954747187612,-0.2396314998505263,-0.485255691233993,-0.09440029227630523,0.8054970205101548,0.56825864860528,0.5273667613770722,-0.8252589630897291,0.6660966386037753,-0.4778891922409105,-0.09533332080944584,0.7921608818272506,0.5645214225064623,0.5180299093490689,-0.8159981960880339,0.6548110585267312
236,0.3395092536738562,0.38124288020880437,-0.17366397145717827,-0.5316155124952556,0.08928445994690226,0.029384898857393413,-0.22886583420553594,-0.296606336328893,0.46248494187584765,0.09474175887886505,0.37836941800598156,0.3622401289466879,-0.21796648759763138,-0.489319369419016,0.08539522391343281,-0.005587119613192288,-0.07754507320955073,-0.19352143010612724,0.3533744398265648,-0.005209127023429072,-0.4165185175710323,-0.6832565956222103,-0.7382766212979609,-0.6977782364743615,-0.5777653211301099,-0.9398775494056573,-0.4513244761806464,-0.662506404006945,-0.5731973788877267,-0.8301807530702968,-0.8308809651758651,-0.7493966916066732,-0.5950477320658325,-0.93255938557764,-0.5190313726178689,-0.7538826169874824,-0.6710403651631629,-0.7167606764621937,-0.49807984842174813,-0.7061198419885752,-0.20759597356968557,0.2454421694576625,-0.011300829528757037,0.12870828574667703,0.2935671949884864,-0.2627541622816922,-0.6566904598253596,-0.7469589619010263,-0.5641769809505237,-0.655159049672402,-0.09720878422494811,0.09662838384783493,0.07160298787411572,0.10144213153830561,0.20879433683311555,-0.4188367256336779,-0.8004335331636351,-0.6979406350962356,-0.6133928847881922,-0.6870201697085312,-0.8938841531890349,-0.823892394102709,-0.9535196054522349,-0.9000508372948088,-0.8702834714649788,-0.7746223449621574,-0.7888622269776946,-0.8221268712019019,-0.9237202114062499,-0.875379098742098,-0.9608485899248069,-0.921454307028605,0.01643378327729887,-0.445307020919538,-0.017702496290188722,0.9850452637990763,-0.01825489870959416,-0.97464158973283,-0.014589177756592365,0.1359201644986971,-0.4597000985387867,-0.1375643253560885,0.8918499986438455,-0.13274912867911098,-0.8159991566588414,-0.10950751770848165,-0.3635121971414185,-0.11091722712895198,0.5906939635966851,0.5091665432773156,0.3865359460676129,-0.6755914697405907,0.4861902593867846,-0.485255691233993,-0.09440029227630523,0.8054970205101548,0.56825864860528,0.5273667613770722,-0.8252589630897291,0.6660966386037753
237,0.17097367386366935,0.4781964288143483,-0.07998657859600777,-0.5980416016156322,0.16020344820005292,0.09265233417771729,-0.36160589355113143,-0.3180962706833199,0.34543507783599936,0.060123197582410415,0.3395092536738562,0.38124288020880437,-0.17366397145717827,-0.5316155124952556,0.08928445994690226,0.029384898857393413,-0.22886583420553594,-0.296606336328893,0.46248494187584765,0.09474175887886505,-0.3978966189428731,-0.6543822101016694,-0.7403707047590069,-0.6749634120346083,-0.5293996086049555,-0.9021555971311555,-0.4044270069573582,-0.576447411390357,-0.4165185175710323,-0.6832565956222103,-0.7382766212979609,-0.6977782364743615,-0.5777653211301099,-0.9398775494056573,-0.4513244761806464,-0.662506404006945,-0.6763845554903958,-0.6354513677554913,-0.37909044858035723,-0.7892431696943389,-0.20078694392956897,0.3672933094755662,-0.08037952294947504,0.0674064833445931,0.2739296845521322,-0.1867739350508198,-0.6710403651631629,-0.7167606764621937,-0.49807984842174813,-0.7061198419885752,-0.20759597356968557,0.2454421694576625,-0.011300829528757037,0.12870828574667703,0.2935671949884864,-0.2627541622816922,-0.8012649039666755,-0.6785122817287961,-0.5519579071517398,-0.6482434423731341,-0.8697240734505034,-0.7985446223960628,-0.9588853891975742,-0.8913348679784354,-0.8004335331636351,-0.6979406350962356,-0.6133928847881922,-0.6870201697085312,-0.8938841531890349,-0.823892394102709,-0.9535196054522349,-0.9000508372948088,0.01643378327729887,-0.445307020919538,-0.017702496290188722,0.9850452637990763,-0.01825489870959416,-0.97464158973283,-0.014589177756592365,0.01643378327729887,-0.445307020919538,-0.017702496290188722,0.9850452637990763,-0.01825489870959416,-0.97464158973283,-0.014589177756592365,-0.02778225670174017,-0.15674203792532249,-3.914549212735707e-05,0.34734188412695044,-0.00041008298998079784,-0.26486801985712516,0.001142585215769376,-0.3635121971414185,-0.11091722712895198,0.5906939635966851,0.5091665432773156,0.3865359460676129,-0.6755914697405907,0.4861902593867846
238,-0.010278420797741106,0.5845122127261164,0.01723308218497538,-0.6394827265241572,0.15027344046050922,0.0995065661428439,-0.28403639827105637,-0.33420316689855734,0.06891817567124514,-0.0428732053163397,0.17097367386366935,0.4781964288143483,-0.07998657859600777,-0.5980416016156322,0.16020344820005292,0.09265233417771729,-0.36160589355113143,-0.3180962706833199,0.34543507783599936,0.060123197582410415,-0.5270003004921769,-0.7406420468490926,-0.8197377437676391,-0.6863640218301188,-0.515458720829151,-0.8874946589348247,-0.38517218136719567,-0.5492760517897075,-0.3978966189428731,-0.6543822101016694,-0.7403707047590069,-0.6749634120346083,-0.5293996086049555,-0.9021555971311555,-0.4044270069573582,-0.576447411390357,-0.6765305866485816,-0.5380416766388698,-0.2870301863742084,-0.8499402197722341,-0.13770790830865248,0.3147469437591999,-0.059129046365141325,-0.1520702945716228,0.14636418642581517,-0.19656144247985108,-0.6763845554903958,-0.6354513677554913,-0.37909044858035723,-0.7892431696943389,-0.20078694392956897,0.3672933094755662,-0.08037952294947504,0.0674064833445931,0.2739296845521322,-0.1867739350508198,-0.8357337297030958,-0.7220256843699866,-0.6734824009929934,-0.7134916567788978,-0.8719668346292776,-0.8072492812393431,-0.9622784137077052,-0.90383327487858,-0.8012649039666755,-0.6785122817287961,-0.5519579071517398,-0.6482434423731341,-0.8697240734505034,-0.7985446223960628,-0.9588853891975742,-0.8913348679784354,0.01643378327729887,-0.445307020919538,-0.017702496290188722,0.9850452637990763,-0.01825489870959416,-0.97464158973283,-0.014589177756592365,0.01643378327729887,-0.445307020919538,-0.017702496290188722,0.9850452637990763,-0.01825489870959416,-0.97464158973283,-0.014589177756592365,-0.02778225670174017,-0.15674203792532249,-3.914549212735707e-05,0.34734188412695044,-0.00041008298998079784,-0.26486801985712516,0.001142585215769376,-0.02778225670174017,-0.15674203792532249,-3.914549212735707e-05,0.34734188412695044,-0.00041008298998079784,-0.26486801985712516,0.001142585215769376
239,-0.10863147975798615,0.6478692803489863,0.07551888467991946,-0.646837841622683,0.14025964438362276,0.0597787470972352,-0.15064859069459235,-0.41038682955981787,0.006484058596267772,-0.12259634432933181,-0.010278420797741106,0.5845122127261164,0.01723308218497538,-0.6394827265241572,0.15027344046050922,0.0995065661428439,-0.28403639827105637,-0.33420316689855734,0.06891817567124514,-0.0428732053163397,-0.6487088889660493,-0.7866104447057239,-0.8481560970242091,-0.6956741368329292,-0.5992382551752161,-0.8846384470252341,-0.38787453042837505,-0.5389998746898006,-0.5270003004921769,-0.7406420468490926,-0.8197377437676391,-0.6863640218301188,-0.515458720829151,-0.8874946589348247,-0.38517218136719567,-0.5492760517897075,-0.6797264451739795,-0.4783337083651137,-0.25241089419619267,-0.8747022529940309,-0.078565676959191,0.18356028175070688,0.020871395411447904,-0.3007859367210677,0.18653673221396283,-0.16812597631555504,-0.6765305866485816,-0.5380416766388698,-0.2870301863742084,-0.8499402197722341,-0.13770790830865248,0.3147469437591999,-0.059129046365141325,-0.1520702945716228,0.14636418642581517,-0.19656144247985108,-0.8510023116272455,-0.7505103507555941,-0.7816154313833175,-0.7790584151713658,-0.8946338238551581,-0.8233840976061884,-0.956366733443579,-0.9122265721258833,-0.8357337297030958,-0.7220256843699866,-0.6734824009929934,-0.7134916567788978,-0.8719668346292776,-0.8072492812393431,-0.9622784137077052,-0.90383327487858,-0.002825124427070925,-0.4429674262990624,0.001246024575014906,0.9995112439127891,3.063795083056291e-05,-0.9995222512233959,0.00018135822844748712,0.01643378327729887,-0.445307020919538,-0.017702496290188722,0.9850452637990763,-0.01825489870959416,-0.97464158973283,-0.014589177756592365,-0.02778225670174017,-0.15674203792532249,-3.914549212735707e-05,0.34734188412695044,-0.00041008298998079784,-0.26486801985712516,0.001142585215769376,-0.02778225670174017,-0.15674203792532249,-3.914549212735707e-05,0.34734188412695044,-0.00041008298998079784,-0.26486801985712516,0.001142585215769376
240,-0.126364016287821,0.6756280601018168,0.09537339426257382,-0.6385003880279579,0.10979900845169778,0.01320250242609431,-0.06143714532806608,-0.5211091521484177,0.0646895047304219,-0.13443475659775045,-0.10863147975798615,0.6478692803489863,0.07551888467991946,-0.646837841622683,0.14025964438362276,0.0597787470972352,-0.15064859069459235,-0.41038682955981787,0.006484058596267772,-0.12259634432933181,-0.7178353922506011,-0.7667168303689337,-0.8413234554663687,-0.7077326669275248,-0.6926558559838631,-0.9102201975604814,-0.370654298106208,-0.5186345271874452,-0.6487088889660493,-0.7866104447057239,-0.8481560970242091,-0.6956741368329292,-0.5992382551752161,-0.8846384470252341,-0.38787453042837505,-0.5389998746898006,-0.6812424969761224,-0.45519597758974395,-0.255233406436695,-0.8773667927034838,-0.06748234231735761,0.10586711657155463,0.08150400762842729,-0.3385943391238324,0.25114994794332546,-0.05199752129305568,-0.6797264451739795,-0.4783337083651137,-0.25241089419619267,-0.8747022529940309,-0.078565676959191,0.18356028175070688,0.020871395411447904,-0.3007859367210677,0.18653673221396283,-0.16812597631555504,-0.8676606773220104,-0.758624100179436,-0.7869898322776904,-0.7818948482087349,-0.8882221103535111,-0.8327894674724017,-0.9408814999231437,-0.9157202059276275,-0.8510023116272455,-0.7505103507555941,-0.7816154313833175,-0.7790584151713658,-0.8946338238551581,-0.8233840976061884,-0.956366733443579,-0.9122265721258833,-0.00020707101734025583,-0.48288755137157546,-0.007675207335124593,0.8918019392722458,-0.011264555273764994,-0.9607231486901884,-0.01481101248175518,-0.002825124427070925,-0.4429674262990624,0.001246024575014906,0.9995112439127891,3.063795083056291e-05,-0.9995222512233959,0.00018135822844748712,-0.020426113630605244,-0.28384009344952055,-0.04400699667752487,0.16031498440466885,-0.038583449166242574,-0.16441758590929773,-0.07547079157716005,-0.02778225670174017,-0.15674203792532249,-3.914549212735707e-05,0.34734188412695044,-0.00041008298998079784,-0.26486801985712516,0.001142585215769376
241,-0.10288266428865445,0.6653725548489999,0.09900084841485318,-0.6374354385868917,0.08951549154963824,-0.01318509371163135,-0.051056210032020696,-0.5484090046579764,0.13774804381561756,-0.11528161847200813,-0.126364016287821,0.6756280601018168,0.09537339426257382,-0.6385003880279579,0.10979900845169778,0.01320250242609431,-0.06143714532806608,-0.5211091521484177,0.0646895047304219,-0.13443475659775045,-0.6838193534486255,-0.7349427477962751,-0.8404981245128731,-0.7156947444090662,-0.7245063632124864,-0.9328221073108697,-0.3460069761930469,-0.5129914864191224,-0.7178353922506011,-0.7667168303689337,-0.8413234554663687,-0.7077326669275248,-0.6926558559838631,-0.9102201975604814,-0.370654298106208,-0.5186345271874452,-0.6732862689954375,-0.455484465309304,-0.248350369450953,-0.8774809385659075,-0.08375369900697661,0.09282494868023816,0.11269333067959367,-0.3153816586113938,0.3002807398239058,-0.009244690865711003,-0.6812424969761224,-0.45519597758974395,-0.255233406436695,-0.8773667927034838,-0.06748234231735761,0.10586711657155463,0.08150400762842729,-0.3385943391238324,0.25114994794332546,-0.05199752129305568,-0.8856882434022837,-0.7542035681942922,-0.7826894715641107,-0.7707216488134648,-0.8573791999133694,-0.8400914588039933,-0.9231569344761437,-0.9244463248787957,-0.8676606773220104,-0.758624100179436,-0.7869898322776904,-0.7818948482087349,-0.8882221103535111,-0.8327894674724017,-0.9408814999231437,-0.9157202059276275,-0.0021404672798958886,-0.7461332363088422,-0.08224979868136,0.17049036016651176,-0.12454225504744314,-0.6877543975436393,-0.12272505147536586,-0.00020707101734025583,-0.48288755137157546,-0.007675207335124593,0.8918019392722458,-0.011264555273764994,-0.9607231486901884,-0.01481101248175518,-0.03321466670059497,-0.9948660322737205,-0.367576338511005,-0.905146643434747,-0.3832447124719476,0.4418449636042616,-0.5503151588912406,-0.020426113630605244,-0.28384009344952055,-0.04400699667752487,0.16031498440466885,-0.038583449166242574,-0.16441758590929773,-0.07547079157716005
